country,year,crop_item,actual_yield,predicted_yield,pesticide_value,rainfall,avg_temp
Angola,2010,Wheat,10526,57370.09238931225,40.0,1010.0,24.44
Angola,2011,Wheat,10959,57514.48101067034,40.0,1010.0,24.15
Angola,2012,Wheat,11258,57467.55872837089,40.0,1010.0,24.24
Angola,2013,Wheat,9022,57320.48700833025,40.0,1010.0,24.55
Argentina,1990,Cassava,100000,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,Cassava,100000,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,Cassava,100000,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,Cassava,100000,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,Cassava,100000,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,Cassava,100000,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,Cassava,100000,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,Cassava,100000,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,Cassava,100000,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,Cassava,100000,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,Cassava,100000,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,Cassava,100000,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,Cassava,100000,90859.58994668901,54595.0,591.0,17.64
Argentina,1996,Cassava,100000,90650.89597432943,54595.0,591.0,17.97
Argentina,1997,Cassava,100000,103237.58222975158,77691.0,591.0,18.29
Argentina,1997,Cassava,100000,103150.92359590055,77691.0,591.0,18.54
Argentina,1998,Cassava,100000,95469.82279119604,62397.0,591.0,17.23
Argentina,1998,Cassava,100000,95271.13381922797,62397.0,591.0,17.52
Argentina,1999,Cassava,100000,95766.52471080395,62831.39,591.0,17.15
Argentina,1999,Cassava,100000,95391.57943752244,62831.39,591.0,17.71
Argentina,2000,Cassava,100000,96132.69851354949,63265.78,591.0,16.98
Argentina,2000,Cassava,100000,95661.67866257603,63265.78,591.0,17.66
Argentina,2001,Cassava,100000,95870.90355187564,63700.17,591.0,17.71
Argentina,2001,Cassava,100000,95505.13610038768,63700.17,591.0,18.42
Argentina,2002,Cassava,100000,96189.74312776729,64134.56,591.0,17.58
Argentina,2002,Cassava,100000,95911.02940886636,64134.56,591.0,18.07
Argentina,2004,Cassava,100000,96612.40352587705,65003.34,591.0,17.67
Argentina,2004,Cassava,100000,96371.20208188567,65003.34,591.0,18.11
Argentina,2005,Cassava,100000,97074.55261705909,65437.73,591.0,17.32
Argentina,2005,Cassava,100000,96758.64670645147,65437.73,591.0,17.83
Argentina,2006,Cassava,100000,96855.87455960704,65872.12,591.0,18.1
Argentina,2006,Cassava,100000,96739.82304034704,65872.12,591.0,18.35
Argentina,2007,Cassava,100000,106189.4767610318,81582.64,591.0,16.71
Argentina,2007,Cassava,100000,105900.40519999621,81582.64,591.0,17.14
Argentina,2008,Cassava,100000,108548.04246584096,87149.01,591.0,17.71
Argentina,2008,Cassava,100000,108293.80188913157,87149.01,591.0,18.39
Argentina,2009,Cassava,101695,94452.15463072203,61586.56,591.0,18.16
Argentina,2009,Cassava,101695,94488.14424458281,61586.56,591.0,18.09
Argentina,2010,Cassava,101000,118477.49251457505,105915.04,591.0,17.33
Argentina,2010,Cassava,101000,118290.26157640594,105915.04,591.0,17.84
Argentina,2011,Cassava,100000,115553.16750858632,100424.62,591.0,17.58
Argentina,2011,Cassava,100000,115426.7718555131,100424.62,591.0,17.93
Argentina,2012,Cassava,100000,133392.26330311032,136185.08,591.0,18.18
Argentina,2012,Cassava,100000,133389.45504577132,136185.08,591.0,18.43
Argentina,2013,Cassava,99459,150303.22324895352,171945.54,591.0,16.45
Argentina,2013,Cassava,99459,150227.86118692605,171945.54,591.0,16.88
Argentina,1990,Maize,34608,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,Maize,34608,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,Maize,40444,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,Maize,40444,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,Maize,45237,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,Maize,45237,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,Maize,43552,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,Maize,43552,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,Maize,42371,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,Maize,42371,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,Maize,45223,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,Maize,45223,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,Maize,40397,90859.58994668901,54595.0,591.0,17.64
Argentina,1996,Maize,40397,90650.89597432943,54595.0,591.0,17.97
Argentina,1997,Maize,45557,103237.58222975158,77691.0,591.0,18.29
Argentina,1997,Maize,45557,103150.92359590055,77691.0,591.0,18.54
Argentina,1998,Maize,60780,95469.82279119604,62397.0,591.0,17.23
Argentina,1998,Maize,60780,95271.13381922797,62397.0,591.0,17.52
Argentina,1999,Maize,53702,95766.52471080395,62831.39,591.0,17.15
Argentina,1999,Maize,53702,95391.57943752244,62831.39,591.0,17.71
Argentina,2000,Maize,54329,96132.69851354949,63265.78,591.0,16.98
Argentina,2000,Maize,54329,95661.67866257603,63265.78,591.0,17.66
Argentina,2001,Maize,54553,95870.90355187564,63700.17,591.0,17.71
Argentina,2001,Maize,54553,95505.13610038768,63700.17,591.0,18.42
Argentina,2002,Maize,60791,96189.74312776729,64134.56,591.0,17.58
Argentina,2002,Maize,60791,95911.02940886636,64134.56,591.0,18.07
Argentina,2004,Maize,63931,96612.40352587705,65003.34,591.0,17.67
Argentina,2004,Maize,63931,96371.20208188567,65003.34,591.0,18.11
Argentina,2005,Maize,73587,97074.55261705909,65437.73,591.0,17.32
Argentina,2005,Maize,73587,96758.64670645147,65437.73,591.0,17.83
Argentina,2006,Maize,59030,96855.87455960704,65872.12,591.0,18.1
Argentina,2006,Maize,59030,96739.82304034704,65872.12,591.0,18.35
Argentina,2007,Maize,76655,106189.4767610318,81582.64,591.0,16.71
Argentina,2007,Maize,76655,105900.40519999621,81582.64,591.0,17.14
Argentina,2008,Maize,64525,108548.04246584096,87149.01,591.0,17.71
Argentina,2008,Maize,64525,108293.80188913157,87149.01,591.0,18.39
Argentina,2009,Maize,55760,94452.15463072203,61586.56,591.0,18.16
Argentina,2009,Maize,55760,94488.14424458281,61586.56,591.0,18.09
Argentina,2010,Maize,78040,118477.49251457505,105915.04,591.0,17.33
Argentina,2010,Maize,78040,118290.26157640594,105915.04,591.0,17.84
Argentina,2011,Maize,63503,115553.16750858632,100424.62,591.0,17.58
Argentina,2011,Maize,63503,115426.7718555131,100424.62,591.0,17.93
Argentina,2012,Maize,57346,133392.26330311032,136185.08,591.0,18.18
Argentina,2012,Maize,57346,133389.45504577132,136185.08,591.0,18.43
Argentina,2013,Maize,66037,150303.22324895352,171945.54,591.0,16.45
Argentina,2013,Maize,66037,150227.86118692605,171945.54,591.0,16.88
Argentina,1990,Potatoes,202747,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,Potatoes,202747,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,Potatoes,205692,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,Potatoes,205692,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,Potatoes,199039,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,Potatoes,199039,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,Potatoes,210314,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,Potatoes,210314,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,Potatoes,230166,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,Potatoes,230166,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,Potatoes,274272,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,Potatoes,274272,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,Potatoes,228877,90859.58994668901,54595.0,591.0,17.64
Argentina,1996,Potatoes,228877,90650.89597432943,54595.0,591.0,17.97
Argentina,1997,Potatoes,268502,103237.58222975158,77691.0,591.0,18.29
Argentina,1997,Potatoes,268502,103150.92359590055,77691.0,591.0,18.54
Argentina,1998,Potatoes,293744,95469.82279119604,62397.0,591.0,17.23
Argentina,1998,Potatoes,293744,95271.13381922797,62397.0,591.0,17.52
Argentina,1999,Potatoes,238938,95766.52471080395,62831.39,591.0,17.15
Argentina,1999,Potatoes,238938,95391.57943752244,62831.39,591.0,17.71
Argentina,2000,Potatoes,277566,96132.69851354949,63265.78,591.0,16.98
Argentina,2000,Potatoes,277566,95661.67866257603,63265.78,591.0,17.66
Argentina,2001,Potatoes,283768,95870.90355187564,63700.17,591.0,17.71
Argentina,2001,Potatoes,283768,95505.13610038768,63700.17,591.0,18.42
Argentina,2002,Potatoes,251347,96189.74312776729,64134.56,591.0,17.58
Argentina,2002,Potatoes,251347,95911.02940886636,64134.56,591.0,18.07
Argentina,2004,Potatoes,288717,96612.40352587705,65003.34,591.0,17.67
Argentina,2004,Potatoes,288717,96371.20208188567,65003.34,591.0,18.11
Argentina,2005,Potatoes,283917,97074.55261705909,65437.73,591.0,17.32
Argentina,2005,Potatoes,283917,96758.64670645147,65437.73,591.0,17.83
Argentina,2006,Potatoes,285828,96855.87455960704,65872.12,591.0,18.1
Argentina,2006,Potatoes,285828,96739.82304034704,65872.12,591.0,18.35
Argentina,2007,Potatoes,286765,106189.4767610318,81582.64,591.0,16.71
Argentina,2007,Potatoes,286765,105900.40519999621,81582.64,591.0,17.14
Argentina,2008,Potatoes,279412,108548.04246584096,87149.01,591.0,17.71
Argentina,2008,Potatoes,279412,108293.80188913157,87149.01,591.0,18.39
Argentina,2009,Potatoes,284439,94452.15463072203,61586.56,591.0,18.16
Argentina,2009,Potatoes,284439,94488.14424458281,61586.56,591.0,18.09
Argentina,2010,Potatoes,289849,118477.49251457505,105915.04,591.0,17.33
Argentina,2010,Potatoes,289849,118290.26157640594,105915.04,591.0,17.84
Argentina,2011,Potatoes,286657,115553.16750858632,100424.62,591.0,17.58
Argentina,2011,Potatoes,286657,115426.7718555131,100424.62,591.0,17.93
Argentina,2012,Potatoes,287821,133392.26330311032,136185.08,591.0,18.18
Argentina,2012,Potatoes,287821,133389.45504577132,136185.08,591.0,18.43
Argentina,2013,Potatoes,288984,150303.22324895352,171945.54,591.0,16.45
Argentina,2013,Potatoes,288984,150227.86118692605,171945.54,591.0,16.88
Argentina,1990,"Rice, paddy",36709,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,"Rice, paddy",36709,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,"Rice, paddy",40294,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,"Rice, paddy",40294,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,"Rice, paddy",52075,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,"Rice, paddy",52075,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,"Rice, paddy",43559,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,"Rice, paddy",43559,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,"Rice, paddy",42989,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,"Rice, paddy",42989,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,"Rice, paddy",50306,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,"Rice, paddy",50306,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,"Rice, paddy",51031,90859.58994668901,54595.0,591.0,17.64
Argentina,1996,"Rice, paddy",51031,90650.89597432943,54595.0,591.0,17.97
Argentina,1997,"Rice, paddy",53703,103237.58222975158,77691.0,591.0,18.29
Argentina,1997,"Rice, paddy",53703,103150.92359590055,77691.0,591.0,18.54
Argentina,1998,"Rice, paddy",47762,95469.82279119604,62397.0,591.0,17.23
Argentina,1998,"Rice, paddy",47762,95271.13381922797,62397.0,591.0,17.52
Argentina,1999,"Rice, paddy",57337,95766.52471080395,62831.39,591.0,17.15
Argentina,1999,"Rice, paddy",57337,95391.57943752244,62831.39,591.0,17.71
Argentina,2000,"Rice, paddy",47798,96132.69851354949,63265.78,591.0,16.98
Argentina,2000,"Rice, paddy",47798,95661.67866257603,63265.78,591.0,17.66
Argentina,2001,"Rice, paddy",57495,95870.90355187564,63700.17,591.0,17.71
Argentina,2001,"Rice, paddy",57495,95505.13610038768,63700.17,591.0,18.42
Argentina,2002,"Rice, paddy",57197,96189.74312776729,64134.56,591.0,17.58
Argentina,2002,"Rice, paddy",57197,95911.02940886636,64134.56,591.0,18.07
Argentina,2004,"Rice, paddy",62661,96612.40352587705,65003.34,591.0,17.67
Argentina,2004,"Rice, paddy",62661,96371.20208188567,65003.34,591.0,18.11
Argentina,2005,"Rice, paddy",60165,97074.55261705909,65437.73,591.0,17.32
Argentina,2005,"Rice, paddy",60165,96758.64670645147,65437.73,591.0,17.83
Argentina,2006,"Rice, paddy",70610,96855.87455960704,65872.12,591.0,18.1
Argentina,2006,"Rice, paddy",70610,96739.82304034704,65872.12,591.0,18.35
Argentina,2007,"Rice, paddy",65604,106189.4767610318,81582.64,591.0,16.71
Argentina,2007,"Rice, paddy",65604,105900.40519999621,81582.64,591.0,17.14
Argentina,2008,"Rice, paddy",68278,108548.04246584096,87149.01,591.0,17.71
Argentina,2008,"Rice, paddy",68278,108293.80188913157,87149.01,591.0,18.39
Argentina,2009,"Rice, paddy",68842,94452.15463072203,61586.56,591.0,18.16
Argentina,2009,"Rice, paddy",68842,94488.14424458281,61586.56,591.0,18.09
Argentina,2010,"Rice, paddy",57646,118477.49251457505,105915.04,591.0,17.33
Argentina,2010,"Rice, paddy",57646,118290.26157640594,105915.04,591.0,17.84
Argentina,2011,"Rice, paddy",67901,115553.16750858632,100424.62,591.0,17.58
Argentina,2011,"Rice, paddy",67901,115426.7718555131,100424.62,591.0,17.93
Argentina,2012,"Rice, paddy",66617,133392.26330311032,136185.08,591.0,18.18
Argentina,2012,"Rice, paddy",66617,133389.45504577132,136185.08,591.0,18.43
Argentina,2013,"Rice, paddy",67187,150303.22324895352,171945.54,591.0,16.45
Argentina,2013,"Rice, paddy",67187,150227.86118692605,171945.54,591.0,16.88
Argentina,1990,Sorghum,28116,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,Sorghum,28116,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,Sorghum,33320,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,Sorghum,33320,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,Sorghum,36217,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,Sorghum,36217,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,Sorghum,39529,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,Sorghum,39529,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,Sorghum,35065,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,Sorghum,35065,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,Sorghum,34588,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,Sorghum,34588,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,Sorghum,38763,90859.58994668901,54595.0,591.0,17.64
Argentina,1996,Sorghum,38763,90650.89597432943,54595.0,591.0,17.97
Argentina,1997,Sorghum,36845,103237.58222975158,77691.0,591.0,18.29
Argentina,1997,Sorghum,36845,103150.92359590055,77691.0,591.0,18.54
Argentina,1998,Sorghum,48105,95469.82279119604,62397.0,591.0,17.23
Argentina,1998,Sorghum,48105,95271.13381922797,62397.0,591.0,17.52
Argentina,1999,Sorghum,43845,95766.52471080395,62831.39,591.0,17.15
Argentina,1999,Sorghum,43845,95391.57943752244,62831.39,591.0,17.71
Argentina,2000,Sorghum,46477,96132.69851354949,63265.78,591.0,16.98
Argentina,2000,Sorghum,46477,95661.67866257603,63265.78,591.0,17.66
Argentina,2001,Sorghum,47429,95870.90355187564,63700.17,591.0,17.71
Argentina,2001,Sorghum,47429,95505.13610038768,63700.17,591.0,18.42
Argentina,2002,Sorghum,52691,96189.74312776729,64134.56,591.0,17.58
Argentina,2002,Sorghum,52691,95911.02940886636,64134.56,591.0,18.07
Argentina,2004,Sorghum,45531,96612.40352587705,65003.34,591.0,17.67
Argentina,2004,Sorghum,45531,96371.20208188567,65003.34,591.0,18.11
Argentina,2005,Sorghum,51872,97074.55261705909,65437.73,591.0,17.32
Argentina,2005,Sorghum,51872,96758.64670645147,65437.73,591.0,17.83
Argentina,2006,Sorghum,46778,96855.87455960704,65872.12,591.0,18.1
Argentina,2006,Sorghum,46778,96739.82304034704,65872.12,591.0,18.35
Argentina,2007,Sorghum,47021,106189.4767610318,81582.64,591.0,16.71
Argentina,2007,Sorghum,47021,105900.40519999621,81582.64,591.0,17.14
Argentina,2008,Sorghum,47474,108548.04246584096,87149.01,591.0,17.71
Argentina,2008,Sorghum,47474,108293.80188913157,87149.01,591.0,18.39
Argentina,2009,Sorghum,38752,94452.15463072203,61586.56,591.0,18.16
Argentina,2009,Sorghum,38752,94488.14424458281,61586.56,591.0,18.09
Argentina,2010,Sorghum,48163,118477.49251457505,105915.04,591.0,17.33
Argentina,2010,Sorghum,48163,118290.26157640594,105915.04,591.0,17.84
Argentina,2011,Sorghum,44029,115553.16750858632,100424.62,591.0,17.58
Argentina,2011,Sorghum,44029,115426.7718555131,100424.62,591.0,17.93
Argentina,2012,Sorghum,46534,133392.26330311032,136185.08,591.0,18.18
Argentina,2012,Sorghum,46534,133389.45504577132,136185.08,591.0,18.43
Argentina,2013,Sorghum,40852,150303.22324895352,171945.54,591.0,16.45
Argentina,2013,Sorghum,40852,150227.86118692605,171945.54,591.0,16.88
Argentina,1990,Soybeans,21566,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,Soybeans,21566,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,Soybeans,22750,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,Soybeans,22750,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,Soybeans,22915,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,Soybeans,22915,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,Soybeans,21589,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,Soybeans,21589,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,Soybeans,20386,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,Soybeans,20386,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,Soybeans,20446,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,Soybeans,20446,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,Soybeans,21051,90859.58994668901,54595.0,591.0,17.64
Argentina,1996,Soybeans,21051,90650.89597432943,54595.0,591.0,17.97
Argentina,1997,Soybeans,17212,103237.58222975158,77691.0,591.0,18.29
Argentina,1997,Soybeans,17212,103150.92359590055,77691.0,591.0,18.54
Argentina,1998,Soybeans,26937,95469.82279119604,62397.0,591.0,17.23
Argentina,1998,Soybeans,26937,95271.13381922797,62397.0,591.0,17.52
Argentina,1999,Soybeans,24450,95766.52471080395,62831.39,591.0,17.15
Argentina,1999,Soybeans,24450,95391.57943752244,62831.39,591.0,17.71
Argentina,2000,Soybeans,23312,96132.69851354949,63265.78,591.0,16.98
Argentina,2000,Soybeans,23312,95661.67866257603,63265.78,591.0,17.66
Argentina,2001,Soybeans,25846,95870.90355187564,63700.17,591.0,17.71
Argentina,2001,Soybeans,25846,95505.13610038768,63700.17,591.0,18.42
Argentina,2002,Soybeans,26304,96189.74312776729,64134.56,591.0,17.58
Argentina,2002,Soybeans,26304,95911.02940886636,64134.56,591.0,18.07
Argentina,2004,Soybeans,22075,96612.40352587705,65003.34,591.0,17.67
Argentina,2004,Soybeans,22075,96371.20208188567,65003.34,591.0,18.11
Argentina,2005,Soybeans,27287,97074.55261705909,65437.73,591.0,17.32
Argentina,2005,Soybeans,27287,96758.64670645147,65437.73,591.0,17.83
Argentina,2006,Soybeans,26793,96855.87455960704,65872.12,591.0,18.1
Argentina,2006,Soybeans,26793,96739.82304034704,65872.12,591.0,18.35
Argentina,2007,Soybeans,29712,106189.4767610318,81582.64,591.0,16.71
Argentina,2007,Soybeans,29712,105900.40519999621,81582.64,591.0,17.14
Argentina,2008,Soybeans,28216,108548.04246584096,87149.01,591.0,17.71
Argentina,2008,Soybeans,28216,108293.80188913157,87149.01,591.0,18.39
Argentina,2009,Soybeans,18480,94452.15463072203,61586.56,591.0,18.16
Argentina,2009,Soybeans,18480,94488.14424458281,61586.56,591.0,18.09
Argentina,2010,Soybeans,29053,118477.49251457505,105915.04,591.0,17.33
Argentina,2010,Soybeans,29053,118290.26157640594,105915.04,591.0,17.84
Argentina,2011,Soybeans,26053,115553.16750858632,100424.62,591.0,17.58
Argentina,2011,Soybeans,26053,115426.7718555131,100424.62,591.0,17.93
Argentina,2012,Soybeans,22814,133392.26330311032,136185.08,591.0,18.18
Argentina,2012,Soybeans,22814,133389.45504577132,136185.08,591.0,18.43
Argentina,2013,Soybeans,25391,150303.22324895352,171945.54,591.0,16.45
Argentina,2013,Soybeans,25391,150227.86118692605,171945.54,591.0,16.88
Argentina,1990,Sweet potatoes,131864,74743.88684454799,26156.0,591.0,17.46
Argentina,1990,Sweet potatoes,131864,74562.37455708254,26156.0,591.0,17.67
Argentina,1991,Sweet potatoes,131364,74587.67127771371,26156.0,591.0,17.64
Argentina,1991,Sweet potatoes,131364,74407.06657402084,26156.0,591.0,17.86
Argentina,1992,Sweet potatoes,127273,75088.87418590047,26156.0,591.0,17.09
Argentina,1992,Sweet potatoes,127273,74699.7309574695,26156.0,591.0,17.51
Argentina,1993,Sweet potatoes,122955,74870.64442532684,26156.0,591.0,17.32
Argentina,1993,Sweet potatoes,122955,74682.23287089911,26156.0,591.0,17.53
Argentina,1994,Sweet potatoes,176667,76541.01589553161,30195.0,591.0,18.17
Argentina,1994,Sweet potatoes,176667,76445.67577137194,30195.0,591.0,18.31
Argentina,1995,Sweet potatoes,168000,81287.04850565181,37842.0,591.0,17.74
Argentina,1995,Sweet potatoes,168000,81378.87171621347,37842.0,591.0,17.62
Argentina,1996,Sweet potatoes,170000,90859.58994668901,54595.0,591.0,17.64
