source,sport,name,metric,value,z_score,is_outlier,temporal_context,is_peak_event,is_physique_shift
Olympic,Judo,Pan Song,Height,202.0,2.79,True,,True,False
Olympic,Judo,Pan Song,Height,202.0,2.79,True,,True,False
Olympic,Judo,Paula Beln Pareto,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Paula Beln Pareto,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Paula Beln Pareto,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Katalin Parragh,Height,155.0,-1.94,True,structural_break_1992,False,True
Olympic,Judo,Marius Pakeviius,Height,198.0,2.39,True,,True,True
Olympic,Judo,Marius Pakeviius,Height,198.0,2.39,True,,True,False
Olympic,Judo,Latitia Payet,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Latitia Payet,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Ernesto Prez Lobo,Height,198.0,2.39,True,structural_break_1992,True,True
Olympic,Judo,Ernesto Prez Lobo,Height,198.0,2.39,True,,True,False
Olympic,Judo,Ernesto Prez Lobo,Height,198.0,2.39,True,,True,True
Olympic,Judo,Jana Perlberg,Height,153.0,-2.14,True,,False,False
Olympic,Judo,Indrek Pertelson,Height,193.0,1.89,True,structural_break_1992,True,True
Olympic,Judo,Indrek Pertelson,Height,193.0,1.89,True,,True,False
Olympic,Judo,Indrek Pertelson,Height,193.0,1.89,True,,True,True
Olympic,Judo,Indrek Pertelson,Height,193.0,1.89,True,,True,False
Olympic,Judo,Vitaliy Oleksandovych Polianskiy,Height,198.0,2.39,True,,True,False
Olympic,Judo,Johann Pollak,Height,193.0,1.89,True,,True,True
Olympic,Judo,Johann Pollak,Height,193.0,1.89,True,,True,False
Olympic,Judo,Mohamed Ali Ahmad Rashwan,Height,198.0,2.39,True,,True,False
Olympic,Judo,Mohamed Ali Ahmad Rashwan,Height,198.0,2.39,True,,True,False
Olympic,Judo,Asaramanitra Ratiarison,Height,155.0,-1.94,True,,False,False
Olympic,Judo,Naina Cecilia Ravaoarisoa,Height,155.0,-1.94,True,,False,True
Olympic,Judo,Naina Cecilia Ravaoarisoa,Height,155.0,-1.94,True,,False,False
Olympic,Judo,Cronelis Thomas Dennis Raven,Height,201.0,2.69,True,structural_break_1992,True,True
Olympic,Judo,Chloe Rayner,Height,155.0,-1.94,True,,False,False
Olympic,Judo,Keith J. Remfry,Height,193.0,1.89,True,,True,True
Olympic,Judo,Keith J. Remfry,Height,193.0,1.89,True,,True,False
Olympic,Judo,Keith J. Remfry,Height,193.0,1.89,True,,True,False
Olympic,Judo,Sharon Susan Rendle,Height,155.0,-1.94,True,structural_break_1992,False,True
Olympic,Judo,Sharon Susan Rendle,Height,155.0,-1.94,True,,False,False
Olympic,Judo,Teddy Pierre-Marie Riner,Height,203.0,2.89,True,,True,False
Olympic,Judo,Teddy Pierre-Marie Riner,Height,203.0,2.89,True,,True,False
Olympic,Judo,Teddy Pierre-Marie Riner,Height,203.0,2.89,True,,True,False
Olympic,Judo,Shira Rishony,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Mohammad Reza Roudaki,Height,202.0,2.79,True,,True,False
Olympic,Judo,Aytami Ruano Vega,Height,200.0,2.59,True,,True,False
Olympic,Judo,Urszula Sadkowska,Height,193.0,1.89,True,,True,False
Olympic,Judo,Urszula Sadkowska,Height,193.0,1.89,True,,True,False
Olympic,Judo,Renat Malikovich Saidov,Height,210.0,3.6,True,,True,False
Olympic,Judo,Maciej Sarnacki,Height,200.0,2.59,True,,True,False
Olympic,Judo,Or Sasson,Height,193.0,1.89,True,,True,False
Olympic,Judo,Joo Gabriel Schlittler,Height,197.0,2.29,True,,True,False
Olympic,Judo,Isabelle Schmutz,Height,155.0,-1.94,True,,False,False
Olympic,Judo,Isabelle Schmutz,Height,155.0,-1.94,True,,False,True
Olympic,Judo,Ruslan Leonidovich Sharapov,Height,193.0,1.89,True,,True,False
Olympic,Judo,Ruslan Leonidovich Sharapov,Height,193.0,1.89,True,,True,True
Olympic,Judo,Christopher David Sherrington,Height,194.0,1.99,True,,True,False
Olympic,Judo,Tatyana Nikolayevna Shishkina,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Georgina Singleton,Height,152.0,-2.24,True,,False,False
Olympic,Judo,Pierre Smets,Height,193.0,1.89,True,,True,True
Olympic,Judo,Yolanda Soler Grajera,Height,150.0,-2.45,True,structural_break_1992,False,True
Olympic,Judo,Yolanda Soler Grajera,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Yevhen Sotnykov,Height,195.0,2.09,True,,True,False
Olympic,Judo,Henry Sthr,Height,194.0,1.99,True,,True,False
Olympic,Judo,Henry Sthr,Height,194.0,1.99,True,structural_break_1992,True,True
Olympic,Judo,Yury Viktorovich Styopkin,Height,193.0,1.89,True,,True,True
Olympic,Judo,Tania Tallie,Height,155.0,-1.94,True,,False,True
Olympic,Judo,Ryoko Tamura-Tani,Height,146.0,-2.85,True,structural_break_1992,False,True
Olympic,Judo,Ryoko Tamura-Tani,Height,146.0,-2.85,True,,False,False
Olympic,Judo,Ryoko Tamura-Tani,Height,146.0,-2.85,True,,False,True
Olympic,Judo,Ryoko Tamura-Tani,Height,146.0,-2.85,True,,False,False
Olympic,Judo,Ryoko Tamura-Tani,Height,146.0,-2.85,True,,False,False
Olympic,Judo,Chiyori Tateno (-Masuchi),Height,155.0,-1.94,True,structural_break_1992,False,True
Olympic,Judo,Giovanna Tortora,Height,154.0,-2.04,True,structural_break_1992,False,True
Olympic,Judo,Giovanna Tortora,Height,154.0,-2.04,True,,False,False
Olympic,Judo,Maria Tselaridou,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Tseng Hsiao-Fen,Height,155.0,-1.94,True,,False,False
Olympic,Judo,Harry Van Barneveld,Height,195.0,2.09,True,structural_break_1992,True,True
Olympic,Judo,Harry Van Barneveld,Height,195.0,2.09,True,,True,False
Olympic,Judo,Harry Van Barneveld,Height,195.0,2.09,True,,True,True
Olympic,Judo,Dennis van der Geest,Height,196.0,2.19,True,,True,True
Olympic,Judo,Dennis van der Geest,Height,196.0,2.19,True,,True,False
Olympic,Judo,Dennis van der Geest,Height,196.0,2.19,True,,True,False
Olympic,Judo,"Lucas Adrianus ""Luuk"" Verbij",Height,195.0,2.09,True,,True,False
Olympic,Judo,Legna Verdecia Rodrguez,Height,154.0,-2.04,True,structural_break_1992,False,True
Olympic,Judo,Legna Verdecia Rodrguez,Height,154.0,-2.04,True,,False,False
Olympic,Judo,Legna Verdecia Rodrguez,Height,154.0,-2.04,True,,False,True
Olympic,Judo,Sanne Verhagen,Height,153.0,-2.14,True,,False,False
Olympic,Judo,Alexander von der Groeben,Height,198.0,2.39,True,,True,False
Olympic,Judo,Alexander von der Groeben,Height,198.0,2.39,True,,True,False
Olympic,Judo,"Wilhelmus Paul Karel ""Willy"" Wilhelm",Height,198.0,2.39,True,,True,False
Olympic,Judo,Frazer Will,Height,145.0,-2.95,True,,False,False
Olympic,Judo,Janusz Wojnarowicz,Height,199.0,2.49,True,,True,False
Olympic,Judo,Janusz Wojnarowicz,Height,199.0,2.49,True,,True,False
Olympic,Judo,Hillary Jocelyn Wolf (-Saba),Height,155.0,-1.94,True,,False,False
Olympic,Judo,Hillary Jocelyn Wolf (-Saba),Height,155.0,-1.94,True,,False,True
Olympic,Judo,Xu Guoqing,Height,198.0,2.39,True,,True,False
Olympic,Judo,Xu Guoqing,Height,198.0,2.39,True,,True,False
Olympic,Judo,Kunathip Yea-On,Height,193.0,1.89,True,,True,False
Olympic,Judo,Yuki Yokosawa,Height,153.0,-2.14,True,,False,False
Olympic,Judo,Yu Shu-Chen,Height,150.0,-2.45,True,,False,False
Olympic,Judo,Carlos Erick Zegarra Presser,Height,202.0,2.79,True,,True,False
Olympic,Judo,Jean Zinniker,Height,196.0,2.19,True,,True,False
Olympic,Judo,Mukhamadmurod Abdurakhmonov,Weight,117.0,1.91,True,,False,False
Olympic,Judo,Peter Adelaar,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Peter Adelaar,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Daniel Allerstorfer,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Hugo Ricardo Andersen,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Jake Andrewartha,Weight,122.0,2.15,True,,False,False
Olympic,Judo,Orlando Baccino Granja,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,Orlando Baccino Granja,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Orlando Baccino Granja,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Orlando Baccino Granja,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Badmaanyambuugiin Bat-Erdene,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Badmaanyambuugiin Bat-Erdene,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,Badmaanyambuugiin Bat-Erdene,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Andrzej Jzef Basik,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Mathieu Bataille,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Diguy Bathily,Weight,141.0,3.08,True,,True,False
Olympic,Judo,Battulgyn Temlen,Weight,124.0,2.25,True,,False,False
Olympic,Judo,Vyacheslav Berduta,Weight,120.0,2.05,True,,False,True
Olympic,Judo,"Marcus ""Mark"" Berger",Weight,116.0,1.86,True,,False,False
Olympic,Judo,Paolo Bianchessi,Weight,144.0,3.22,True,,True,False
Olympic,Judo,Paolo Bianchessi,Weight,144.0,3.22,True,,True,False
Olympic,Judo,Giovanna Jos Blanco Bazon,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Giovanna Jos Blanco Bazon,Weight,120.0,2.05,True,,False,False
Olympic,Judo,"Ricardo Blas, Jr.",Weight,214.0,6.64,True,,True,False
Olympic,Judo,"Ricardo Blas, Jr.",Weight,214.0,6.64,True,,True,False
Olympic,Judo,Stanislav Valeriyovych Bondarenko,Weight,116.0,1.86,True,,False,False
Olympic,Judo,Barna Bor,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Barna Bor,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Barna Bor,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Mohamed Bouaichaoui,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Mohamed Bouaichaoui,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Oscar Ren Braison Vidal,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Oscar Ren Braison Vidal,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Andre Breitbarth,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Joel Brutus,Weight,133.5,2.71,True,,True,False
Olympic,Judo,Joel Brutus,Weight,133.5,2.71,True,,True,False
Olympic,Judo,Anis Al-Chedli,Weight,137.0,2.88,True,,True,False
Olympic,Judo,Imre Attila Cssz,Weight,125.0,2.3,True,structural_break_1992,True,True
Olympic,Judo,Imre Attila Cssz,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Imre Attila Cssz,Weight,125.0,2.3,True,,True,True
Olympic,Judo,Rafael Carlos da Silva,Weight,160.0,4.0,True,,True,False
Olympic,Judo,Rafael Carlos da Silva,Weight,160.0,4.0,True,,True,False
Olympic,Judo,Aleksi Davitashvili,Weight,125.0,2.3,True,,True,True
Olympic,Judo,Laurent del Colombo,Weight,116.0,1.86,True,,False,False
Olympic,Judo,Khalif Ababacar Diouf,Weight,119.0,2.0,True,,False,False
Olympic,Judo,Khalif Ababacar Diouf,Weight,119.0,2.0,True,structural_break_1992,False,True
Olympic,Judo,David Douillet,Weight,125.0,2.3,True,structural_break_1992,True,True
Olympic,Judo,David Douillet,Weight,125.0,2.3,True,,True,False
Olympic,Judo,David Douillet,Weight,125.0,2.3,True,,True,True
Olympic,Judo,Talant Rysbekovich Dzhanagulov,Weight,129.0,2.49,True,,True,False
Olympic,Judo,Grzegorz Eitel,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Sherif El-Digwy,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Sumio Endo,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Nazario Fiakaifonu,Weight,123.0,2.2,True,,False,False
Olympic,Judo,Pablo Figueroa Carillo,Weight,128.0,2.44,True,,True,False
Olympic,Judo,Frederico Alfredo Kuntzle Flexa,Weight,132.0,2.64,True,,True,False
Olympic,Judo,Frederico Alfredo Kuntzle Flexa,Weight,132.0,2.64,True,,True,False
Olympic,Judo,Frederico Alfredo Kuntzle Flexa,Weight,132.0,2.64,True,,True,False
Olympic,Judo,"Antonius Johannes ""Anton"" Geesink",Weight,120.0,2.05,True,,False,False
Olympic,Judo,Go Gyeong-Du,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Elvis Anthony Gordon,Weight,132.0,2.64,True,,True,False
Olympic,Judo,Elvis Anthony Gordon,Weight,132.0,2.64,True,,True,False
Olympic,Judo,Elvis Anthony Gordon,Weight,132.0,2.64,True,structural_break_1992,True,True
Olympic,Judo,va Grnitz,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,va Grnitz,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Lasha Gujejiani,Weight,121.5,2.13,True,,False,False
Olympic,Judo,Lasha Gujejiani,Weight,121.5,2.13,True,,False,False
Olympic,Judo,Rudy Hachache,Weight,118.0,1.95,True,,False,False
Olympic,Judo,Hisayoshi Harasawa,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Heba Hefny,Weight,130.0,2.54,True,structural_break_1992,True,True
Olympic,Judo,Heba Hefny,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Heba Hefny,Weight,130.0,2.54,True,,True,True
Olympic,Judo,Daniel Andrey Hernandes,Weight,147.0,3.37,True,,True,True
Olympic,Judo,Daniel Andrey Hernandes,Weight,147.0,3.37,True,,True,False
Olympic,Judo,Ho Yen Chye,Weight,125.0,2.3,True,structural_break_1992,True,True
Olympic,Judo,Tomohiko Hoshina,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Yeldos Zhakhmanovich Ikhsangaliyev,Weight,138.0,2.93,True,,True,False
Olympic,Judo,Yeldos Zhakhmanovich Ikhsangaliyev,Weight,138.0,2.93,True,,True,False
Olympic,Judo,Faicel Jaballah,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Faicel Jaballah,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Clemens Jehle,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Clemens Jehle,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Jo Yong-Cheol,Weight,116.0,1.86,True,,False,False
Olympic,Judo,Jo Yong-Cheol,Weight,116.0,1.86,True,,False,False
Olympic,Judo,Daiki Kamikawa,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Cedric Mandembo Kebika,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Facinet Keita,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Kim Myong-Gyu,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Kim Myong-Gyu,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Kim Na-Yeong,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Kim Na-Yeong,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Kim Seong-Min,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Kim Seong-Min,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Iryna Mykolavna Kindzerska,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Glah Kocatrk,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Vladimr Kocman,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Uangi Kokauri,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Sandra Kppen (-Zuckschwerdt),Weight,131.5,2.61,True,,True,True
Olympic,Judo,Sandra Kppen (-Zuckschwerdt),Weight,131.5,2.61,True,,True,False
Olympic,Judo,Sandra Kppen (-Zuckschwerdt),Weight,131.5,2.61,True,,True,False
Olympic,Judo,Yury Olegovich Krakovetsky,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Yury Olegovich Krakovetsky,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Rafa Andrzej Kubacki,Weight,130.0,2.54,True,structural_break_1992,True,True
Olympic,Judo,Rafa Andrzej Kubacki,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Rafa Andrzej Kubacki,Weight,130.0,2.54,True,,True,True
Olympic,Judo,Jasmin Klbs,Weight,127.0,2.39,True,,True,False
Olympic,Judo,Dragomir Kusmuk,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Hadir Ali Lazame,Weight,118.0,1.95,True,,False,False
Olympic,Judo,Lee Hsiao-Hung,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Lee Hsiao-Hung,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Liu Shenggang,Weight,145.0,3.27,True,,True,False
Olympic,Judo,Sandro Luis Lpez Olmos,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Sandro Luis Lpez Olmos,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,Sandro Luis Lpez Olmos,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Leslie MacPhail,Weight,121.0,2.1,True,,False,True
Olympic,Judo,Makhgalyn Bayarjavkhlan,Weight,131.0,2.59,True,,True,False
Olympic,Judo,Beata Elbieta Maksymowa,Weight,145.0,3.27,True,structural_break_1992,True,True
Olympic,Judo,Beata Elbieta Maksymowa,Weight,145.0,3.27,True,,True,False
Olympic,Judo,Beata Elbieta Maksymowa,Weight,145.0,3.27,True,,True,True
Olympic,Judo,El Mehdi Al-Malki,Weight,133.0,2.69,True,,True,False
Olympic,Judo,"Jeffrey Daniel ""Dan"" McCormick",Weight,139.0,2.98,True,,True,False
Olympic,Judo,Roy Meyer,Weight,122.0,2.15,True,,False,False
Olympic,Judo,Frank Mller,Weight,125.0,2.3,True,,True,False
Olympic,Judo,Frank Mller,Weight,125.0,2.3,True,,True,True
Olympic,Judo,Frank Esteban Moreno Garca,Weight,134.0,2.74,True,structural_break_1992,True,True
Olympic,Judo,Frank Esteban Moreno Garca,Weight,134.0,2.74,True,,True,False
Olympic,Judo,"Gabriel ""Gabi"" Munteanu",Weight,125.0,2.3,True,,True,True
Olympic,Judo,"Gabriel ""Gabi"" Munteanu",Weight,125.0,2.3,True,,True,False
Olympic,Judo,Illie Daniel Natea,Weight,170.0,4.49,True,,True,False
Olympic,Judo,Deo Gracia Ngokaba,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Steeve Wilfried Nguema Ndong,Weight,130.0,2.54,True,,True,True
Olympic,Judo,Dmitry Yuryevich Nosov,Weight,175.0,4.74,True,,True,False
Olympic,Judo,Serhiy Petrovych Novikov,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Serhiy Petrovych Novikov,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Naoya Ogawa,Weight,130.0,2.54,True,structural_break_1992,True,True
Olympic,Judo,Naoya Ogawa,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Santiago Ojeda Prez,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Santiago Ojeda Prez,Weight,120.0,2.05,True,,False,True
Olympic,Judo,Adam Okruashvili,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Adam Okruashvili,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Andrs Ozsvr,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Martin Padar,Weight,137.0,2.88,True,,True,False
Olympic,Judo,Martin Padar,Weight,137.0,2.88,True,,True,False
Olympic,Judo,Pak Jong-Gil,Weight,163.0,4.15,True,,True,False
Olympic,Judo,Pak Jong-Gil,Weight,163.0,4.15,True,,True,False
Olympic,Judo,Santa Pakenyt,Weight,132.0,2.64,True,,True,False
Olympic,Judo,Pan Song,Weight,141.0,3.08,True,,True,True
Olympic,Judo,Pan Song,Weight,141.0,3.08,True,,True,False
Olympic,Judo,Pan Song,Weight,141.0,3.08,True,,True,False
Olympic,Judo,Semr Pepic,Weight,127.0,2.39,True,,True,False
Olympic,Judo,Semr Pepic,Weight,127.0,2.39,True,,True,False
Olympic,Judo,Semr Pepic,Weight,127.0,2.39,True,,True,False
Olympic,Judo,Mihly Petrovszky,Weight,118.0,1.95,True,,False,True
Olympic,Judo,Mihly Petrovszky,Weight,118.0,1.95,True,,False,True
Olympic,Judo,Mihly Petrovszky,Weight,118.0,1.95,True,,False,False
Olympic,Judo,Emil Petrunov,Weight,154.0,3.71,True,,True,False
Olympic,Judo,Ramn Pileta Tamayo,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Maryna Serhivna Prokof'ieva,Weight,117.5,1.93,True,,False,True
Olympic,Judo,Maryna Serhivna Prokof'ieva,Weight,117.5,1.93,True,,False,False
Olympic,Judo,Maryna Serhivna Prokof'ieva,Weight,117.5,1.93,True,,False,False
Olympic,Judo,Samah Ramadan Mohamed,Weight,163.0,4.15,True,,True,False
Olympic,Judo,Samah Ramadan Mohamed,Weight,163.0,4.15,True,,True,False
Olympic,Judo,Mohamed Ali Ahmad Rashwan,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Mohamed Ali Ahmad Rashwan,Weight,140.0,3.03,True,,True,False
Olympic,Judo,Cronelis Thomas Dennis Raven,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,Wojciech Reszko,Weight,123.0,2.2,True,,False,False
Olympic,Judo,Wojciech Reszko,Weight,123.0,2.2,True,,False,False
Olympic,Judo,Teddy Pierre-Marie Riner,Weight,139.0,2.98,True,,True,False
Olympic,Judo,Teddy Pierre-Marie Riner,Weight,139.0,2.98,True,,True,False
Olympic,Judo,Teddy Pierre-Marie Riner,Weight,139.0,2.98,True,,True,False
Olympic,Judo,Estela Rodrguez Villanueva,Weight,135.0,2.78,True,structural_break_1992,True,True
Olympic,Judo,Estela Rodrguez Villanueva,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Mohammad Reza Roudaki,Weight,151.0,3.57,True,,True,False
Olympic,Judo,Aytami Ruano Vega,Weight,198.0,5.86,True,,True,False
Olympic,Judo,Leonel Wilfredo Ruz Carmona,Weight,178.0,4.88,True,,True,False
Olympic,Judo,Valentyn Rusliakov,Weight,180.0,4.98,True,,True,True
Olympic,Judo,Urszula Sadkowska,Weight,145.0,3.27,True,,True,False
Olympic,Judo,Urszula Sadkowska,Weight,145.0,3.27,True,,True,False
Olympic,Judo,Hitoshi Saito,Weight,143.0,3.18,True,,True,False
Olympic,Judo,Hitoshi Saito,Weight,143.0,3.18,True,,True,False
Olympic,Judo,Maciej Sarnacki,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Or Sasson,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Christopher David Sherrington,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Shinichi Shinohara,Weight,135.0,2.78,True,,True,True
Olympic,Judo,Rachid Sidib,Weight,119.0,2.0,True,,False,False
Olympic,Judo,Vldu Simionescu,Weight,135.0,2.78,True,,True,False
Olympic,Judo,Osvaldo Cupertino Simes Filho,Weight,144.0,3.22,True,,True,False
Olympic,Judo,Yevhen Sotnykov,Weight,138.0,2.93,True,,True,False
Olympic,Judo,Henry Sthr,Weight,120.0,2.05,True,,False,False
Olympic,Judo,Henry Sthr,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,Damyan Ivanov Stoykov,Weight,120.0,2.05,True,structural_break_1992,False,True
Olympic,Judo,Sun Fuming,Weight,124.0,2.25,True,,False,False
Olympic,Judo,Sun Fuming,Weight,124.0,2.25,True,,False,False
Olympic,Judo,Nacanieli Takayawa-Qerawaqa,Weight,130.0,2.54,True,structural_break_1992,True,True
Olympic,Judo,Nacanieli Takayawa-Qerawaqa,Weight,130.0,2.54,True,,True,False
Olympic,Judo,Nacanieli Takayawa-Qerawaqa,Weight,130.0,2.54,True,,True,True
Olympic,Judo,Abdullo Tovashevich Tangriyev,Weight,132.0,2.64,True,,True,True
Olympic,Judo,Abdullo Tovashevich Tangriyev,Weight,132.0,2.64,True,,True,False
