Area,Year,Item,crop_topic,ASI
Global,2020,Teff,topic_1,0.4869
Global,2020,Teff,topic_1,0.4843
Global,2020,Teff,topic_1,0.4893
Global,2020,Teff,topic_1,0.4929
Global,2020,Teff,topic_1,0.4847
Global,2020,Teff,topic_1,0.4784
Global,2020,Teff,topic_1,0.4941
Global,2020,Teff,topic_1,0.4018
Global,2020,Teff,topic_1,0.4945
Global,2020,Teff,topic_1,0.493
Global,2020,Teff,topic_1,0.4942
Global,2020,Teff,topic_1,0.3982
Global,2020,Teff,topic_1,0.4903
Global,2020,Teff,topic_1,0.4831
Global,2020,Teff,topic_1,0.4777
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.399
Global,2020,Teff,topic_1,0.4924
Global,2020,Teff,topic_1,0.4871
Global,2020,Teff,topic_1,0.4854
Global,2020,Teff,topic_1,0.5372
Global,2020,Teff,topic_1,0.4767
Global,2020,Teff,topic_1,0.4928
Global,2020,Teff,topic_1,0.4933
Global,2020,Teff,topic_1,0.4945
Global,2020,Teff,topic_1,0.4915
Global,2020,Teff,topic_1,0.4828
Global,2020,Teff,topic_1,0.4912
Global,2020,Teff,topic_1,0.4859
Global,2020,Teff,topic_1,0.4902
Global,2020,Teff,topic_1,0.4914
Global,2020,Teff,topic_1,0.4873
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.4852
Global,2020,Teff,topic_1,0.4878
Global,2020,Teff,topic_1,0.4894
Global,2020,Teff,topic_1,0.484
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.4742
Global,2020,Teff,topic_1,0.4933
Global,2020,Teff,topic_1,0.4771
Global,2020,Teff,topic_1,0.4832
Global,2020,Teff,topic_1,0.4776
Global,2020,Teff,topic_1,0.4744
Global,2020,Teff,topic_1,0.4811
Global,2020,Teff,topic_1,0.4897
Global,2020,Teff,topic_1,0.4892
Global,2020,Teff,topic_1,0.4875
Global,2020,Teff,topic_1,0.4839
Global,2020,Teff,topic_1,0.4847
Global,2020,Teff,topic_1,0.4857
Global,2020,Teff,topic_1,0.4896
Global,2020,Teff,topic_1,0.4886
Global,2020,Teff,topic_1,0.492
Global,2020,Teff,topic_1,0.4933
Global,2020,Teff,topic_1,0.4855
Global,2020,Teff,topic_1,0.4921
Global,2020,Teff,topic_1,0.4804
Global,2020,Teff,topic_1,0.4824
Global,2020,Teff,topic_1,0.4909
Global,2020,Teff,topic_1,0.4928
Global,2020,Teff,topic_1,0.4897
Global,2020,Teff,topic_1,0.4878
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.4934
Global,2020,Teff,topic_1,0.4899
Global,2020,Teff,topic_1,0.4824
Global,2020,Teff,topic_1,0.4885
Global,2020,Teff,topic_1,0.4828
Global,2020,Teff,topic_1,0.4867
Global,2020,Teff,topic_1,0.4868
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.4913
Global,2020,Teff,topic_1,0.4906
Global,2020,Teff,topic_1,0.4934
Global,2020,Teff,topic_1,0.4846
Global,2020,Teff,topic_1,0.4927
Global,2020,Teff,topic_1,0.4927
Global,2020,Teff,topic_1,0.4901
Global,2020,Teff,topic_1,0.4935
Global,2020,Teff,topic_1,0.4798
Global,2020,Teff,topic_1,0.4936
Global,2020,Teff,topic_1,0.4875
Global,2020,Teff,topic_1,0.4749
Global,2020,Teff,topic_1,0.4941
Global,2020,Teff,topic_1,0.4902
Global,2020,Teff,topic_1,0.4943
Global,2020,Teff,topic_1,0.5141
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.4747
Global,2020,Teff,topic_1,0.478
Global,2020,Teff,topic_1,0.482
Global,2020,Teff,topic_1,0.4816
Global,2020,Teff,topic_1,0.5063
Global,2020,Teff,topic_1,0.4929
Global,2020,Teff,topic_1,0.4927
Global,2020,Teff,topic_1,0.4853
Global,2020,Teff,topic_1,0.4889
Global,2020,Teff,topic_1,0.4941
Global,2020,Teff,topic_1,0.4861
Global,2020,Teff,topic_1,0.5055
Global,2020,Teff,topic_1,0.4857
Global,2020,Teff,topic_1,0.4808
Global,2020,Teff,topic_1,0.4927
Global,2020,Teff,topic_1,0.4623
Global,2020,Teff,topic_1,0.4808
Global,2020,Teff,topic_1,0.4909
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.4828
Global,2020,Teff,topic_1,0.4937
Global,2020,Teff,topic_1,0.4807
Global,2020,Teff,topic_1,0.4906
Global,2020,Teff,topic_1,0.4937
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.4904
Global,2020,Teff,topic_1,0.489
Global,2020,Teff,topic_1,0.4941
Global,2020,Teff,topic_1,0.4944
Global,2020,Teff,topic_1,0.4934
Global,2020,Teff,topic_1,0.4871
Global,2020,Teff,topic_1,0.4849
Global,2020,Teff,topic_1,0.486
Global,2020,Teff,topic_1,0.4844
Global,2020,Teff,topic_1,0.4898
Global,2020,Teff,topic_1,0.5168
Global,2020,Teff,topic_1,0.4799
Global,2020,Teff,topic_1,0.4889
Global,2020,Teff,topic_1,0.5009
Global,2020,Teff,topic_1,0.494
Global,2020,Teff,topic_1,0.4909
Global,2020,Teff,topic_1,0.4848
Global,2020,Teff,topic_1,0.4919
Global,2020,Teff,topic_1,0.469
Global,2020,Teff,topic_1,0.4945
Global,2020,Teff,topic_1,0.4939
Global,2020,Teff,topic_1,0.493
Global,2020,Teff,topic_1,0.4906
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4814
Global,2020,Teff,topic_1,0.4924
Global,2020,Teff,topic_1,0.4942
Global,2020,Teff,topic_1,0.4944
Global,2020,Teff,topic_1,0.4925
Global,2020,Teff,topic_1,0.4858
Global,2020,Teff,topic_1,0.4871
Global,2020,Teff,topic_1,0.4945
Global,2020,Teff,topic_1,0.4787
Global,2020,Teff,topic_1,0.4782
Global,2020,Teff,topic_1,0.4707
Global,2020,Teff,topic_1,0.4716
Global,2020,Teff,topic_1,0.4671
Global,2020,Teff,topic_1,0.4579
Global,2020,Teff,topic_1,0.4621
Global,2020,Teff,topic_1,0.4795
Global,2020,Teff,topic_1,0.4968
Global,2020,Teff,topic_1,0.477
Global,2020,Teff,topic_1,0.5004
Global,2020,Teff,topic_1,0.4679
Global,2020,Teff,topic_1,0.4653
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.4774
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4777
Global,2020,Teff,topic_1,0.4792
Global,2020,Teff,topic_1,0.4776
Global,2020,Teff,topic_1,0.5093
Global,2020,Teff,topic_1,0.4758
Global,2020,Teff,topic_1,0.4788
Global,2020,Teff,topic_1,0.4761
Global,2020,Teff,topic_1,0.5144
Global,2020,Teff,topic_1,0.4765
Global,2020,Teff,topic_1,0.4756
Global,2020,Teff,topic_1,0.5032
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4608
Global,2020,Teff,topic_1,0.4721
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4795
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4795
Global,2020,Teff,topic_1,0.4695
Global,2020,Teff,topic_1,0.4792
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4608
Global,2020,Teff,topic_1,0.4755
Global,2020,Teff,topic_1,0.4764
Global,2020,Teff,topic_1,0.464
Global,2020,Teff,topic_1,0.4798
Global,2020,Teff,topic_1,0.4729
Global,2020,Teff,topic_1,0.4616
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4792
Global,2020,Teff,topic_1,0.4736
Global,2020,Teff,topic_1,0.4787
Global,2020,Teff,topic_1,0.4787
Global,2020,Teff,topic_1,0.5008
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4752
Global,2020,Teff,topic_1,0.5078
Global,2020,Teff,topic_1,0.4937
Global,2020,Teff,topic_1,0.4772
Global,2020,Teff,topic_1,0.5059
Global,2020,Teff,topic_1,0.4742
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.4728
Global,2020,Teff,topic_1,0.4746
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4771
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.479
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4604
Global,2020,Teff,topic_1,0.4733
Global,2020,Teff,topic_1,0.4979
Global,2020,Teff,topic_1,0.4702
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.4787
Global,2020,Teff,topic_1,0.4766
Global,2020,Teff,topic_1,0.5145
Global,2020,Teff,topic_1,0.4774
Global,2020,Teff,topic_1,0.4795
Global,2020,Teff,topic_1,0.465
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4653
Global,2020,Teff,topic_1,0.475
Global,2020,Teff,topic_1,0.477
Global,2020,Teff,topic_1,0.4762
Global,2020,Teff,topic_1,0.5145
Global,2020,Teff,topic_1,0.4795
Global,2020,Teff,topic_1,0.4748
Global,2020,Teff,topic_1,0.4718
Global,2020,Teff,topic_1,0.4725
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.5123
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4593
Global,2020,Teff,topic_1,0.4538
Global,2020,Teff,topic_1,0.4798
Global,2020,Teff,topic_1,0.4777
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.5147
Global,2020,Teff,topic_1,0.479
Global,2020,Teff,topic_1,0.4791
Global,2020,Teff,topic_1,0.476
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.4766
Global,2020,Teff,topic_1,0.4771
Global,2020,Teff,topic_1,0.4791
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.4688
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.4707
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.4785
Global,2020,Teff,topic_1,0.479
Global,2020,Teff,topic_1,0.5128
Global,2020,Teff,topic_1,0.4785
Global,2020,Teff,topic_1,0.4786
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.4769
Global,2020,Teff,topic_1,0.4747
Global,2020,Teff,topic_1,0.478
Global,2020,Teff,topic_1,0.4748
Global,2020,Teff,topic_1,0.4568
Global,2020,Teff,topic_1,0.5085
Global,2020,Teff,topic_1,0.4792
Global,2020,Teff,topic_1,0.4721
Global,2020,Teff,topic_1,0.4751
Global,2020,Teff,topic_1,0.4647
Global,2020,Teff,topic_1,0.5139
Global,2020,Teff,topic_1,0.4583
Global,2020,Teff,topic_1,0.4701
Global,2020,Teff,topic_1,0.4938
Global,2020,Teff,topic_1,0.4792
Global,2020,Teff,topic_1,0.4782
Global,2020,Teff,topic_1,0.4796
Global,2020,Teff,topic_1,0.5133
Global,2020,Teff,topic_1,0.513
Global,2020,Teff,topic_1,0.474
Global,2020,Teff,topic_1,0.5137
Global,2020,Teff,topic_1,0.5144
Global,2020,Teff,topic_1,0.4775
Global,2020,Teff,topic_1,0.5139
Global,2020,Teff,topic_1,0.513
Global,2020,Teff,topic_1,0.5145
Global,2020,Teff,topic_1,0.5142
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.5105
Global,2020,Teff,topic_1,0.5132
Global,2020,Teff,topic_1,0.4979
Global,2020,Teff,topic_1,0.5138
Global,2020,Teff,topic_1,0.5144
Global,2020,Teff,topic_1,0.5105
Global,2020,Teff,topic_1,0.4699
Global,2020,Teff,topic_1,0.5722
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.4786
Global,2020,Teff,topic_1,0.5138
Global,2020,Teff,topic_1,0.501
Global,2020,Teff,topic_1,0.5117
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.4773
Global,2020,Teff,topic_1,0.5145
Global,2020,Teff,topic_1,0.506
Global,2020,Teff,topic_1,0.473
Global,2020,Teff,topic_1,0.5135
Global,2020,Teff,topic_1,0.5146
Global,2020,Teff,topic_1,0.4794
Global,2020,Teff,topic_1,0.474
Global,2020,Teff,topic_1,0.5098
Global,2020,Teff,topic_1,0.4793
Global,2020,Teff,topic_1,0.5092
Global,2020,Teff,topic_1,0.5141
Global,2020,Teff,topic_1,0.5022
Global,2020,Teff,topic_1,0.5136
Global,2020,Teff,topic_1,0.4797
Global,2020,Teff,topic_1,0.5134
Global,2020,Teff,topic_1,0.4609
Global,2020,Teff,topic_1,0.514
Global,2020,Teff,topic_1,0.5104
Global,2020,Teff,topic_1,0.5115
Global,2020,Teff,topic_1,0.5104
Global,2020,Teff,topic_1,0.4803
Global,2020,Teff,topic_1,0.5145
Global,2020,Teff,topic_1,0.5061
Global,2020,Teff,topic_1,0.5114
Global,2020,Teff,topic_1,0.5116
Global,2020,Teff,topic_1,0.4759
Global,2020,Teff,topic_1,0.4973
Global,2020,Teff,topic_1,0.5106
Global,2020,Teff,topic_1,0.4726
Global,2020,Teff,topic_1,0.4742
Global,2020,Teff,topic_1,0.4685
Global,2020,Teff,topic_1,0.5121
Global,2020,Teff,topic_1,0.4579
Global,2020,Teff,topic_1,0.4771
Global,2020,Teff,topic_1,0.4635
Global,2020,Teff,topic_1,0.4778
Global,2020,Teff,topic_1,0.471
Global,2020,Teff,topic_1,0.4708
Global,2020,Teff,topic_1,0.4741
Global,2020,Teff,topic_1,0.5106
Global,2020,Teff,topic_1,0.4691
Global,2020,Teff,topic_1,0.5085
Global,2020,Teff,topic_1,0.4739
Global,2020,Teff,topic_1,0.5108
Global,2020,Teff,topic_1,0.5132
Global,2020,Teff,topic_1,0.5092
Global,2020,Teff,topic_1,0.509
Global,2020,Teff,topic_1,0.4612
Global,2020,Teff,topic_1,0.4725
Global,2020,Teff,topic_1,0.5111
Global,2020,Teff,topic_1,0.4789
Global,2020,Teff,topic_1,0.4599
Global,2020,Teff,topic_1,0.5115
Global,2020,Teff,topic_1,0.4767
Global,2020,Teff,topic_1,0.5134
Global,2020,Teff,topic_1,0.477
Global,2020,Teff,topic_1,0.4747
Global,2020,Teff,topic_1,0.4767
Global,2020,Teff,topic_1,0.4757
Global,2020,Wheat,topic_2,0.5211
Global,2020,Wheat,topic_2,0.5236
Global,2020,Wheat,topic_2,0.5115
Global,2020,Wheat,topic_2,0.5134
Global,2020,Wheat,topic_2,0.5228
Global,2020,Wheat,topic_2,0.4362
Global,2020,Wheat,topic_2,0.5214
Global,2020,Wheat,topic_2,0.5152
Global,2020,Wheat,topic_2,0.5234
Global,2020,Wheat,topic_2,0.5162
Global,2020,Wheat,topic_2,0.5233
Global,2020,Wheat,topic_2,0.61
Global,2020,Wheat,topic_2,0.5142
Global,2020,Wheat,topic_2,0.5166
Global,2020,Wheat,topic_2,0.5215
Global,2020,Wheat,topic_2,0.5214
Global,2020,Wheat,topic_2,0.5271
Global,2020,Wheat,topic_2,0.4301
Global,2020,Wheat,topic_2,0.5251
Global,2020,Wheat,topic_2,0.5228
Global,2020,Wheat,topic_2,0.5082
Global,2020,Wheat,topic_2,0.4
Global,2020,Wheat,topic_2,0.4249
Global,2020,Wheat,topic_2,0.4323
Global,2020,Wheat,topic_2,0.5285
Global,2020,Wheat,topic_2,0.4688
Global,2020,Wheat,topic_2,0.5037
Global,2020,Wheat,topic_2,0.4369
Global,2020,Wheat,topic_2,0.5182
Global,2020,Wheat,topic_2,0.4297
Global,2020,Wheat,topic_2,0.5281
Global,2020,Wheat,topic_2,0.5251
Global,2020,Wheat,topic_2,0.4942
Global,2020,Wheat,topic_2,0.4787
Global,2020,Wheat,topic_2,0.4926
Global,2020,Wheat,topic_2,0.4743
Global,2020,Wheat,topic_2,0.4812
Global,2020,Wheat,topic_2,0.3849
Global,2020,Wheat,topic_2,0.3736
Global,2020,Wheat,topic_2,0.4879
Global,2020,Wheat,topic_2,0.4897
Global,2020,Wheat,topic_2,0.4765
Global,2020,Wheat,topic_2,0.4739
Global,2020,Wheat,topic_2,0.4107
Global,2020,Wheat,topic_2,0.3932
Global,2020,Wheat,topic_2,0.4879
Global,2020,Wheat,topic_2,0.472
Global,2020,Wheat,topic_2,0.4765
Global,2020,Wheat,topic_2,0.4869
Global,2020,Wheat,topic_2,0.4789
Global,2020,Wheat,topic_2,0.483
Global,2020,Wheat,topic_2,0.5074
Global,2020,Wheat,topic_2,0.4012
Global,2020,Wheat,topic_2,0.3664
Global,2020,Wheat,topic_2,0.5118
Global,2020,Wheat,topic_2,0.514
Global,2020,Wheat,topic_2,0.4794
Global,2020,Wheat,topic_2,0.4878
Global,2020,Wheat,topic_2,0.4819
Global,2020,Wheat,topic_2,0.3975
Global,2020,Wheat,topic_2,0.4015
Global,2020,Wheat,topic_2,0.3859
Global,2020,Wheat,topic_2,0.4872
Global,2020,Wheat,topic_2,0.509
Global,2020,Wheat,topic_2,0.5166
Global,2020,Wheat,topic_2,0.466
Global,2020,Wheat,topic_2,0.3923
Global,2020,Wheat,topic_2,0.5004
Global,2020,Wheat,topic_2,0.4014
Global,2020,Wheat,topic_2,0.4949
Global,2020,Wheat,topic_2,0.3994
Global,2020,Wheat,topic_2,0.366
Global,2020,Wheat,topic_2,0.4007
Global,2020,Wheat,topic_2,0.514
Global,2020,Wheat,topic_2,0.4762
Global,2020,Wheat,topic_2,0.4936
Global,2020,Wheat,topic_2,0.4674
Global,2020,Wheat,topic_2,0.4941
Global,2020,Wheat,topic_2,0.4937
Global,2020,Wheat,topic_2,0.4908
Global,2020,Wheat,topic_2,0.4905
Global,2020,Wheat,topic_2,0.4
Global,2020,Wheat,topic_2,0.5093
Global,2020,Wheat,topic_2,0.4799
Global,2020,Wheat,topic_2,0.4752
Global,2020,Wheat,topic_2,0.4753
Global,2020,Wheat,topic_2,0.4009
Global,2020,Wheat,topic_2,0.5008
Global,2020,Wheat,topic_2,0.4768
Global,2020,Wheat,topic_2,0.4809
Global,2020,Wheat,topic_2,0.4817
Global,2020,Wheat,topic_2,0.4858
Global,2020,Wheat,topic_2,0.4013
Global,2020,Wheat,topic_2,0.4991
Global,2020,Wheat,topic_2,0.4967
Global,2020,Wheat,topic_2,0.481
Global,2020,Wheat,topic_2,0.4809
Global,2020,Wheat,topic_2,0.4935
Global,2020,Wheat,topic_2,0.493
Global,2020,Wheat,topic_2,0.4783
Global,2020,Wheat,topic_2,0.4775
Global,2020,Wheat,topic_2,0.4899
Global,2020,Wheat,topic_2,0.4863
Global,2020,Wheat,topic_2,0.4937
Global,2020,Wheat,topic_2,0.4739
Global,2020,Wheat,topic_2,0.4844
Global,2020,Wheat,topic_2,0.473
Global,2020,Wheat,topic_2,0.5173
Global,2020,Wheat,topic_2,0.5132
Global,2020,Wheat,topic_2,0.5551
Global,2020,Wheat,topic_2,0.4904
Global,2020,Wheat,topic_2,0.4936
Global,2020,Wheat,topic_2,0.4604
Global,2020,Wheat,topic_2,0.4937
Global,2020,Wheat,topic_2,0.4772
Global,2020,Wheat,topic_2,0.4746
Global,2020,Wheat,topic_2,0.4907
Global,2020,Wheat,topic_2,0.499
Global,2020,Wheat,topic_2,0.4863
Global,2020,Wheat,topic_2,0.4833
Global,2020,Wheat,topic_2,0.4901
Global,2020,Wheat,topic_2,0.4933
Global,2020,Wheat,topic_2,0.4918
Global,2020,Wheat,topic_2,0.4922
Global,2020,Wheat,topic_2,0.4917
Global,2020,Wheat,topic_2,0.481
Global,2020,Wheat,topic_2,0.487
Global,2020,Wheat,topic_2,0.4901
Global,2020,Wheat,topic_2,0.4816
Global,2020,Wheat,topic_2,0.3915
Global,2020,Wheat,topic_2,0.4897
Global,2020,Wheat,topic_2,0.4892
Global,2020,Wheat,topic_2,0.5145
Global,2020,Wheat,topic_2,0.5129
Global,2020,Wheat,topic_2,0.5132
Global,2020,Wheat,topic_2,0.5778
Global,2020,Wheat,topic_2,0.5074
Global,2020,Wheat,topic_2,0.5094
Global,2020,Wheat,topic_2,0.4936
Global,2020,Wheat,topic_2,0.526
Global,2020,Wheat,topic_2,0.5101
Global,2020,Wheat,topic_2,0.6047
Global,2020,Wheat,topic_2,0.5104
Global,2020,Wheat,topic_2,0.4146
Global,2020,Wheat,topic_2,0.4333
Global,2020,Wheat,topic_2,0.4976
Global,2020,Wheat,topic_2,0.3924
Global,2020,Wheat,topic_2,0.4843
Global,2020,Wheat,topic_2,0.4884
Global,2020,Wheat,topic_2,0.477
Global,2020,Wheat,topic_2,0.5151
Global,2020,Wheat,topic_2,0.5164
Global,2020,Wheat,topic_2,0.4677
Global,2020,Wheat,topic_2,0.4607
Global,2020,Wheat,topic_2,0.4941
Global,2020,Wheat,topic_2,0.494
Global,2020,Wheat,topic_2,0.5657
Global,2020,Wheat,topic_2,0.483
Global,2020,Wheat,topic_2,0.4844
Global,2020,Wheat,topic_2,0.4908
Global,2020,Wheat,topic_2,0.4548
Global,2020,Wheat,topic_2,0.4366
Global,2020,Wheat,topic_2,0.4351
Global,2020,Wheat,topic_2,0.4343
Global,2020,Wheat,topic_2,0.4359
Global,2020,Wheat,topic_2,0.4371
Global,2020,Wheat,topic_2,0.4371
Global,2020,Wheat,topic_2,0.4371
Global,2020,Wheat,topic_2,0.4939
Global,2020,Wheat,topic_2,0.4012
Global,2020,Wheat,topic_2,0.4908
Global,2020,Wheat,topic_2,0.4012
Global,2020,Wheat,topic_2,0.4939
Global,2020,Wheat,topic_2,0.4304
Global,2020,Wheat,topic_2,0.5569
Global,2020,Wheat,topic_2,0.5498
Global,2020,Wheat,topic_2,0.4367
Global,2020,Wheat,topic_2,0.5288
Global,2020,Wheat,topic_2,0.463
Global,2020,Wheat,topic_2,0.463
Global,2020,Wheat,topic_2,0.5352
Global,2020,Wheat,topic_2,0.565
Global,2020,Wheat,topic_2,0.559
Global,2020,Wheat,topic_2,0.4568
Global,2020,Wheat,topic_2,0.5398
Global,2020,Wheat,topic_2,0.5584
Global,2020,Wheat,topic_2,0.4435
Global,2020,Wheat,topic_2,0.4552
Global,2020,Wheat,topic_2,0.4431
Global,2020,Wheat,topic_2,0.4577
Global,2020,Wheat,topic_2,0.4562
Global,2020,Wheat,topic_2,0.4599
Global,2020,Wheat,topic_2,0.4523
Global,2020,Wheat,topic_2,0.467
Global,2020,Wheat,topic_2,0.4629
Global,2020,Wheat,topic_2,0.5615
Global,2020,Wheat,topic_2,0.5602
Global,2020,Wheat,topic_2,0.4592
Global,2020,Wheat,topic_2,0.4295
Global,2020,Wheat,topic_2,0.5643
Global,2020,Wheat,topic_2,0.5616
Global,2020,Wheat,topic_2,0.5645
Global,2020,Wheat,topic_2,0.544
Global,2020,Wheat,topic_2,0.5531
Global,2020,Wheat,topic_2,0.5613
Global,2020,Wheat,topic_2,0.554
Global,2020,Wheat,topic_2,0.5609
Global,2020,Wheat,topic_2,0.5491
Global,2020,Wheat,topic_2,0.5633
Global,2020,Wheat,topic_2,0.463
Global,2020,Wheat,topic_2,0.5607
Global,2020,Wheat,topic_2,0.5363
Global,2020,Wheat,topic_2,0.5357
Global,2020,Wheat,topic_2,0.5601
Global,2020,Wheat,topic_2,0.5604
Global,2020,Wheat,topic_2,0.557
Global,2020,Wheat,topic_2,0.5648
Global,2020,Wheat,topic_2,0.554
Global,2020,Wheat,topic_2,0.4625
Global,2020,Wheat,topic_2,0.564
Global,2020,Wheat,topic_2,0.5407
Global,2020,Wheat,topic_2,0.4611
Global,2020,Wheat,topic_2,0.5641
Global,2020,Wheat,topic_2,0.557
Global,2020,Wheat,topic_2,0.563
Global,2020,Wheat,topic_2,0.4368
Global,2020,Wheat,topic_2,0.5221
Global,2020,Wheat,topic_2,0.5178
Global,2020,Wheat,topic_2,0.5249
Global,2020,Wheat,topic_2,0.5162
Global,2020,Wheat,topic_2,0.5277
Global,2020,Wheat,topic_2,0.5281
Global,2020,Wheat,topic_2,0.5187
Global,2020,Wheat,topic_2,0.5234
Global,2020,Wheat,topic_2,0.5009
Global,2020,Wheat,topic_2,0.494
Global,2020,Wheat,topic_2,0.4316
Global,2020,Wheat,topic_2,0.5283
Global,2020,Wheat,topic_2,0.4941
Global,2020,Wheat,topic_2,0.5103
Global,2020,Wheat,topic_2,0.527
Global,2020,Wheat,topic_2,0.6474
Global,2020,Wheat,topic_2,0.5076
Global,2020,Wheat,topic_2,0.4327
Global,2020,Wheat,topic_2,0.4129
Global,2020,Wheat,topic_2,0.4912
Global,2020,Wheat,topic_2,0.5103
Global,2020,Wheat,topic_2,0.5194
Global,2020,Wheat,topic_2,0.5282
Global,2020,Wheat,topic_2,0.5199
Global,2020,Wheat,topic_2,0.5159
Global,2020,Wheat,topic_2,0.4368
Global,2020,Wheat,topic_2,0.5134
Global,2020,Wheat,topic_2,0.5118
Global,2020,Wheat,topic_2,0.5263
Global,2020,Wheat,topic_2,0.5224
Global,2020,Wheat,topic_2,0.4318
Global,2020,Wheat,topic_2,0.6224
Global,2020,Wheat,topic_2,0.5272
Global,2020,Wheat,topic_2,0.5242
Global,2020,Wheat,topic_2,0.5247
Global,2020,Wheat,topic_2,0.434
Global,2020,Wheat,topic_2,0.4342
Global,2020,Wheat,topic_2,0.5187
Global,2020,Wheat,topic_2,0.5259
Global,2020,Wheat,topic_2,0.4338
Global,2020,Wheat,topic_2,0.5284
Global,2020,Wheat,topic_2,0.5286
Global,2020,Wheat,topic_2,0.5265
Global,2020,Wheat,topic_2,0.5124
Global,2020,Wheat,topic_2,0.5244
Global,2020,Wheat,topic_2,0.5114
Global,2020,Wheat,topic_2,0.5281
Global,2020,Wheat,topic_2,0.4905
Global,2020,Wheat,topic_2,0.4347
Global,2020,Wheat,topic_2,0.6127
Global,2020,Wheat,topic_2,0.5246
Global,2020,Wheat,topic_2,0.4264
Global,2020,Wheat,topic_2,0.5149
Global,2020,Wheat,topic_2,0.5253
Global,2020,Wheat,topic_2,0.436
Global,2020,Wheat,topic_2,0.6107
Global,2020,Wheat,topic_2,0.5129
Global,2020,Wheat,topic_2,0.5211
Global,2020,Wheat,topic_2,0.5216
Global,2020,Wheat,topic_2,0.5243
Global,2020,Wheat,topic_2,0.5285
Global,2020,Wheat,topic_2,0.5138
Global,2020,Wheat,topic_2,0.5127
Global,2020,Wheat,topic_2,0.5078
Global,2020,Wheat,topic_2,0.5273
Global,2020,Wheat,topic_2,0.5274
Global,2020,Wheat,topic_2,0.4331
Global,2020,Wheat,topic_2,0.5181
Global,2020,Wheat,topic_2,0.5278
Global,2020,Wheat,topic_2,0.4338
Global,2020,Wheat,topic_2,0.6048
Global,2020,Wheat,topic_2,0.5074
Global,2020,Wheat,topic_2,0.5237
Global,2020,Wheat,topic_2,0.5222
Global,2020,Wheat,topic_2,0.5116
Global,2020,Wheat,topic_2,0.6138
Global,2020,Wheat,topic_2,0.6092
Global,2020,Wheat,topic_2,0.4285
Global,2020,Wheat,topic_2,0.5108
Global,2020,Wheat,topic_2,0.5051
Global,2020,Wheat,topic_2,0.5267
Global,2020,Wheat,topic_2,0.4271
Global,2020,Wheat,topic_2,0.4366
Global,2020,Wheat,topic_2,0.5052
Global,2020,Wheat,topic_2,0.5131
Global,2020,Wheat,topic_2,0.4338
Global,2020,Wheat,topic_2,0.4366
Global,2020,Wheat,topic_2,0.437
Global,2020,Wheat,topic_2,0.4245
Global,2020,Wheat,topic_2,0.6012
