RegionName,state_abbr,CountyName,latest_rental_2br,latest_rental_4br,latest_rental_5br_plus,latest_rental_all,latest_zhvi_all,education_expenditure_per_student,average_unemployment_rate,TotalPop,Income,Poverty,Unemployment,IncomePerCap
Shelton,CT,Fairfield County,1750.0,,,2050.0,330755.0,22.86248283262662,5.317558528428094,947328.0,89773.0,8.8,7.6,53433.0
Northville,MI,Wayne County,1339.0,,,1800.0,439234.0,14.536102441168126,7.577926421404683,1763822.0,43702.0,23.7,11.6,24847.0
Fitchburg,MA,Worcester County,1200.0,,,,230487.0,18.983879986406507,5.452842809364549,818249.0,69313.0,11.1,6.1,34691.0
Franklin Township,NJ,Somerset County,2195.0,,,1937.5,358733.0,21.99579324764946,6.166387959866221,333316.0,106046.0,4.8,4.9,51923.0
Franklin Township,NJ,Somerset County,2195.0,,,1937.5,189704.0,21.99579324764946,6.166387959866221,333316.0,106046.0,4.8,4.9,51923.0
Franklin Township,NJ,Somerset County,2195.0,,,1937.5,437636.0,21.99579324764946,6.166387959866221,333316.0,106046.0,4.8,4.9,51923.0
Franklin Township,NJ,Somerset County,2195.0,,,1937.5,245186.0,21.99579324764946,6.166387959866221,333316.0,106046.0,4.8,4.9,51923.0
The Colony,TX,Denton County,1580.0,,,1795.0,272806.0,11.533900382938564,5.869899665551839,781321.0,80290.0,8.4,4.5,37928.0
Bluffton,SC,Beaufort County,1665.0,,,1695.0,290920.0,12.32533363827154,6.0882943143812716,179316.0,60603.0,11.9,6.3,34966.0
Moses Lake,WA,Grant County,1125.0,,,1200.0,231081.0,13.805107691796751,6.628260869565217,93420.0,52382.0,15.9,6.9,22508.0
Aiea,HI,Honolulu County,1875.0,,,1997.5,693863.0,16.651660759910985,4.667391304347826,990060.0,80078.0,9.1,4.5,33776.0
Painesville,OH,Lake County,1245.0,,,,146120.0,14.900420934105068,6.458695652173914,229701.0,61137.0,8.3,4.8,32125.0
Salem,MA,Essex County,2200.0,,,,418300.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Brookfield,WI,Waukesha County,1789.0,,,,347095.0,13.637606443008105,5.1724080267558525,396731.0,81140.0,5.0,3.3,42094.0
Moorhead,MN,Clay County,800.0,,,1295.0,208595.0,15.023152114818709,4.66438127090301,62040.0,61409.0,12.5,2.8,28122.0
Rancho Palos Verdes,CA,Los Angeles County,2903.0,4600.0,,4250.0,1337325.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Hilliard,OH,Franklin County,1250.0,,,,253930.0,14.900420934105068,6.458695652173914,1253507.0,56319.0,16.7,5.7,31199.0
Casselberry,FL,Seminole County,1377.5,,,1550.0,235696.0,10.128295497226617,5.973411371237458,449260.0,60739.0,11.8,6.6,31363.0
Marlborough,MA,Middlesex County,2189.0,,,,379644.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Montclair,NJ,Essex County,2100.0,,,2400.0,663431.0,21.99579324764946,6.166387959866221,800401.0,57365.0,16.7,10.4,35133.0
Milton,GA,Fulton County,1404.5,,,2127.0,578862.0,11.234799097901956,5.696488294314381,1010420.0,61336.0,16.0,7.7,41041.0
Kendall West,FL,Miami-Dade County,1495.0,,,1550.0,240595.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Woburn,MA,Middlesex County,2250.0,,,1875.0,520995.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Great Neck,NY,Nassau County,3450.0,,,4300.0,1189414.0,25.82558139983674,6.379096989966555,1363069.0,105744.0,5.9,4.9,46839.0
Brighton,CO,Adams County,1563.0,,,2041.0,367639.0,11.494860777718985,5.227759197324414,487850.0,64087.0,12.2,5.1,27487.0
Nottingham,MD,Baltimore County,1320.0,,,1650.0,250889.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Hallandale,FL,Broward County,2462.5,,,2150.0,217839.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Saratoga Springs,NY,Saratoga County,1725.0,,,1800.0,361098.0,25.82558139983674,6.379096989966555,226632.0,77548.0,6.6,4.6,39653.0
Greenacres,FL,Palm Beach County,1350.0,,,1400.0,185321.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Miamisburg,OH,Montgomery County,900.0,,,,167546.0,14.900420934105068,6.458695652173914,531987.0,47045.0,17.9,8.0,27602.0
Chelsea,MA,Suffolk County,2204.0,,,2000.0,392242.0,18.983879986406507,5.452842809364549,780685.0,61242.0,19.6,7.1,38031.0
Romeoville,IL,Will County,1523.5,,,,207899.0,16.20558551486987,6.722909698996656,687727.0,80782.0,7.4,6.0,33731.0
Perrysburg,OH,Wood County,1275.0,,,,227337.0,14.900420934105068,6.458695652173914,129504.0,58033.0,13.4,5.5,30042.0
Aventura,FL,Miami-Dade County,2250.0,,,2300.0,326550.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Englewood,CO,Arapahoe County,1728.5,,,2100.0,413384.0,11.494860777718985,5.227759197324414,626612.0,69553.0,9.9,5.2,36951.0
Northglenn,CO,Adams County,1539.0,,,1925.0,352539.0,11.494860777718985,5.227759197324414,487850.0,64087.0,12.2,5.1,27487.0
Rohnert Park,CA,Sonoma County,2100.0,,,2500.0,555735.0,14.350461176725675,7.104013377926421,500943.0,71769.0,10.7,5.9,37767.0
Braintree,MA,Norfolk County,2275.0,,,,521655.0,18.983879986406507,5.452842809364549,694389.0,95668.0,6.5,5.5,49816.0
Copperas Cove,TX,Coryell County,575.0,,,900.0,131037.0,11.533900382938564,5.869899665551839,75818.0,50865.0,13.3,9.9,21171.0
District Heights,MD,Prince Georges County,1294.5,,,1672.5,261496.0,16.389202180173704,5.0481605351170575,,,,,
Egypt Lake-Leto,FL,Hillsborough County,1179.5,,,1250.0,203312.0,10.128295497226617,5.973411371237458,1351087.0,53742.0,15.7,6.8,29806.0
Beverly,MA,Essex County,2150.0,,,,509079.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Myrtle Beach,SC,Horry County,1000.0,,,1197.5,166987.0,12.32533363827154,6.0882943143812716,310186.0,46475.0,17.0,7.1,25804.0
Laramie,WY,Albany County,785.0,,,1150.0,251942.0,21.634190729121478,4.754013377926421,37944.0,45816.0,23.0,4.8,26034.0
East Point,GA,Fulton County,963.0,,,1250.0,174522.0,11.234799097901956,5.696488294314381,1010420.0,61336.0,16.0,7.7,41041.0
Cedar Falls,IA,Black Hawk County,902.5,,,1340.0,187700.0,13.620642344502317,4.4458193979933105,132960.0,50916.0,15.9,5.3,27669.0
Buffalo Grove,IL,Lake County,1685.0,,,2087.5,318579.0,16.20558551486987,6.722909698996656,704476.0,82613.0,8.5,6.3,42388.0
Lake Worth,FL,Palm Beach County,1325.0,,,1400.0,224175.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Grovetown,GA,Columbia County,1050.0,1400.0,,1290.0,192450.0,11.234799097901956,5.696488294314381,143723.0,74162.0,8.6,5.8,31720.0
Cape Girardeau,MO,Cape Girardeau County,600.0,,,900.0,140662.0,12.21825150243283,5.644147157190635,78013.0,49554.0,17.7,5.3,25965.0
East Stroudsburg,PA,Monroe County,1200.0,,,1400.0,165225.0,19.76181313283221,6.223745819397994,167306.0,61430.0,11.1,9.2,27439.0
Boardman,OH,Mahoning County,700.0,,,,118147.0,14.900420934105068,6.458695652173914,231857.0,43251.0,17.6,8.2,25901.0
West Hollywood,CA,Los Angeles County,3584.5,,,4700.0,907190.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Torrington,CT,Litchfield County,950.0,,,1275.0,145832.0,22.86248283262662,5.317558528428094,184454.0,76438.0,6.8,6.0,40619.0
University,FL,Hillsborough County,1065.0,,,,76524.0,10.128295497226617,5.973411371237458,1351087.0,53742.0,15.7,6.8,29806.0
Andover,MA,Essex County,2125.0,,,,661816.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Chelmsford,MA,Middlesex County,2127.5,,,,444289.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Reisterstown,MD,Baltimore County,1130.0,,,1500.0,290765.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
University City,MO,Saint Louis County,995.0,,,,194533.0,12.21825150243283,5.644147157190635,,,,,
Los Gatos,CA,Santa Clara County,3641.0,,,3925.0,1912842.0,14.350461176725675,7.104013377926421,1911226.0,106761.0,8.6,5.7,48689.0
Oak Creek,WI,Milwaukee County,1345.0,,,,265624.0,13.637606443008105,5.1724080267558525,956586.0,46784.0,20.5,7.1,26933.0
Royal Palm Beach,FL,Palm Beach County,1500.0,,,1789.5,314582.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Glastonbury,CT,Hartford County,1725.0,,,1750.0,334907.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Hagerstown,MD,Washington County,795.0,,,950.0,148286.0,16.389202180173704,5.0481605351170575,149546.0,58260.0,12.8,6.8,28742.0
Beverly Hills,CA,Los Angeles County,3995.0,,26800.0,8000.0,3408012.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Pleasant Hill,CA,Contra Costa County,2536.0,,,3100.0,783418.0,14.350461176725675,7.104013377926421,1123678.0,88456.0,9.8,6.9,42898.0
Oak Harbor,WA,Island County,1175.0,,,1600.0,348461.0,13.805107691796751,6.628260869565217,80323.0,61516.0,9.5,6.7,33837.0
Gurnee,IL,Lake County,1417.0,,,1690.0,244785.0,16.20558551486987,6.722909698996656,704476.0,82613.0,8.5,6.3,42388.0
Randolph,MA,Norfolk County,1958.0,,,,385556.0,18.983879986406507,5.452842809364549,694389.0,95668.0,6.5,5.5,49816.0
Leander,TX,Williamson County,1659.0,,,1750.0,310731.0,11.533900382938564,5.869899665551839,508313.0,79123.0,7.0,4.8,34575.0
Manhattan Beach,CA,Los Angeles County,3950.0,,,7500.0,2542670.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Watertown,MA,Middlesex County,2200.0,3275.0,,2275.0,642188.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Paine Field-Lake Stickney,WA,Snohomish County,1539.0,,,,373445.0,13.805107691796751,6.628260869565217,771904.0,78020.0,8.8,5.4,35737.0
Dana Point,CA,Orange County,2799.0,,,4097.5,1031040.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Golden Glades,FL,Miami-Dade County,1375.0,,,1400.0,279045.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Butte,MT,Silver Bow County,750.0,,,825.0,144844.0,12.399538694574497,5.430769230769231,34514.0,40480.0,19.2,5.9,26248.0
Derry,NH,Rockingham County,1539.0,,,,304753.0,17.533603811177525,4.131438127090301,302479.0,85619.0,4.8,4.3,43474.0
Dunedin,FL,Pinellas County,1376.0,,,1800.0,267651.0,10.128295497226617,5.973411371237458,949842.0,48968.0,13.7,6.4,32120.0
Lexington,MA,Middlesex County,2475.0,,,,1068251.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Norristown,PA,Montgomery County,1475.0,,,1500.0,207351.0,19.76181313283221,6.223745819397994,818677.0,84791.0,6.4,5.2,45048.0
Collinsville,IL,Madison County,750.0,,,949.5,132235.0,16.20558551486987,6.722909698996656,266153.0,56536.0,13.5,7.4,30278.0
Foster City,CA,San Mateo County,3546.0,,,4500.0,1583973.0,14.350461176725675,7.104013377926421,763450.0,105667.0,7.3,4.7,53516.0
Ken Caryl,CO,Jefferson County,1712.5,,,1800.0,432751.0,11.494860777718985,5.227759197324414,564029.0,75170.0,7.8,4.3,40187.0
Cottonwood Heights,UT,Salt Lake County,1259.0,,,1685.0,494215.0,8.536358074162164,4.592642140468228,1106700.0,67922.0,10.4,4.3,30134.0
Carbondale,IL,Jackson County,650.0,,,695.0,127781.0,16.20558551486987,6.722909698996656,59115.0,36008.0,27.9,8.4,23455.0
Riviera Beach,FL,Palm Beach County,2500.0,,,2300.0,233507.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Odenton,MD,Anne Arundel County,1840.0,,,1900.0,325128.0,16.389202180173704,5.0481605351170575,564600.0,94502.0,6.1,5.2,43258.0
Saint Charles,IL,Kane County,1660.0,,,1830.0,315315.0,16.20558551486987,6.722909698996656,529402.0,74862.0,10.4,6.2,33486.0
Bangor,ME,Penobscot County,1100.0,,,,159731.0,15.818361231716876,5.474749163879599,152284.0,47886.0,15.9,6.5,26347.0
Lauderdale Lakes,FL,Broward County,1250.0,,,1200.0,96701.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Pikesville,MD,Baltimore County,1280.0,,,1725.0,321549.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Farmers Branch,TX,Dallas County,1938.5,,,1800.0,260577.0,11.533900382938564,5.869899665551839,2552213.0,53626.0,17.7,5.9,29810.0
Randallstown,MD,Baltimore County,1292.0,,,,259320.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Dover,DE,Kent County,1095.0,,,1150.0,190605.0,16.857719117343784,5.224581939799331,173145.0,57647.0,13.0,6.7,27420.0
Westlake,OH,Cuyahoga County,1110.0,,,,273802.0,14.900420934105068,6.458695652173914,1257401.0,46720.0,18.3,8.9,30441.0
Elkridge,MD,Howard County,2005.0,,,2199.0,351758.0,16.389202180173704,5.0481605351170575,312495.0,115576.0,5.2,4.2,51045.0
Atlantic City,NJ,Atlantic County,1200.0,,,1350.0,115410.0,21.99579324764946,6.166387959866221,272926.0,57514.0,15.3,10.9,29941.0
Neptune Township,NJ,Monmouth County,1875.0,,,2200.0,333782.0,21.99579324764946,6.166387959866221,627551.0,91807.0,7.6,6.0,46736.0
Midvale,UT,Salt Lake County,1217.0,,,1575.0,333173.0,8.536358074162164,4.592642140468228,1106700.0,67922.0,10.4,4.3,30134.0
Naugatuck,CT,New Haven County,1200.0,,,1300.0,195222.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Glendale Heights,IL,DuPage County,1300.5,,,,207566.0,16.20558551486987,6.722909698996656,931826.0,84442.0,6.8,5.2,42050.0
Burlingame,CA,San Mateo County,3585.5,,,4750.0,2228319.0,14.350461176725675,7.104013377926421,763450.0,105667.0,7.3,4.7,53516.0
Ross Township,PA,Allegheny County,1168.0,,,,181172.0,19.76181313283221,6.223745819397994,1229605.0,56333.0,12.5,5.9,35280.0
Ross Township,PA,Allegheny County,1168.0,,,,216914.0,19.76181313283221,6.223745819397994,1229605.0,56333.0,12.5,5.9,35280.0
Ross Township,PA,Allegheny County,1168.0,,,,171010.0,19.76181313283221,6.223745819397994,1229605.0,56333.0,12.5,5.9,35280.0
Parkville,MD,Baltimore County,1175.0,,,1675.0,202609.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Coram,NY,Suffolk County,2250.0,,,,347021.0,25.82558139983674,6.379096989966555,1497595.0,92838.0,7.2,5.4,40277.0
Newington,CT,Hartford County,1375.0,,,,225872.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Monterey,CA,Monterey County,2295.0,,,2600.0,814607.0,14.350461176725675,7.104013377926421,433168.0,63249.0,14.7,6.0,27168.0
North Andover,MA,Essex County,1980.5,,,,551993.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Tewksbury,MA,Middlesex County,2002.0,,,,447255.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Junction City,KS,Geary County,700.0,,,1000.0,142268.0,12.24825797858923,4.51304347826087,35796.0,46096.0,14.9,8.0,21583.0
Dania Beach,FL,Broward County,1782.5,,,1662.5,247408.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Granger,IN,Saint Joseph County,1481.0,,,,269066.0,12.697927387762592,5.792642140468227,,,,,
Hopewell,VA,Hopewell City,725.0,,,951.0,132098.0,12.667988060706213,4.49180602006689,,,,,
Norwood,MA,Norfolk County,2089.0,,,,494495.0,18.983879986406507,5.452842809364549,694389.0,95668.0,6.5,5.5,49816.0
Vernon Rockville,CT,Tolland County,1372.5,,,,198227.0,22.86248283262662,5.317558528428094,151596.0,81312.0,6.5,5.8,37830.0
Lawrence Township,NJ,Mercer County,1815.0,,,1800.0,291753.0,21.99579324764946,6.166387959866221,373362.0,77027.0,11.3,7.5,40064.0
Geneva,IL,Kane County,1541.0,,,,354817.0,16.20558551486987,6.722909698996656,529402.0,74862.0,10.4,6.2,33486.0
East Haven,CT,New Haven County,1350.0,,,1500.0,204116.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Beltsville,MD,Prince Georges County,1660.0,,,,344580.0,16.389202180173704,5.0481605351170575,,,,,
Long Beach,NY,Nassau County,2600.0,,,2800.0,584408.0,25.82558139983674,6.379096989966555,1363069.0,105744.0,5.9,4.9,46839.0
Englewood,NJ,Bergen County,2775.0,,,2600.0,404423.0,21.99579324764946,6.166387959866221,937920.0,91572.0,7.2,5.2,46601.0
Branford,CT,New Haven County,1450.0,,,1600.0,252860.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Williston,ND,Williams County,1245.0,,,,277860.0,16.503810525538825,3.6538461538461537,32916.0,89874.0,9.0,2.0,44474.0
Chamblee,GA,Dekalb County,2337.0,,,2095.0,357694.0,11.234799097901956,5.696488294314381,,,,,
Harker Heights,TX,Bell County,650.0,,,1295.0,204256.0,11.533900382938564,5.869899665551839,336506.0,52583.0,14.3,8.3,25017.0
Shaker Heights,OH,Cuyahoga County,925.0,,,,220012.0,14.900420934105068,6.458695652173914,1257401.0,46720.0,18.3,8.9,30441.0
Windermere,FL,Orange County,1637.0,2837.5,,2235.0,448890.0,10.128295497226617,5.973411371237458,1290216.0,51586.0,16.7,6.8,27394.0
Miami Lakes,FL,Miami-Dade County,1985.0,,,2400.0,401471.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Lisle,IL,DuPage County,1600.0,,,1350.0,300223.0,16.20558551486987,6.722909698996656,931826.0,84442.0,6.8,5.2,42050.0
Danvers,MA,Essex County,2105.0,,,,494142.0,18.983879986406507,5.452842809364549,775860.0,73533.0,10.9,6.0,38604.0
Melrose,MA,Middlesex County,2585.0,,,,649961.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Imperial Beach,CA,San Diego County,1835.0,,,2450.0,618246.0,14.350461176725675,7.104013377926421,3283665.0,70588.0,13.3,7.1,34350.0
Warrensburg,MO,Johnson County,625.0,,,1000.0,170690.0,12.21825150243283,5.644147157190635,53941.0,50689.0,16.2,6.9,23304.0
Tualatin,OR,Washington County,1475.0,,,,483722.0,12.917769550650236,6.677090301003345,572071.0,74033.0,10.3,5.6,35369.0
Easton,PA,Northampton County,1200.0,,,1250.0,230929.0,19.76181313283221,6.223745819397994,300941.0,65390.0,9.2,5.7,32608.0
Wakefield,MA,Middlesex County,2275.0,,,,565026.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
New London,CT,New London County,1130.0,,,,168534.0,22.86248283262662,5.317558528428094,270772.0,69411.0,9.9,7.0,36881.0
Temple Hills,MD,Prince Georges County,1355.0,,,,259625.0,16.389202180173704,5.0481605351170575,,,,,
Morrisville,NC,Wake County,1335.0,,,1600.0,332314.0,9.198162699140104,5.618394648829431,1023811.0,73577.0,10.1,4.9,37315.0
Cornelius,NC,Mecklenburg County,1264.0,,,1645.0,311577.0,9.198162699140104,5.618394648829431,1034290.0,61695.0,13.4,6.8,35669.0
South Pasadena,CA,Los Angeles County,2472.5,,,,1191407.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Lochearn,MD,Baltimore County,1174.0,,,,214583.0,16.389202180173704,5.0481605351170575,828637.0,71810.0,9.1,5.5,37270.0
Homewood,AL,Jefferson County,1120.0,,,1700.0,379367.0,10.206964658096622,6.607525083612041,659460.0,49321.0,17.6,7.7,29456.0
Burlington,MA,Middlesex County,3045.0,,,,595855.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Farmington,CT,Hartford County,1535.0,,,1900.0,273013.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Belmont,MA,Middlesex County,2195.0,,,2400.0,1070023.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Oildale,CA,Kern County,925.0,,,1012.5,171602.0,14.350461176725675,7.104013377926421,878744.0,50826.0,22.6,10.9,21716.0
Estero,FL,Lee County,1555.0,,,2350.0,308267.0,10.128295497226617,5.973411371237458,700165.0,52052.0,14.9,7.1,30233.0
Groveton,VA,Fairfax County,2112.5,,,,510075.0,12.667988060706213,4.49180602006689,1142004.0,117515.0,6.1,4.5,52976.0
Temple Terrace,FL,Hillsborough County,1160.0,,,1300.0,211172.0,10.128295497226617,5.973411371237458,1351087.0,53742.0,15.7,6.8,29806.0
Cliffside Park,NJ,Bergen County,2375.0,,,2500.0,514075.0,21.99579324764946,6.166387959866221,937920.0,91572.0,7.2,5.2,46601.0
Mercer Island,WA,King County,2535.0,,,3950.0,1635881.0,13.805107691796751,6.628260869565217,2118119.0,83571.0,10.2,5.0,46316.0
El Cerrito,CA,Contra Costa County,2469.0,,,3395.0,872956.0,14.350461176725675,7.104013377926421,1123678.0,88456.0,9.8,6.9,42898.0
Vinings,GA,Cobb County,1495.0,,,,362383.0,11.234799097901956,5.696488294314381,739072.0,72004.0,10.9,6.0,36587.0
Zionsville,IN,Boone County,1132.0,,,,416663.0,12.697927387762592,5.792642140468227,63013.0,75591.0,6.1,3.3,42844.0
Eastchester,NY,Westchester County,2425.0,,,,,25.82558139983674,6.379096989966555,975321.0,89968.0,9.4,6.5,52049.0
Coronado,CA,San Diego County,4200.0,,,,1826797.0,14.350461176725675,7.104013377926421,3283665.0,70588.0,13.3,7.1,34350.0
Lower Paxton Township,PA,Dauphin County,1225.0,,,,258656.0,19.76181313283221,6.223745819397994,273329.0,57071.0,13.2,5.7,31152.0
Trotwood,OH,Montgomery County,864.5,,,,70448.0,14.900420934105068,6.458695652173914,531987.0,47045.0,17.9,8.0,27602.0
Silverdale,WA,Kitsap County,1595.0,,,,420252.0,13.805107691796751,6.628260869565217,258903.0,68336.0,9.9,5.7,34412.0
The Crossings,FL,Miami-Dade County,1600.0,,,1750.0,312304.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Lexington Park,MD,Saint Marys County,1305.0,,,1612.5,261023.0,16.389202180173704,5.0481605351170575,,,,,
Westmont,IL,DuPage County,1287.0,,,,282218.0,16.20558551486987,6.722909698996656,931826.0,84442.0,6.8,5.2,42050.0
Mansfield,MA,Bristol County,1805.0,,,,475218.0,18.983879986406507,5.452842809364549,557016.0,62514.0,12.2,6.9,32406.0
Plainsboro Township,NJ,Middlesex County,1715.0,,,1650.0,460724.0,21.99579324764946,6.166387959866221,837288.0,83133.0,8.6,6.4,36558.0
Calabasas,CA,Los Angeles County,2485.0,,,5905.0,1235451.0,14.350461176725675,7.104013377926421,10105722.0,61015.0,17.0,7.8,30798.0
Acton,MA,Middlesex County,1795.0,,,,584818.0,18.983879986406507,5.452842809364549,1582857.0,92878.0,8.2,4.8,47616.0
Port Hueneme,CA,Ventura County,1900.0,,,2025.0,430973.0,14.350461176725675,7.104013377926421,847834.0,81972.0,10.3,6.6,35771.0
Westchase,FL,Hillsborough County,1554.0,,,,359856.0,10.128295497226617,5.973411371237458,1351087.0,53742.0,15.7,6.8,29806.0
Canton,MA,Norfolk County,1975.0,,,,535432.0,18.983879986406507,5.452842809364549,694389.0,95668.0,6.5,5.5,49816.0
Pottstown,PA,Montgomery County,1050.0,,,1295.0,209531.0,19.76181313283221,6.223745819397994,818677.0,84791.0,6.4,5.2,45048.0
Wilsonville,OR,Clackamas County,1473.0,,,,474208.0,12.917769550650236,6.677090301003345,399962.0,72408.0,9.0,5.6,37551.0
Auburn Hills,MI,Oakland County,1236.5,,,1375.0,187997.0,14.536102441168126,7.577926421404683,1241860.0,73369.0,9.0,5.3,40941.0
Citrus Ridge,FL,Osceola County,1498.0,1932.5,,1750.0,246640.0,10.128295497226617,5.973411371237458,325168.0,47343.0,17.8,6.6,20165.0
Lyndhurst,NJ,Bergen County,2323.5,,,,382834.0,21.99579324764946,6.166387959866221,937920.0,91572.0,7.2,5.2,46601.0
Ives Estates,FL,Miami-Dade County,1628.0,,,1950.0,202119.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Twentynine Palms,CA,San Bernardino County,800.0,,,1000.0,142640.0,14.350461176725675,7.104013377926421,2121220.0,57156.0,18.2,9.9,22867.0
Lafayette,CO,Boulder County,1763.0,,,2062.5,519076.0,11.494860777718985,5.227759197324414,316782.0,75669.0,13.1,5.2,42119.0
Mill Creek,WA,Snohomish County,1887.5,,,,608490.0,13.805107691796751,6.628260869565217,771904.0,78020.0,8.8,5.4,35737.0
Newport,RI,Newport County,1750.0,2900.0,,2400.0,519946.0,17.9412278866842,6.2501672240802675,83204.0,75463.0,9.0,5.4,43603.0
Bryn Mawr,PA,Delaware County,1750.0,,,2150.0,645768.0,19.76181313283221,6.223745819397994,563384.0,69839.0,10.4,6.8,36747.0
Birmingham,MI,Oakland County,1750.0,,,2000.0,528941.0,14.536102441168126,7.577926421404683,1241860.0,73369.0,9.0,5.3,40941.0
Hyattsville,MD,Prince Georges County,2180.0,,,,365148.0,16.389202180173704,5.0481605351170575,,,,,
Lansdale,PA,Montgomery County,1500.5,,,1495.0,335946.0,19.76181313283221,6.223745819397994,818677.0,84791.0,6.4,5.2,45048.0
Radcliff,KY,Hardin County,575.0,,,905.0,132821.0,11.284202552298817,6.434280936454849,107699.0,51923.0,14.2,6.4,26436.0
Park Forest,IL,Cook County,1130.0,,,1300.0,77234.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Laguna Beach,CA,Orange County,4300.0,8900.0,,6500.0,2224968.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Southbury,CT,New Haven County,1500.0,,,1500.0,242935.0,22.86248283262662,5.317558528428094,862127.0,64872.0,12.1,7.7,35085.0
Coralville,IA,Johnson County,835.0,,,899.0,198705.0,13.620642344502317,4.4458193979933105,144425.0,59965.0,17.7,3.3,33039.0
Jacksonville Beach,FL,Duval County,1609.0,,,2200.0,383098.0,10.128295497226617,5.973411371237458,912043.0,51296.0,16.0,7.4,28593.0
Morristown,NJ,Morris County,2950.0,,,2750.0,582439.0,21.99579324764946,6.166387959866221,498847.0,107034.0,4.6,5.2,53491.0
Rocky Hill,CT,Hartford County,1244.0,,,,241369.0,22.86248283262662,5.317558528428094,897417.0,69936.0,11.2,7.4,37817.0
Louisville,CO,Boulder County,1822.5,,,2350.0,640276.0,11.494860777718985,5.227759197324414,316782.0,75669.0,13.1,5.2,42119.0
Matawan,NJ,Monmouth County,2049.0,,,,389514.0,21.99579324764946,6.166387959866221,627551.0,91807.0,7.6,6.0,46736.0
Mayfield Heights,OH,Cuyahoga County,1016.0,,,,151083.0,14.900420934105068,6.458695652173914,1257401.0,46720.0,18.3,8.9,30441.0
