entity_id,source,dominant_topic,cluster_label,topic_weights
airbnb_544,Airbnb,4,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.03907863843241738), np.float64(0.0), np.float64(0.07685374319628932), np.float64(5.7512062837364057e-05), np.float64(0.02446091383623153), np.float64(0.0)]"
airbnb_545,Airbnb,0,0,"[np.float64(0.1524668252836629), np.float64(0.0), np.float64(0.009922886820219173), np.float64(0.014858915212706906), np.float64(0.02534761215367125), np.float64(0.0), np.float64(0.006506956332022487), np.float64(0.003537087420293982)]"
airbnb_546,Airbnb,4,2,"[np.float64(4.045246136383486e-05), np.float64(0.0), np.float64(0.020563293928419872), np.float64(0.00973228351523948), np.float64(0.0994111848375405), np.float64(0.0046427153145091665), np.float64(0.0), np.float64(0.0)]"
airbnb_547,Airbnb,2,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.4348310978987477), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_548,Airbnb,6,2,"[np.float64(0.025213934607582585), np.float64(0.0), np.float64(0.0), np.float64(0.00895963098864432), np.float64(0.0006008187159414397), np.float64(0.0), np.float64(0.3091088759335034), np.float64(0.0)]"
airbnb_549,Airbnb,0,5,"[np.float64(0.06898182351469619), np.float64(0.0), np.float64(0.011544126890271353), np.float64(0.0597024470335904), np.float64(0.05218590647908376), np.float64(0.019162365797887), np.float64(0.0), np.float64(0.0)]"
airbnb_550,Airbnb,0,0,"[np.float64(0.11480051943767645), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.008351064326287651), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_551,Airbnb,0,2,"[np.float64(0.10572754159004034), np.float64(0.0), np.float64(0.00259135047124241), np.float64(0.0), np.float64(0.011138357275258106), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_552,Airbnb,4,5,"[np.float64(0.04855887369247093), np.float64(0.0), np.float64(0.0), np.float64(0.00010170357266690038), np.float64(0.128011551092193), np.float64(5.040196121403356e-05), np.float64(0.004506295554896596), np.float64(0.0)]"
airbnb_553,Airbnb,5,5,"[np.float64(0.02741485089664313), np.float64(0.0), np.float64(0.0), np.float64(0.00808000714886206), np.float64(0.08134408833670571), np.float64(0.19971757949004687), np.float64(0.0), np.float64(0.0)]"
airbnb_554,Airbnb,0,5,"[np.float64(0.1482305869812337), np.float64(0.0), np.float64(0.003900356685283479), np.float64(0.030016453608370717), np.float64(0.008328402762710956), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_555,Airbnb,4,2,"[np.float64(0.05843393682308512), np.float64(0.0), np.float64(0.0), np.float64(0.05322156713128658), np.float64(0.08766468750904045), np.float64(0.010185690107661585), np.float64(0.0), np.float64(0.007700956637215823)]"
indoor_0,UK_Indoor,1,3,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_102,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_204,UK_Indoor,1,4,"[np.float64(0.000862323998808065), np.float64(0.3500718765201814), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_306,UK_Indoor,1,4,"[np.float64(0.00019565864616785084), np.float64(0.38171848441261724), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_408,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.44553279299985826), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.016833014056521937), np.float64(0.0)]"
indoor_510,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.44553279299985826), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.016833014056521937), np.float64(0.0)]"
indoor_612,UK_Indoor,1,3,"[np.float64(0.000862323998808065), np.float64(0.3500718765201814), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_714,UK_Indoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_816,UK_Indoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_918,UK_Indoor,4,3,"[np.float64(0.0), np.float64(0.0), np.float64(0.04804641642246887), np.float64(0.0), np.float64(0.051405198667177285), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_1020,UK_Indoor,0,0,"[np.float64(0.005698887008377206), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0008323503550218343), np.float64(0.0)]"
indoor_1122,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_1224,UK_Indoor,1,3,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_1326,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.3851081499657782), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.037091222369013896), np.float64(0.0)]"
indoor_1428,UK_Indoor,1,3,"[np.float64(0.0), np.float64(0.07268066386475718), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.056217469403409374), np.float64(0.0)]"
indoor_1530,UK_Indoor,1,3,"[np.float64(0.0), np.float64(0.07268066386475718), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.056217469403409374), np.float64(0.0)]"
indoor_1632,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.07268066386475718), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.056217469403409374), np.float64(0.0)]"
indoor_1734,UK_Indoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_1836,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_1938,UK_Indoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
indoor_2040,UK_Indoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_2142,UK_Indoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_2244,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_2346,UK_Indoor,1,3,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_2448,UK_Indoor,1,4,"[np.float64(0.005590202328977427), np.float64(0.34519221302736613), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indoor_2550,UK_Indoor,1,4,"[np.float64(0.0), np.float64(0.5035452530671999), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_0,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_32,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_68,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_102,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_135,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_170,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_205,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_241,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_276,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_312,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_347,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_381,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_416,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_452,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_486,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_522,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_555,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_591,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_626,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_661,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_688,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_723,UK_Outdoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
outdoor_759,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_794,UK_Outdoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
outdoor_830,UK_Outdoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
outdoor_866,UK_Outdoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
outdoor_902,UK_Outdoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
outdoor_936,UK_Outdoor,7,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5787142085047513)]"
outdoor_972,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1008,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1041,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1077,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1113,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1149,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1185,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1221,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1255,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1289,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1325,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1361,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1397,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1433,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1468,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1503,UK_Outdoor,0,3,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1539,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1575,UK_Outdoor,0,4,"[np.float64(0.08400983212321556), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1611,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1646,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1682,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1718,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1750,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1786,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1822,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1858,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1894,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_1928,UK_Outdoor,0,4,"[np.float64(0.009598094018266511), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0017729871967992648), np.float64(0.0), np.float64(0.0)]"
outdoor_1964,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2000,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2036,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2072,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2106,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2140,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2176,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2212,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2247,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2283,UK_Outdoor,0,4,"[np.float64(0.005062415838851659), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2319,UK_Outdoor,0,4,"[np.float64(0.009598094018266511), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0017729871967992648), np.float64(0.0), np.float64(0.0)]"
outdoor_2354,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2390,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2426,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2462,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2496,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2532,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2568,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2604,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2640,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2676,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2712,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2744,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2779,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2815,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2851,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
outdoor_2887,UK_Outdoor,0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_369,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_481,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_640,Indonesia_TripAdvisor,0,1,"[np.float64(0.007619116839776749), np.float64(0.0), np.float64(0.004757381241851559), np.float64(0.0), np.float64(0.0), np.float64(0.002063322427101916), np.float64(0.0), np.float64(0.0)]"
indonesia_650,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_673,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_737,Indonesia_TripAdvisor,0,1,"[np.float64(0.008613313458760192), np.float64(0.0), np.float64(0.0027606093679436563), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_748,Indonesia_TripAdvisor,0,1,"[np.float64(0.009823148322442616), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0011792998206606956), np.float64(0.0)]"
indonesia_749,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_824,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_841,Indonesia_TripAdvisor,0,1,"[np.float64(0.00852095034284046), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0008058824661316553), np.float64(0.0), np.float64(0.007388160182370998), np.float64(0.0)]"
indonesia_877,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_888,Indonesia_TripAdvisor,6,1,"[np.float64(0.0), np.float64(0.06689470237194096), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.16008314771558343), np.float64(0.0006918480255764196)]"
indonesia_897,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_913,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_920,Indonesia_TripAdvisor,2,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.33059172103990114), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
indonesia_928,Indonesia_TripAdvisor,0,1,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
