Area,Year,Item_clean,Value,avg_temp,average_rain_fall_mm_per_year
Sierra Leone,1990,Maize,10885,27.08,2526.0
Sierra Leone,1991,Maize,9091,27.22,2526.0
Sierra Leone,1992,Maize,8182,27.02,2526.0
Sierra Leone,1993,Maize,8268,27.25,2526.0
Sierra Leone,1994,Maize,8958,27.03,2526.0
Sierra Leone,1995,Maize,10122,27.23,2526.0
Sierra Leone,1996,Maize,9889,27.33,2526.0
Sierra Leone,1997,Maize,9400,27.3,2526.0
Sierra Leone,1998,Maize,10750,27.63,2526.0
Sierra Leone,1999,Maize,12372,27.12,2526.0
Sierra Leone,2000,Sorghum,13000,27.12,2526.0
Sierra Leone,2001,Sorghum,10833,27.36,2526.0
Sierra Leone,2002,Sorghum,10721,27.53,2526.0
Sierra Leone,2004,Sorghum,9905,27.56,2526.0
Sierra Leone,2005,Sorghum,10455,27.66,2526.0
Sierra Leone,2006,Maize,8136,27.2,2526.0
Sierra Leone,2007,Sorghum,9091,27.28,2526.0
Sierra Leone,2008,Sorghum,9388,27.61,2526.0
Sierra Leone,2009,Sorghum,9264,27.37,2526.0
Sierra Leone,2010,Maize,14500,27.8,2526.0
Sierra Leone,2011,Maize,15200,27.51,2526.0
Sierra Leone,2012,Maize,22000,27.28,2526.0
Sierra Leone,2013,Maize,20999,27.29,2526.0
Slovenia,1992,Potato,121000,10.78,1162.0
Slovenia,1993,Potato,125740,10.19,1162.0
Slovenia,1994,Potato,172680,11.33,1162.0
Slovenia,1995,Potato,189910,10.14,1162.0
Slovenia,1996,Potato,193000,9.24,1162.0
Slovenia,1997,Potato,204781,10.18,1162.0
Slovenia,1998,Potato,212682,10.42,1162.0
Slovenia,1999,Potato,197257,10.51,1162.0
Slovenia,2000,Potato,207950,11.45,1162.0
Slovenia,2001,Potato,190468,10.74,1162.0
Slovenia,2002,Potato,233322,11.18,1162.0
Slovenia,2004,Potato,250951,10.06,1162.0
Slovenia,2005,Potato,229486,9.62,1162.0
Slovenia,2006,Potato,181312,10.56,1162.0
Slovenia,2007,Potato,228469,11.31,1162.0
Slovenia,2008,Potato,226607,11.09,1162.0
Slovenia,2009,Potato,247725,11.06,1162.0
Slovenia,2010,Potato,245353,10.0,1162.0
Slovenia,2011,Potato,264228,11.02,1162.0
Slovenia,2012,Potato,234061,11.12,1162.0
Slovenia,2013,Potato,187950,11.58,1162.0
Somalia,1985,Maize,11950,27.24,282.0
Somalia,1986,Maize,13717,27.37,282.0
Somalia,1987,Maize,11029,27.7,282.0
Somalia,1989,Maize,11287,27.27,282.0
Somalia,1990,Maize,11455,27.35,282.0
Somalia,1991,Maize,10000,27.54,282.0
Somalia,1992,Maize,9677,27.73,282.0
Somalia,1993,Maize,9875,27.21,282.0
Somalia,1994,Maize,4149,27.43,282.0
Somalia,1995,Maize,8304,27.39,282.0
Somalia,1996,Maize,6202,27.34,282.0
Somalia,1997,Maize,7095,27.41,282.0
Somalia,1998,Maize,5727,27.7,282.0
Somalia,1999,Maize,7118,27.61,282.0
Somalia,2000,Maize,14597,27.79,282.0
Somalia,2001,Maize,14274,27.68,282.0
Somalia,2002,Maize,14274,27.77,282.0
Somalia,2004,Maize,10944,27.85,282.0
Somalia,2005,Maize,11765,28.08,282.0
Somalia,2006,Maize,10526,27.78,282.0
Somalia,2007,Maize,11111,28.08,282.0
Somalia,2008,Maize,11765,27.75,282.0
Somalia,2009,Maize,15299,28.23,282.0
Somalia,2010,Maize,15098,28.03,282.0
Somalia,2011,Maize,17901,28.28,282.0
Somalia,2012,Maize,17662,28.19,282.0
Somalia,2013,Maize,12100,27.94,282.0
South Africa,1985,Potato,159394,21.34,495.0
South Africa,1986,Potato,180175,21.08,495.0
South Africa,1987,Potato,178246,21.02,495.0
South Africa,1989,Potato,175684,20.82,495.0
South Africa,1990,Potato,200263,20.56,495.0
South Africa,1991,Potato,200188,21.06,495.0
South Africa,1992,Potato,178455,21.53,495.0
South Africa,1993,Potato,228678,21.32,495.0
South Africa,1994,Potato,232625,20.65,495.0
South Africa,1995,Potato,257634,20.73,495.0
South Africa,1996,Potato,261054,20.49,495.0
South Africa,1997,Potato,282462,20.57,495.0
South Africa,1998,Potato,307667,21.22,495.0
South Africa,1999,Potato,315545,21.64,495.0
South Africa,2000,Potato,316536,20.74,495.0
South Africa,2001,Potato,311961,21.25,495.0
South Africa,2002,Potato,324147,21.07,495.0
South Africa,2004,Potato,346081,21.11,495.0
South Africa,2005,Potato,333534,21.14,495.0
South Africa,2006,Potato,331650,20.86,495.0
South Africa,2007,Potato,330590,21.07,495.0
South Africa,2008,Potato,340000,20.89,495.0
South Africa,2009,Potato,339378,20.71,495.0
South Africa,2010,Potato,342609,21.54,495.0
South Africa,2011,Potato,349826,20.72,495.0
South Africa,2012,Potato,351066,21.24,495.0
South Africa,2013,Potato,353546,21.31,495.0
Spain,1985,Potato,179112,16.45,636.0
Spain,1986,Potato,172689,16.61,636.0
Spain,1987,Potato,188203,16.8,636.0
Spain,1989,Potato,192952,17.43,636.0
Spain,1990,Potato,196487,17.3,636.0
Spain,1991,Potato,194673,16.37,636.0
Spain,1992,Potato,201457,16.35,636.0
Spain,1993,Potato,183745,16.28,636.0
Spain,1994,Potato,192339,17.51,636.0
Spain,1995,Potato,189990,17.33,636.0
Spain,1996,Potato,211919,16.72,636.0
Spain,1997,Potato,216815,17.66,636.0
Spain,1998,Potato,234388,17.15,636.0
Spain,1999,Potato,247421,17.14,636.0
Spain,2000,Potato,259196,17.15,636.0
Spain,2001,Potato,259926,17.27,636.0
Spain,2002,Potato,279460,17.16,636.0
Spain,2004,Potato,271599,17.12,636.0
Spain,2005,Potato,269844,16.69,636.0
Spain,2006,Potato,288421,17.81,636.0
Spain,2007,Potato,289238,17.24,636.0
Spain,2008,Potato,262166,16.92,636.0
Spain,2009,Potato,318545,17.45,636.0
Spain,2010,Potato,293910,16.51,636.0
Spain,2011,Potato,307406,17.9,636.0
Spain,2012,Potato,304387,17.51,636.0
Spain,2013,Potato,309367,17.0,636.0
Sri Lanka,1985,Potato,125000,26.32,1712.0
Sri Lanka,1986,Potato,113005,26.39,1712.0
Sri Lanka,1987,Potato,116624,26.83,1712.0
Sri Lanka,1989,Potato,119116,26.26,1712.0
Sri Lanka,1990,Potato,110520,26.53,1712.0
Sri Lanka,1991,Potato,104522,26.53,1712.0
Sri Lanka,1992,Potato,110108,26.26,1712.0
Sri Lanka,1993,Potato,112006,26.37,1712.0
Sri Lanka,1994,Potato,110104,26.34,1712.0
Sri Lanka,1995,Potato,109931,26.59,1712.0
Sri Lanka,1996,Potato,127136,26.38,1712.0
Sri Lanka,1997,Potato,102773,26.66,1712.0
Sri Lanka,1998,Potato,111254,27.13,1712.0
Sri Lanka,1999,Potato,125207,26.32,1712.0
Sri Lanka,2000,Potato,132921,26.43,1712.0
Sri Lanka,2001,Potato,135718,26.63,1712.0
Sri Lanka,2002,Potato,134206,26.74,1712.0
Sri Lanka,2004,Potato,148033,26.64,1712.0
Sri Lanka,2005,Potato,141622,26.73,1712.0
Sri Lanka,2006,Potato,148094,26.56,1712.0
Sri Lanka,2007,Potato,145197,26.57,1712.0
Sri Lanka,2008,Potato,145282,26.42,1712.0
Sri Lanka,2009,Potato,149034,26.67,1712.0
Sri Lanka,2010,Potato,135234,26.83,1712.0
Sri Lanka,2011,Potato,132500,26.65,1712.0
Sri Lanka,2012,Potato,155269,26.88,1712.0
Sri Lanka,2013,Potato,153210,27.03,1712.0
Sudan,2012,Potato,166663,26.42,1712.0
Sudan,2013,Potato,166669,26.84,1712.0
Suriname,1985,Maize,16275,26.46,2331.0
Suriname,1986,Maize,11525,26.74,2331.0
Suriname,1987,Maize,16071,27.43,2331.0
Suriname,1989,Maize,17383,26.65,2331.0
Suriname,1990,Maize,21575,26.87,2331.0
Suriname,1991,Maize,22289,26.93,2331.0
Suriname,1992,Maize,18706,27.04,2331.0
Suriname,1993,Maize,20651,26.83,2331.0
Suriname,1994,Maize,18162,26.82,2331.0
Suriname,1995,Maize,22553,27.33,2331.0
Suriname,1996,Maize,22267,27.09,2331.0
Suriname,1997,Maize,22833,27.27,2331.0
Suriname,1998,Maize,22000,27.65,2331.0
Suriname,1999,Maize,10000,27.07,2331.0
Suriname,2000,Maize,19048,26.86,2331.0
Suriname,2001,Maize,19444,27.12,2331.0
Suriname,2002,Maize,19677,27.14,2331.0
Suriname,2004,Maize,28077,27.47,2331.0
Suriname,2005,Maize,18421,27.7,2331.0
Suriname,2006,Maize,23000,27.34,2331.0
Suriname,2007,Maize,27222,27.19,2331.0
Suriname,2008,Maize,22500,27.22,2331.0
Suriname,2009,Maize,24000,27.45,2331.0
Suriname,2010,Maize,23333,27.7,2331.0
Suriname,2011,Maize,22857,27.42,2331.0
Suriname,2012,Maize,26364,27.4,2331.0
Suriname,2013,Maize,24737,27.17,2331.0
Sweden,1985,Potato,327912,4.85,624.0
Sweden,1986,Potato,310419,6.15,624.0
Sweden,1987,Potato,247465,4.99,624.0
Sweden,1989,Potato,349659,8.35,624.0
Sweden,1990,Potato,348034,8.43,624.0
Sweden,1991,Potato,291612,7.49,624.0
Sweden,1992,Potato,331543,7.94,624.0
Sweden,1993,Potato,375096,6.98,624.0
Sweden,1994,Potato,322178,7.23,624.0
Sweden,1995,Potato,306791,7.17,624.0
Sweden,1996,Potato,328115,6.15,624.0
Sweden,1997,Potato,339011,7.66,624.0
Sweden,1998,Potato,355757,6.89,624.0
Sweden,1999,Potato,301953,8.02,624.0
Sweden,2000,Potato,297876,8.42,624.0
Sweden,2001,Potato,286946,7.48,624.0
Sweden,2002,Potato,287905,7.96,624.0
Sweden,2004,Potato,309147,7.53,624.0
Sweden,2005,Potato,311070,7.72,624.0
Sweden,2006,Potato,276011,8.3,624.0
Sweden,2007,Potato,276629,8.16,624.0
Sweden,2008,Potato,317175,8.49,624.0
Sweden,2009,Potato,318212,7.54,624.0
Sweden,2010,Potato,301218,6.01,624.0
Sweden,2011,Potato,319681,8.18,624.0
Sweden,2012,Potato,325809,7.21,624.0
Sweden,2013,Potato,337563,7.1,624.0
Switzerland,1985,Potato,387979,6.64,1537.0
Switzerland,1986,Potato,365961,6.9,1537.0
Switzerland,1987,Potato,323990,6.87,1537.0
Switzerland,1989,Potato,385000,8.05,1537.0
Switzerland,1990,Potato,379017,8.19,1537.0
Switzerland,1991,Potato,398785,7.24,1537.0
Switzerland,1992,Potato,422849,7.98,1537.0
Switzerland,1993,Potato,439261,7.48,1537.0
Switzerland,1994,Potato,331744,8.78,1537.0
Switzerland,1995,Potato,352941,7.65,1537.0
Switzerland,1996,Potato,487219,6.66,1537.0
Switzerland,1997,Potato,459163,7.96,1537.0
Switzerland,1998,Potato,403371,7.81,1537.0
Switzerland,1999,Potato,352256,7.76,1537.0
Switzerland,2000,Potato,424362,8.54,1537.0
Switzerland,2001,Potato,375698,7.82,1537.0
Switzerland,2002,Potato,390936,8.42,1537.0
Switzerland,2004,Potato,394976,7.67,1537.0
Switzerland,2005,Potato,387450,7.49,1537.0
Switzerland,2006,Potato,326986,8.19,1537.0
Switzerland,2007,Potato,417029,8.43,1537.0
Switzerland,2008,Potato,427835,7.98,1537.0
Switzerland,2009,Potato,465002,8.15,1537.0
Switzerland,2010,Potato,386978,7.06,1537.0
Switzerland,2011,Potato,457778,8.68,1537.0
Switzerland,2012,Potato,411034,7.96,1537.0
Switzerland,2013,Potato,325935,7.94,1537.0
Tajikistan,1992,Potato,128769,7.9,691.0
Tajikistan,1993,Potato,120492,7.29,691.0
Tajikistan,1994,Potato,111667,8.01,691.0
Tajikistan,1995,Potato,279000,8.49,691.0
Tajikistan,1996,Potato,107700,7.55,691.0
Tajikistan,1997,Potato,100289,8.69,691.0
Tajikistan,1998,Potato,104926,8.34,691.0
Tajikistan,1999,Potato,117128,8.74,691.0
Tajikistan,2000,Potato,119046,8.78,691.0
Tajikistan,2001,Potato,132600,9.16,691.0
Tajikistan,2002,Potato,158022,8.63,691.0
Tajikistan,2004,Potato,183006,9.24,691.0
Tajikistan,2005,Potato,196227,8.61,691.0
Tajikistan,2006,Potato,198508,8.97,691.0
Tajikistan,2007,Potato,218368,8.69,691.0
Tajikistan,2008,Potato,237053,8.29,691.0
Tajikistan,2009,Potato,231535,8.42,691.0
Tajikistan,2010,Potato,239308,8.98,691.0
Tajikistan,2011,Potato,235049,8.45,691.0
Tajikistan,2012,Potato,237444,7.71,691.0
Tajikistan,2013,Potato,251396,10.1,691.0
Thailand,1985,Potato,122841,27.44,1622.0
Thailand,1986,Potato,124558,27.27,1622.0
Thailand,1987,Potato,78410,27.84,1622.0
Thailand,1989,Potato,83333,27.66,1622.0
Thailand,1990,Potato,90000,27.96,1622.0
Thailand,1991,Potato,83333,27.85,1622.0
Thailand,1992,Potato,128571,27.55,1622.0
Thailand,1993,Potato,125000,27.58,1622.0
Thailand,1994,Potato,133333,27.76,1622.0
Thailand,1995,Potato,140000,27.68,1622.0
Thailand,1996,Potato,171249,27.37,1622.0
Thailand,1997,Potato,166699,28.01,1622.0
Thailand,1998,Potato,123473,28.44,1622.0
Thailand,1999,Potato,130776,27.34,1622.0
Thailand,2000,Potato,130776,27.52,1622.0
Thailand,2001,Potato,120904,27.81,1622.0
Thailand,2002,Potato,120717,27.98,1622.0
Thailand,2004,Potato,143224,27.8,1622.0
Thailand,2005,Potato,151076,27.92,1622.0
Thailand,2006,Potato,152815,27.92,1622.0
Thailand,2007,Potato,157503,27.79,1622.0
Thailand,2008,Potato,150459,27.48,1622.0
Thailand,2009,Potato,165948,27.79,1622.0
Thailand,2010,Potato,142016,28.54,1622.0
Thailand,2011,Potato,146421,27.56,1622.0
Thailand,2012,Potato,153378,28.48,1622.0
Thailand,2013,Potato,150014,28.98,1622.0
Tunisia,1985,Potato,107143,18.87,207.0
Tunisia,1986,Potato,113333,18.85,207.0
Tunisia,1987,Potato,122078,19.22,207.0
Tunisia,1989,Potato,111875,19.11,207.0
Tunisia,1990,Potato,136478,19.34,207.0
Tunisia,1991,Potato,129412,18.41,207.0
Tunisia,1992,Potato,136250,18.54,207.0
Tunisia,1993,Potato,140141,18.9,207.0
Tunisia,1994,Potato,117318,19.93,207.0
Tunisia,1995,Potato,137059,19.22,207.0
Tunisia,1996,Potato,119469,18.88,207.0
Tunisia,1997,Potato,125652,19.54,207.0
Tunisia,1998,Potato,137850,19.19,207.0
Tunisia,1999,Potato,164103,19.97,207.0
Tunisia,2000,Potato,140097,19.76,207.0
Tunisia,2001,Potato,154930,20.04,207.0
Tunisia,2002,Potato,140399,19.74,207.0
Tunisia,2004,Potato,154959,19.37,207.0
Tunisia,2005,Potato,123604,19.12,207.0
Tunisia,2006,Potato,146586,19.82,207.0
Tunisia,2007,Potato,145418,19.71,207.0
Tunisia,2008,Potato,149194,19.76,207.0
Tunisia,2009,Potato,144321,19.64,207.0
Tunisia,2010,Potato,155462,19.76,207.0
Tunisia,2011,Potato,148760,19.53,207.0
Tunisia,2012,Potato,150215,20.12,207.0
Tunisia,2013,Potato,160417,20.0,207.0
Turkey,1985,Potato,198154,19.13,593.0
Turkey,1986,Potato,204102,19.27,593.0
Turkey,1987,Potato,221726,18.77,593.0
Turkey,1989,Potato,217112,19.23,593.0
Turkey,1990,Potato,224367,19.22,593.0
Turkey,1991,Potato,230653,18.94,593.0
Turkey,1992,Potato,236046,17.68,593.0
Turkey,1993,Potato,242315,18.82,593.0
Turkey,1994,Potato,229189,19.76,593.0
Turkey,1995,Potato,237707,19.15,593.0
Turkey,1996,Potato,235756,19.47,593.0
Turkey,1997,Potato,241821,18.65,593.0
Turkey,1998,Potato,258890,19.92,593.0
Turkey,1999,Potato,272975,20.02,593.0
Turkey,2000,Potato,263762,19.33,593.0
Turkey,2001,Potato,250409,20.09,593.0
Turkey,2002,Potato,262966,19.54,593.0
Turkey,2004,Potato,268306,19.48,593.0
Turkey,2005,Potato,266540,19.44,593.0
Turkey,2006,Potato,276077,19.44,593.0
Turkey,2007,Potato,276422,19.82,593.0
Turkey,2008,Potato,282947,19.92,593.0
Turkey,2009,Potato,305986,19.94,593.0
Turkey,2010,Potato,323303,21.02,593.0
Turkey,2011,Potato,324041,19.36,593.0
Turkey,2012,Potato,280384,19.92,593.0
Turkey,2013,Potato,315329,20.22,593.0
Uganda,1985,Potato,67200,23.45,1180.0
Uganda,1986,Potato,51579,23.71,1180.0
Uganda,1987,Potato,71154,24.2,1180.0
Uganda,1989,Potato,69276,23.16,1180.0
Uganda,1990,Potato,70000,23.36,1180.0
Uganda,1991,Potato,71885,23.3,1180.0
Uganda,1992,Potato,72432,23.46,1180.0
Uganda,1993,Potato,80000,23.62,1180.0
Uganda,1994,Potato,83636,23.6,1180.0
Uganda,1995,Potato,80400,23.72,1180.0
Uganda,1996,Potato,60000,23.49,1180.0
Uganda,1997,Potato,64286,24.04,1180.0
Uganda,1998,Potato,64000,23.97,1180.0
Uganda,1999,Potato,70156,23.52,1180.0
Uganda,2000,Potato,70294,23.75,1180.0
Uganda,2001,Potato,69589,23.47,1180.0
Uganda,2002,Potato,70000,23.99,1180.0
Uganda,2004,Potato,69036,24.02,1180.0
Uganda,2005,Potato,68023,24.29,1180.0
Uganda,2006,Potato,69778,23.95,1180.0
Uganda,2007,Potato,69892,23.68,1180.0
Uganda,2008,Potato,47419,23.68,1180.0
Uganda,2009,Potato,46286,24.18,1180.0
Uganda,2010,Potato,47714,24.14,1180.0
Uganda,2011,Potato,49920,23.89,1180.0
Uganda,2012,Potato,49440,24.03,1180.0
Uganda,2013,Potato,45013,24.13,1180.0
Ukraine,1992,Potato,118906,8.07,565.0
Ukraine,1993,Potato,136956,6.89,565.0
Ukraine,1994,Potato,105449,7.98,565.0
Ukraine,1995,Potato,96233,8.26,565.0
Ukraine,1996,Potato,118859,7.0,565.0
Ukraine,1997,Potato,105875,7.21,565.0
Ukraine,1998,Potato,101804,7.74,565.0
Ukraine,1999,Potato,82026,8.97,565.0
Ukraine,2000,Potato,121632,8.82,565.0
Ukraine,2001,Potato,108079,8.42,565.0
Ukraine,2002,Potato,104374,8.87,565.0
Ukraine,2004,Potato,133386,8.32,565.0
Ukraine,2005,Potato,128388,8.39,565.0
Ukraine,2006,Potato,133199,7.88,565.0
Ukraine,2007,Potato,131439,9.46,565.0
Ukraine,2008,Potato,138728,9.24,565.0
Ukraine,2009,Potato,139298,8.82,565.0
Ukraine,2010,Potato,132481,8.97,565.0
Ukraine,2011,Potato,168039,8.48,565.0
Ukraine,2012,Potato,161001,8.56,565.0
Ukraine,2013,Potato,159664,10.33,565.0
United Arab Emirates,1985,Potato,100823,26.63,78.0
United Arab Emirates,1986,Potato,115385,26.7,78.0
United Arab Emirates,1987,Potato,117184,26.91,78.0
United Arab Emirates,1989,Potato,206516,26.38,78.0
United Arab Emirates,1990,Potato,218846,27.11,78.0
United Arab Emirates,1991,Maize,204303,26.46,78.0
United Arab Emirates,1992,Maize,202518,26.1,78.0
United Arab Emirates,1993,Maize,200203,27.02,78.0
United Arab Emirates,1994,Potato,203736,27.25,78.0
United Arab Emirates,1995,Maize,190476,26.75,78.0
United Arab Emirates,1996,Potato,209902,27.2,78.0
United Arab Emirates,1997,Potato,201296,26.87,78.0
United Arab Emirates,1998,Maize,204530,28.19,78.0
United Arab Emirates,1999,Maize,206590,28.16,78.0
United Arab Emirates,2000,Maize,208670,27.67,78.0
United Arab Emirates,2001,Potato,224971,27.82,78.0
United Arab Emirates,2002,Maize,215030,28.0,78.0
United Arab Emirates,2004,Potato,262593,28.07,78.0
United Arab Emirates,2005,Potato,262593,27.9,78.0
United Arab Emirates,2006,Potato,262593,27.94,78.0
United Arab Emirates,2007,Maize,268266,28.08,78.0
United Arab Emirates,2008,Maize,268301,27.59,78.0
United Arab Emirates,2009,Maize,268249,28.04,78.0
United Arab Emirates,2010,Potato,243570,28.69,78.0
United Arab Emirates,2011,Potato,234936,28.25,78.0
United Arab Emirates,2012,Potato,232644,28.46,78.0
United Arab Emirates,2013,Maize,367619,28.01,78.0
United Kingdom,1985,Potato,358585,8.3,1220.0
United Kingdom,1986,Potato,358413,8.1,1220.0
United Kingdom,1987,Potato,378288,8.53,1220.0
United Kingdom,1989,Potato,358262,9.46,1220.0
United Kingdom,1990,Potato,365161,9.56,1220.0
United Kingdom,1991,Potato,354068,9.11,1220.0
United Kingdom,1992,Potato,433870,9.11,1220.0
United Kingdom,1993,Potato,415790,8.75,1220.0
United Kingdom,1994,Potato,399956,9.01,1220.0
United Kingdom,1995,Potato,374503,9.52,1220.0
United Kingdom,1996,Potato,407441,8.8,1220.0
United Kingdom,1997,Potato,429656,9.94,1220.0
United Kingdom,1998,Potato,391347,9.59,1220.0
United Kingdom,1999,Potato,401515,9.67,1220.0
United Kingdom,2000,Potato,399759,9.47,1220.0
United Kingdom,2001,Potato,402970,9.25,1220.0
United Kingdom,2002,Potato,440886,9.78,1220.0
United Kingdom,2004,Potato,424781,9.86,1220.0
United Kingdom,2005,Potato,435153,9.9,1220.0
United Kingdom,2006,Potato,415887,10.02,1220.0
United Kingdom,2007,Potato,401926,10.11,1220.0
United Kingdom,2008,Potato,416597,9.48,1220.0
United Kingdom,2009,Potato,444167,9.59,1220.0
United Kingdom,2010,Potato,438841,8.4,1220.0
United Kingdom,2011,Potato,432192,9.82,1220.0
United Kingdom,2012,Potato,305570,9.27,1220.0
United Kingdom,2013,Potato,408993,8.76,1220.0
Uruguay,1985,Potato,74991,17.04,1300.0
Uruguay,1986,Potato,63255,17.13,1300.0
Uruguay,1987,Potato,83475,16.85,1300.0
Uruguay,1989,Potato,85786,17.33,1300.0
Uruguay,1990,Potato,95000,16.91,1300.0
Uruguay,1991,Potato,101741,16.95,1300.0
Uruguay,1992,Potato,92262,16.7,1300.0
Uruguay,1993,Potato,85938,16.81,1300.0
Uruguay,1994,Potato,93306,17.17,1300.0
Uruguay,1995,Potato,100603,16.66,1300.0
Uruguay,1996,Potato,109417,17.03,1300.0
Uruguay,1997,Potato,150885,17.46,1300.0
Uruguay,1998,Potato,157532,16.77,1300.0
Uruguay,1999,Potato,163866,16.62,1300.0
Uruguay,2000,Potato,124074,16.95,1300.0
Uruguay,2001,Potato,146493,17.61,1300.0
Uruguay,2002,Potato,129399,17.06,1300.0
Uruguay,2004,Potato,159905,17.22,1300.0
Uruguay,2005,Potato,189330,17.13,1300.0
Uruguay,2006,Potato,172693,17.13,1300.0
Uruguay,2007,Potato,149353,16.53,1300.0
Uruguay,2008,Potato,169299,17.43,1300.0
Uruguay,2009,Potato,161006,16.96,1300.0
Uruguay,2010,Potato,200915,17.11,1300.0
Uruguay,2011,Potato,177610,16.9,1300.0
Uruguay,2012,Potato,219891,17.53,1300.0
Uruguay,2013,Potato,224434,15.92,1300.0
Uzbekistan,1992,Potato,85115,10.97,206.0
Uzbekistan,1993,Potato,106157,10.11,206.0
Uzbekistan,1994,Potato,107000,10.95,206.0
Uzbekistan,1995,Potato,95839,11.54,206.0
Uzbekistan,1996,Potato,115937,10.45,206.0
Uzbekistan,1997,Potato,120122,11.77,206.0
Uzbekistan,1998,Potato,126399,11.32,206.0
Uzbekistan,1999,Potato,135629,11.65,206.0
Uzbekistan,2000,Potato,140057,11.85,206.0
Uzbekistan,2001,Potato,146535,11.99,206.0
Uzbekistan,2002,Potato,158937,11.65,206.0
Uzbekistan,2004,Potato,171793,12.24,206.0
Uzbekistan,2005,Potato,185541,11.75,206.0
Uzbekistan,2006,Potato,194141,11.86,206.0
Uzbekistan,2007,Potato,213831,11.79,206.0
Uzbekistan,2008,Potato,233506,11.43,206.0
Uzbekistan,2009,Potato,243710,11.49,206.0
Uzbekistan,2010,Potato,239717,11.94,206.0
Uzbekistan,2011,Potato,253071,11.35,206.0
Uzbekistan,2012,Potato,270329,10.87,206.0
Uzbekistan,2013,Potato,287407,13.66,206.0
Zambia,1985,Potato,89552,20.46,1020.0
Zambia,1986,Potato,90278,20.27,1020.0
Zambia,1987,Potato,90909,21.56,1020.0
Zambia,1989,Potato,90909,20.82,1020.0
Zambia,1990,Potato,90000,21.43,1020.0
Zambia,1991,Potato,90909,20.84,1020.0
Zambia,1992,Potato,88889,21.85,1020.0
Zambia,1993,Potato,90909,21.0,1020.0
Zambia,1994,Potato,90000,21.2,1020.0
Zambia,1995,Potato,88889,21.86,1020.0
Zambia,1996,Potato,90909,21.19,1020.0
Zambia,1997,Potato,90000,20.9,1020.0
Zambia,1998,Potato,88889,21.32,1020.0
Zambia,1999,Potato,90909,20.53,1020.0
Zambia,2000,Potato,90909,20.66,1020.0
Zambia,2001,Potato,107450,20.9,1020.0
Zambia,2002,Potato,115006,21.55,1020.0
Zambia,2004,Potato,127573,20.79,1020.0
Zambia,2005,Potato,144245,21.97,1020.0
Zambia,2006,Potato,140000,21.05,1020.0
Zambia,2007,Potato,131818,20.87,1020.0
Zambia,2008,Potato,101051,20.66,1020.0
Zambia,2009,Potato,172628,20.76,1020.0
Zambia,2010,Potato,162228,21.34,1020.0
Zambia,2011,Potato,156005,20.88,1020.0
Zambia,2012,Potato,155862,20.8,1020.0
Zambia,2013,Potato,158337,20.14,1020.0
Zimbabwe,1985,Potato,158824,20.21,657.0
Zimbabwe,1986,Potato,160000,20.21,657.0
Zimbabwe,1987,Potato,161111,21.37,657.0
Zimbabwe,1989,Potato,157895,20.49,657.0
Zimbabwe,1990,Potato,158974,21.19,657.0
Zimbabwe,1991,Potato,156839,20.95,657.0
Zimbabwe,1992,Potato,156250,21.93,657.0
Zimbabwe,1993,Potato,157895,20.88,657.0
Zimbabwe,1994,Potato,158974,20.64,657.0
Zimbabwe,1995,Potato,157895,21.57,657.0
Zimbabwe,1996,Potato,157062,20.7,657.0
Zimbabwe,1997,Potato,156673,20.63,657.0
Zimbabwe,1998,Potato,152632,21.3,657.0
Zimbabwe,1999,Potato,157697,20.44,657.0
Zimbabwe,2000,Potato,160000,20.28,657.0
Zimbabwe,2001,Potato,157143,20.86,657.0
Zimbabwe,2002,Potato,159091,21.08,657.0
Zimbabwe,2004,Potato,161413,20.31,657.0
Zimbabwe,2005,Potato,162464,21.49,657.0
Zimbabwe,2006,Potato,163494,20.7,657.0
Zimbabwe,2007,Potato,164490,20.75,657.0
Zimbabwe,2008,Potato,165333,20.68,657.0
Zimbabwe,2009,Potato,166136,20.52,657.0
Zimbabwe,2010,Potato,166825,21.17,657.0
Zimbabwe,2011,Potato,167336,20.78,657.0
Zimbabwe,2012,Potato,171875,20.52,657.0
Zimbabwe,2013,Potato,165714,19.76,657.0
