country,year,actual_top_crop,predicted_crop,prediction_probability
netherlands,1992,Potato,Barley,0.28
netherlands,1993,Potato,Barley,0.28
netherlands,1994,Potato,Barley,0.28
netherlands,1995,Potato,Barley,0.28
netherlands,1996,Potato,Barley,0.28
netherlands,1997,Potato,Barley,0.28
netherlands,1998,Potato,Barley,0.28
netherlands,1999,Potato,Barley,0.28
netherlands,2000,Potato,Barley,0.28
netherlands,2001,Potato,Barley,0.28
netherlands,2002,Potato,Barley,0.28
netherlands,2003,Potato,Barley,0.28
netherlands,2004,Potato,Barley,0.28
netherlands,2005,Potato,Barley,0.28
netherlands,2006,Potato,Barley,0.28
netherlands,2007,Potato,Barley,0.28
netherlands,2008,Potato,Barley,0.28
netherlands,2009,Potato,Barley,0.28
netherlands,2010,Potato,Barley,0.28
netherlands,2011,Potato,Barley,0.28
netherlands,2012,Potato,Barley,0.28
netherlands,2013,Potato,Barley,0.28
newcaledonia,1990,Potato,Maize,0.34
newcaledonia,1991,Potato,Maize,0.34
newcaledonia,1992,Potato,Maize,0.34
newcaledonia,1993,Potato,Maize,0.34
newcaledonia,1994,Potato,Maize,0.34
newcaledonia,1995,Potato,Maize,0.34
newcaledonia,1996,Potato,Maize,0.34
newcaledonia,1997,Potato,Maize,0.34
newcaledonia,1998,Potato,Maize,0.34
newcaledonia,1999,Potato,Maize,0.34
newcaledonia,2000,Potato,Maize,0.34
newcaledonia,2001,Potato,Maize,0.34
newcaledonia,2002,Potato,Maize,0.34
newcaledonia,2003,Potato,Maize,0.34
newcaledonia,2004,Potato,Maize,0.34
newcaledonia,2005,Potato,Maize,0.34
newcaledonia,2006,Potato,Maize,0.34
newcaledonia,2007,Maize,Maize,0.74
newcaledonia,2008,Potato,Maize,0.34
newcaledonia,2009,Potato,Maize,0.34
newcaledonia,2010,Potato,Maize,0.34
newcaledonia,2011,Potato,Maize,0.34
newcaledonia,2012,Potato,Maize,0.34
newcaledonia,2013,Potato,Maize,0.34
newzealand,1990,Potato,Barley,0.28
newzealand,1991,Potato,Barley,0.28
newzealand,1992,Potato,Barley,0.28
newzealand,1993,Potato,Barley,0.28
newzealand,1994,Potato,Barley,0.28
newzealand,1995,Potato,Barley,0.28
newzealand,1996,Potato,Barley,0.28
newzealand,1997,Potato,Barley,0.28
newzealand,1998,Potato,Barley,0.28
newzealand,1999,Potato,Barley,0.28
newzealand,2000,Potato,Barley,0.28
newzealand,2001,Potato,Barley,0.28
newzealand,2002,Potato,Barley,0.28
newzealand,2003,Potato,Barley,0.28
newzealand,2004,Potato,Barley,0.28
newzealand,2005,Potato,Barley,0.28
newzealand,2006,Potato,Barley,0.28
newzealand,2007,Potato,Barley,0.28
newzealand,2008,Potato,Barley,0.28
newzealand,2009,Potato,Barley,0.28
newzealand,2010,Potato,Barley,0.28
newzealand,2011,Potato,Barley,0.28
newzealand,2012,Potato,Barley,0.28
newzealand,2013,Potato,Barley,0.28
nicaragua,1990,Potato,Maize,0.34
nicaragua,1991,Potato,Maize,0.34
nicaragua,1992,Potato,Maize,0.34
nicaragua,1993,Potato,Maize,0.34
nicaragua,1994,Potato,Maize,0.34
nicaragua,1995,Potato,Maize,0.34
nicaragua,1996,Potato,Maize,0.34
nicaragua,1997,Potato,Maize,0.34
nicaragua,1998,Potato,Maize,0.34
nicaragua,1999,Potato,Maize,0.34
nicaragua,2000,Potato,Maize,0.34
nicaragua,2001,Potato,Maize,0.34
nicaragua,2002,Potato,Maize,0.34
nicaragua,2003,Potato,Maize,0.34
nicaragua,2004,Potato,Maize,0.34
nicaragua,2005,Potato,Maize,0.34
nicaragua,2006,Potato,Maize,0.34
nicaragua,2007,Potato,Maize,0.34
nicaragua,2008,Potato,Maize,0.34
nicaragua,2009,Potato,Maize,0.34
nicaragua,2010,Potato,Maize,0.34
nicaragua,2011,Potato,Maize,0.34
nicaragua,2012,Potato,Maize,0.34
nicaragua,2013,Potato,Maize,0.34
niger,1990,Potato,Maize,0.34
niger,1991,Potato,Maize,0.34
niger,1992,Potato,Maize,0.34
niger,1993,Potato,Maize,0.34
niger,1994,Potato,Maize,0.34
niger,1995,Potato,Maize,0.34
niger,1996,Potato,Maize,0.34
niger,1997,Potato,Maize,0.34
niger,1998,Potato,Maize,0.34
niger,1999,Potato,Maize,0.34
niger,2000,Potato,Maize,0.34
niger,2001,Potato,Maize,0.34
niger,2002,Potato,Maize,0.34
niger,2003,Potato,Maize,0.34
niger,2004,Potato,Maize,0.34
niger,2005,Potato,Maize,0.34
niger,2006,Potato,Maize,0.34
niger,2007,Potato,Maize,0.34
niger,2008,Potato,Maize,0.34
niger,2009,Potato,Maize,0.34
niger,2010,Potato,Maize,0.34
niger,2011,Potato,Maize,0.34
niger,2012,Potato,Maize,0.34
niger,2013,Potato,Maize,0.34
nigeria,1990,Potato,Maize,0.34
nigeria,1991,Potato,Maize,0.34
nigeria,1992,Potato,Maize,0.34
nigeria,1993,Potato,Maize,0.34
nigeria,1994,Potato,Maize,0.34
nigeria,1995,Potato,Maize,0.34
nigeria,1996,Potato,Maize,0.34
nigeria,1997,Potato,Maize,0.34
nigeria,1998,Potato,Maize,0.34
nigeria,1999,Potato,Maize,0.34
nigeria,2000,Potato,Maize,0.34
nigeria,2001,Potato,Maize,0.34
nigeria,2002,Potato,Maize,0.34
nigeria,2003,Potato,Maize,0.34
nigeria,2004,Potato,Maize,0.34
nigeria,2005,Potato,Maize,0.34
nigeria,2006,Potato,Maize,0.34
nigeria,2007,Potato,Maize,0.34
nigeria,2008,Potato,Maize,0.34
nigeria,2009,Potato,Maize,0.34
nigeria,2010,Potato,Maize,0.34
nigeria,2011,Potato,Maize,0.34
nigeria,2012,Potato,Maize,0.34
nigeria,2013,Potato,Maize,0.34
norway,1990,Potato,Barley,0.28
norway,1991,Potato,Barley,0.28
norway,1992,Potato,Barley,0.28
norway,1993,Potato,Barley,0.28
norway,1994,Potato,Barley,0.28
norway,1995,Potato,Barley,0.28
norway,1996,Potato,Barley,0.28
norway,1997,Potato,Barley,0.28
norway,1998,Potato,Barley,0.28
norway,1999,Potato,Barley,0.28
norway,2000,Potato,Barley,0.28
norway,2001,Potato,Barley,0.28
norway,2002,Potato,Barley,0.28
norway,2003,Potato,Barley,0.28
norway,2004,Potato,Barley,0.28
norway,2005,Potato,Barley,0.28
norway,2006,Potato,Barley,0.28
norway,2007,Potato,Barley,0.28
norway,2008,Potato,Barley,0.28
norway,2009,Potato,Barley,0.28
norway,2010,Potato,Barley,0.28
norway,2011,Potato,Barley,0.28
norway,2012,Potato,Barley,0.28
norway,2013,Potato,Barley,0.28
occupiedpalestinianterritory,1994,Potato,Maize,0.34
occupiedpalestinianterritory,1995,Potato,Maize,0.34
occupiedpalestinianterritory,1996,Potato,Maize,0.34
occupiedpalestinianterritory,1997,Potato,Maize,0.34
occupiedpalestinianterritory,1998,Potato,Maize,0.34
occupiedpalestinianterritory,1999,Potato,Maize,0.34
occupiedpalestinianterritory,2000,Potato,Maize,0.34
occupiedpalestinianterritory,2001,Potato,Maize,0.34
occupiedpalestinianterritory,2002,Potato,Maize,0.34
occupiedpalestinianterritory,2003,Potato,Maize,0.34
occupiedpalestinianterritory,2004,Potato,Maize,0.34
occupiedpalestinianterritory,2005,Potato,Maize,0.34
occupiedpalestinianterritory,2006,Potato,Maize,0.34
occupiedpalestinianterritory,2007,Potato,Maize,0.34
occupiedpalestinianterritory,2008,Potato,Maize,0.34
occupiedpalestinianterritory,2009,Potato,Maize,0.34
occupiedpalestinianterritory,2010,Potato,Maize,0.34
occupiedpalestinianterritory,2011,Potato,Maize,0.34
occupiedpalestinianterritory,2012,Potato,Maize,0.34
occupiedpalestinianterritory,2013,Potato,Maize,0.34
oman,1990,Potato,Maize,0.34
oman,1991,Potato,Maize,0.34
oman,1992,Potato,Maize,0.34
oman,1993,Potato,Maize,0.34
oman,1994,Potato,Maize,0.34
oman,1995,Potato,Maize,0.34
oman,1996,Potato,Maize,0.34
oman,1997,Potato,Maize,0.34
oman,1998,Potato,Maize,0.34
oman,1999,Potato,Maize,0.34
oman,2000,Potato,Maize,0.34
oman,2001,Potato,Maize,0.34
oman,2002,Potato,Maize,0.34
oman,2003,Potato,Maize,0.34
oman,2004,Potato,Maize,0.34
oman,2005,Potato,Maize,0.34
oman,2006,Potato,Maize,0.34
oman,2007,Potato,Maize,0.34
oman,2008,Potato,Maize,0.34
oman,2009,Potato,Maize,0.34
oman,2010,Potato,Maize,0.34
oman,2011,Potato,Maize,0.34
oman,2012,Potato,Maize,0.34
oman,2013,Potato,Maize,0.34
pakistan,1990,Potato,Maize,0.34
pakistan,1991,Potato,Maize,0.34
pakistan,1992,Potato,Maize,0.34
pakistan,1993,Potato,Maize,0.34
pakistan,1994,Potato,Maize,0.34
pakistan,1995,Potato,Maize,0.34
pakistan,1996,Potato,Maize,0.34
pakistan,1997,Potato,Maize,0.34
pakistan,1998,Potato,Maize,0.34
pakistan,1999,Potato,Maize,0.34
pakistan,2000,Potato,Maize,0.34
pakistan,2001,Potato,Maize,0.34
pakistan,2002,Potato,Maize,0.34
pakistan,2003,Potato,Maize,0.34
pakistan,2004,Potato,Maize,0.34
pakistan,2005,Potato,Maize,0.34
pakistan,2006,Potato,Maize,0.34
pakistan,2007,Potato,Maize,0.34
pakistan,2008,Potato,Maize,0.34
pakistan,2009,Potato,Maize,0.34
pakistan,2010,Potato,Maize,0.34
pakistan,2011,Potato,Maize,0.34
pakistan,2012,Potato,Maize,0.34
pakistan,2013,Potato,Maize,0.34
panama,1990,Potato,Maize,0.34
panama,1991,Potato,Maize,0.34
panama,1992,Potato,Maize,0.34
panama,1993,Potato,Maize,0.34
panama,1994,Potato,Maize,0.34
panama,1995,Potato,Maize,0.34
panama,1996,Potato,Maize,0.34
panama,1997,Potato,Maize,0.34
panama,1998,Potato,Maize,0.34
panama,1999,Potato,Maize,0.34
panama,2000,Potato,Maize,0.34
panama,2001,Potato,Maize,0.34
panama,2002,Potato,Maize,0.34
panama,2003,Potato,Maize,0.34
panama,2004,Potato,Maize,0.34
panama,2005,Potato,Maize,0.34
panama,2006,Potato,Maize,0.34
panama,2007,Potato,Maize,0.34
panama,2008,Potato,Maize,0.34
panama,2009,Potato,Maize,0.34
panama,2010,Potato,Maize,0.34
panama,2011,Potato,Maize,0.34
panama,2012,Potato,Maize,0.34
panama,2013,Potato,Maize,0.34
papuanewguinea,1990,Potato,Maize,0.34
papuanewguinea,1991,Potato,Maize,0.34
papuanewguinea,1992,Potato,Maize,0.34
papuanewguinea,1993,Potato,Maize,0.34
papuanewguinea,1994,Potato,Maize,0.34
papuanewguinea,1995,Potato,Maize,0.34
papuanewguinea,1996,Maize,Maize,0.67
papuanewguinea,1997,Maize,Maize,0.67
papuanewguinea,1998,Maize,Maize,0.67
papuanewguinea,1999,Maize,Maize,0.67
papuanewguinea,2000,Maize,Maize,0.67
papuanewguinea,2001,Maize,Maize,0.67
papuanewguinea,2002,Maize,Maize,0.67
papuanewguinea,2003,Maize,Maize,0.67
papuanewguinea,2004,Maize,Maize,0.67
papuanewguinea,2005,Maize,Maize,0.67
papuanewguinea,2006,Potato,Maize,0.34
papuanewguinea,2007,Maize,Maize,0.67
papuanewguinea,2008,Maize,Maize,0.67
papuanewguinea,2009,Maize,Maize,0.67
papuanewguinea,2010,Maize,Maize,0.67
papuanewguinea,2011,Maize,Maize,0.67
papuanewguinea,2012,Potato,Maize,0.34
papuanewguinea,2013,Potato,Maize,0.34
paraguay,1990,Potato,Maize,0.34
paraguay,1991,Potato,Maize,0.34
paraguay,1992,Potato,Maize,0.34
paraguay,1993,Potato,Maize,0.34
paraguay,1994,Potato,Maize,0.34
paraguay,1995,Potato,Maize,0.34
paraguay,1996,Potato,Maize,0.34
paraguay,1997,Potato,Maize,0.34
paraguay,1998,Potato,Maize,0.34
paraguay,1999,Potato,Maize,0.34
paraguay,2000,Potato,Maize,0.34
paraguay,2001,Potato,Maize,0.34
paraguay,2002,Potato,Maize,0.34
paraguay,2003,Potato,Maize,0.34
paraguay,2004,Potato,Maize,0.34
paraguay,2005,Potato,Maize,0.34
paraguay,2006,Potato,Maize,0.34
paraguay,2007,Potato,Maize,0.34
paraguay,2008,Potato,Maize,0.34
paraguay,2009,Potato,Maize,0.34
paraguay,2010,Potato,Maize,0.34
paraguay,2011,Potato,Maize,0.34
paraguay,2012,Potato,Maize,0.34
paraguay,2013,Potato,Maize,0.34
peru,1990,Potato,Potato,0.24
peru,1991,Potato,Potato,0.23
peru,1992,Potato,Maize,0.22
peru,1993,Potato,Potato,0.23
peru,1994,Potato,Potato,0.23
peru,1995,Potato,Potato,0.23
peru,1996,Potato,Barley,0.33
peru,1997,Potato,Maize,0.31
peru,1998,Potato,Maize,0.22
peru,1999,Potato,Potato,0.22
peru,2000,Potato,Potato,0.23
peru,2001,Potato,Potato,0.23
peru,2002,Potato,Potato,0.23
peru,2003,Potato,Potato,0.23
peru,2004,Potato,Potato,0.23
peru,2005,Potato,Potato,0.23
peru,2006,Potato,Potato,0.23
peru,2007,Potato,Potato,0.23
peru,2008,Potato,Potato,0.23
peru,2009,Potato,Potato,0.23
peru,2010,Potato,Potato,0.23
peru,2011,Potato,Potato,0.23
peru,2012,Potato,Maize,0.22
peru,2013,Potato,Potato,0.23
philippines,1990,Potato,Maize,0.34
philippines,1991,Potato,Maize,0.34
philippines,1992,Potato,Maize,0.34
philippines,1993,Potato,Maize,0.34
philippines,1994,Potato,Maize,0.34
philippines,1995,Potato,Maize,0.34
philippines,1996,Potato,Maize,0.34
philippines,1997,Potato,Maize,0.34
philippines,1998,Potato,Maize,0.34
philippines,1999,Potato,Maize,0.34
philippines,2000,Potato,Maize,0.34
philippines,2001,Potato,Maize,0.34
philippines,2002,Potato,Maize,0.34
philippines,2003,Potato,Maize,0.34
philippines,2004,Potato,Maize,0.34
philippines,2005,Potato,Maize,0.34
philippines,2006,Potato,Maize,0.34
philippines,2007,Potato,Maize,0.34
philippines,2008,Potato,Maize,0.34
philippines,2009,Potato,Maize,0.34
philippines,2010,Potato,Maize,0.34
philippines,2011,Potato,Maize,0.34
philippines,2012,Potato,Maize,0.34
philippines,2013,Potato,Maize,0.34
poland,1990,Potato,Barley,0.28
poland,1991,Potato,Barley,0.28
poland,1992,Potato,Barley,0.28
poland,1993,Potato,Barley,0.28
poland,1994,Potato,Barley,0.28
poland,1995,Potato,Barley,0.28
poland,1996,Potato,Barley,0.28
poland,1997,Potato,Barley,0.28
poland,1998,Potato,Barley,0.28
poland,1999,Potato,Barley,0.28
poland,2000,Potato,Barley,0.28
poland,2001,Potato,Barley,0.28
poland,2002,Potato,Barley,0.28
poland,2003,Potato,Barley,0.28
poland,2004,Potato,Barley,0.28
poland,2005,Potato,Barley,0.28
poland,2006,Potato,Barley,0.28
poland,2007,Potato,Barley,0.28
poland,2008,Potato,Barley,0.28
poland,2009,Potato,Barley,0.28
poland,2010,Potato,Barley,0.28
poland,2011,Potato,Barley,0.28
poland,2012,Potato,Barley,0.28
poland,2013,Potato,Barley,0.28
portugal,1990,Potato,Barley,0.33
portugal,1991,Potato,Barley,0.33
portugal,1992,Potato,Barley,0.33
portugal,1993,Potato,Barley,0.33
portugal,1994,Potato,Barley,0.33
portugal,1995,Potato,Potato,0.23
portugal,1996,Potato,Barley,0.33
portugal,1997,Potato,Potato,0.23
portugal,1998,Potato,Barley,0.33
portugal,1999,Potato,Barley,0.33
portugal,2000,Potato,Barley,0.33
portugal,2001,Potato,Barley,0.33
portugal,2002,Potato,Barley,0.33
portugal,2003,Potato,Barley,0.33
portugal,2004,Potato,Barley,0.33
portugal,2005,Potato,Barley,0.33
portugal,2006,Potato,Potato,0.24
portugal,2007,Potato,Barley,0.33
portugal,2008,Potato,Barley,0.33
portugal,2009,Potato,Potato,0.24
portugal,2010,Potato,Barley,0.33
portugal,2011,Potato,Potato,0.23
portugal,2012,Potato,Barley,0.33
portugal,2013,Potato,Potato,0.24
puertorico,1990,Maize,Maize,0.74
puertorico,1991,Maize,Maize,0.74
puertorico,1992,Maize,Maize,0.74
puertorico,1993,Maize,Maize,0.74
puertorico,1994,Maize,Maize,0.74
puertorico,1995,Maize,Maize,0.74
puertorico,1996,Maize,Maize,0.74
puertorico,1997,Maize,Maize,0.74
puertorico,1998,Maize,Maize,0.74
puertorico,1999,Maize,Maize,0.74
puertorico,2000,Maize,Maize,0.74
puertorico,2001,Maize,Maize,0.74
puertorico,2002,Maize,Maize,0.74
puertorico,2003,Maize,Maize,0.74
puertorico,2004,Maize,Maize,0.74
puertorico,2005,Maize,Maize,0.74
puertorico,2006,Maize,Maize,0.74
puertorico,2007,Maize,Maize,0.74
puertorico,2008,Maize,Maize,0.74
puertorico,2009,Maize,Maize,0.74
puertorico,2010,Maize,Maize,0.74
puertorico,2011,Maize,Maize,0.74
puertorico,2012,Maize,Maize,0.74
puertorico,2013,Maize,Maize,0.74
qatar,1990,Maize,Maize,0.67
qatar,1991,Maize,Maize,0.67
qatar,1992,Maize,Maize,0.67
qatar,1993,Maize,Maize,0.67
qatar,1994,Maize,Maize,0.67
qatar,1995,Maize,Maize,0.67
qatar,1996,Maize,Maize,0.67
qatar,1997,Maize,Maize,0.67
qatar,1998,Maize,Maize,0.67
qatar,1999,Maize,Maize,0.67
qatar,2000,Maize,Maize,0.67
qatar,2001,Maize,Maize,0.67
qatar,2002,Maize,Maize,0.67
qatar,2003,Maize,Maize,0.67
qatar,2004,Maize,Maize,0.67
qatar,2005,Maize,Maize,0.67
qatar,2006,Maize,Maize,0.67
qatar,2007,Maize,Maize,0.67
qatar,2008,Maize,Maize,0.67
qatar,2009,Maize,Maize,0.67
qatar,2010,Maize,Maize,0.67
qatar,2011,Potato,Maize,0.34
qatar,2012,Maize,Maize,0.67
qatar,2013,Maize,Maize,0.67
republicofkorea,1990,Potato,Barley,0.28
republicofkorea,1991,Potato,Barley,0.28
republicofkorea,1992,Potato,Barley,0.28
republicofkorea,1993,Potato,Barley,0.28
republicofkorea,1994,Potato,Barley,0.28
republicofkorea,1995,Potato,Barley,0.28
republicofkorea,1996,Potato,Barley,0.28
republicofkorea,1997,Potato,Barley,0.28
republicofkorea,1998,Potato,Barley,0.28
republicofkorea,1999,Potato,Barley,0.28
republicofkorea,2000,Potato,Barley,0.28
republicofkorea,2001,Potato,Barley,0.28
republicofkorea,2002,Potato,Barley,0.28
republicofkorea,2003,Potato,Barley,0.28
republicofkorea,2004,Potato,Barley,0.28
republicofkorea,2005,Potato,Barley,0.28
republicofkorea,2006,Potato,Barley,0.28
republicofkorea,2007,Potato,Barley,0.28
republicofkorea,2008,Potato,Barley,0.28
republicofkorea,2009,Potato,Barley,0.28
republicofkorea,2010,Potato,Barley,0.28
republicofkorea,2011,Potato,Barley,0.28
republicofkorea,2012,Potato,Barley,0.28
republicofkorea,2013,Potato,Barley,0.28
republicofmoldova,1992,Potato,Barley,0.28
republicofmoldova,1993,Potato,Barley,0.28
republicofmoldova,1994,Potato,Barley,0.28
republicofmoldova,1995,Potato,Barley,0.28
republicofmoldova,1996,Potato,Barley,0.28
republicofmoldova,1997,Potato,Barley,0.28
republicofmoldova,1998,Potato,Barley,0.28
republicofmoldova,1999,Potato,Barley,0.28
republicofmoldova,2000,Potato,Barley,0.28
republicofmoldova,2001,Potato,Barley,0.28
republicofmoldova,2002,Potato,Barley,0.28
republicofmoldova,2003,Potato,Barley,0.28
republicofmoldova,2004,Potato,Barley,0.28
republicofmoldova,2005,Potato,Barley,0.28
republicofmoldova,2006,Potato,Barley,0.28
republicofmoldova,2007,Potato,Barley,0.28
republicofmoldova,2008,Potato,Barley,0.28
republicofmoldova,2009,Potato,Barley,0.28
republicofmoldova,2010,Potato,Barley,0.28
republicofmoldova,2011,Potato,Barley,0.28
republicofmoldova,2012,Potato,Barley,0.28
republicofmoldova,2013,Potato,Barley,0.28
reunion,1990,Potato,Maize,0.34
reunion,1991,Potato,Maize,0.34
reunion,1992,Potato,Maize,0.34
reunion,1993,Potato,Maize,0.34
reunion,1994,Potato,Maize,0.34
reunion,1995,Potato,Maize,0.34
reunion,1996,Potato,Maize,0.34
reunion,1997,Potato,Maize,0.34
reunion,1998,Potato,Maize,0.34
reunion,1999,Potato,Maize,0.34
reunion,2000,Potato,Maize,0.34
reunion,2001,Potato,Maize,0.34
reunion,2002,Potato,Maize,0.34
reunion,2003,Potato,Maize,0.34
reunion,2004,Potato,Maize,0.34
reunion,2005,Potato,Maize,0.34
reunion,2006,Potato,Maize,0.34
reunion,2007,Potato,Maize,0.34
reunion,2008,Potato,Maize,0.34
reunion,2009,Potato,Maize,0.34
reunion,2010,Potato,Maize,0.34
reunion,2011,Potato,Maize,0.34
reunion,2012,Potato,Maize,0.34
reunion,2013,Maize,Maize,0.74
romania,1990,Potato,Barley,0.28
romania,1991,Potato,Barley,0.28
romania,1992,Potato,Barley,0.28
romania,1993,Potato,Barley,0.28
romania,1994,Potato,Barley,0.28
romania,1995,Potato,Barley,0.28
romania,1996,Potato,Barley,0.28
romania,1997,Potato,Barley,0.28
romania,1998,Potato,Barley,0.28
romania,1999,Potato,Barley,0.28
romania,2000,Potato,Barley,0.28
romania,2001,Potato,Barley,0.28
romania,2002,Potato,Barley,0.28
romania,2003,Potato,Barley,0.28
romania,2004,Potato,Barley,0.28
romania,2005,Potato,Barley,0.28
romania,2006,Potato,Barley,0.28
romania,2007,Potato,Barley,0.28
romania,2008,Potato,Barley,0.28
romania,2009,Potato,Barley,0.28
romania,2010,Potato,Barley,0.28
romania,2011,Potato,Barley,0.28
romania,2012,Potato,Barley,0.28
romania,2013,Potato,Barley,0.28
russianfederation,1992,Potato,Barley,0.28
russianfederation,1993,Potato,Barley,0.28
russianfederation,1994,Potato,Barley,0.28
russianfederation,1995,Potato,Barley,0.28
russianfederation,1996,Potato,Barley,0.28
russianfederation,1997,Potato,Barley,0.28
russianfederation,1998,Potato,Barley,0.28
russianfederation,1999,Potato,Barley,0.28
russianfederation,2000,Potato,Barley,0.28
russianfederation,2001,Potato,Barley,0.28
russianfederation,2002,Potato,Barley,0.28
russianfederation,2003,Potato,Barley,0.28
russianfederation,2004,Potato,Barley,0.28
russianfederation,2005,Potato,Barley,0.28
russianfederation,2006,Potato,Barley,0.28
russianfederation,2007,Potato,Barley,0.28
russianfederation,2008,Potato,Barley,0.28
russianfederation,2009,Potato,Barley,0.28
russianfederation,2010,Potato,Barley,0.28
russianfederation,2011,Potato,Barley,0.28
russianfederation,2012,Potato,Barley,0.28
russianfederation,2013,Potato,Barley,0.28
rwanda,1990,Potato,Maize,0.31
rwanda,1991,Potato,Maize,0.31
rwanda,1992,Potato,Maize,0.34
rwanda,1993,Potato,Maize,0.34
rwanda,1994,Potato,Maize,0.34
rwanda,1995,Potato,Maize,0.34
rwanda,1996,Potato,Maize,0.31
rwanda,1997,Potato,Maize,0.34
rwanda,1998,Potato,Maize,0.34
rwanda,1999,Potato,Maize,0.31
rwanda,2000,Potato,Maize,0.34
rwanda,2001,Potato,Maize,0.31
rwanda,2002,Potato,Maize,0.34
rwanda,2003,Potato,Maize,0.38
rwanda,2004,Potato,Maize,0.38
rwanda,2005,Potato,Maize,0.34
rwanda,2006,Potato,Maize,0.38
rwanda,2007,Potato,Maize,0.34
rwanda,2008,Potato,Maize,0.34
rwanda,2009,Potato,Maize,0.34
rwanda,2010,Potato,Maize,0.38
rwanda,2011,Potato,Maize,0.34
rwanda,2012,Potato,Maize,0.34
rwanda,2013,Potato,Maize,0.38
saintkittsandnevis,1990,Potato,Maize,0.34
saintkittsandnevis,1991,Potato,Maize,0.34
saintkittsandnevis,1992,Potato,Maize,0.34
saintkittsandnevis,1993,Potato,Maize,0.34
saintkittsandnevis,1994,Potato,Maize,0.34
saintkittsandnevis,1995,Potato,Maize,0.34
saintkittsandnevis,1996,Potato,Maize,0.34
saintkittsandnevis,1997,Potato,Maize,0.34
saintkittsandnevis,1998,Potato,Maize,0.34
saintkittsandnevis,1999,Potato,Maize,0.34
saintkittsandnevis,2000,Potato,Maize,0.34
saintkittsandnevis,2001,Potato,Maize,0.34
saintkittsandnevis,2002,Potato,Maize,0.34
saintkittsandnevis,2003,Potato,Maize,0.34
saintkittsandnevis,2004,Potato,Maize,0.34
saintkittsandnevis,2005,Potato,Maize,0.34
saintkittsandnevis,2006,Potato,Maize,0.34
saintkittsandnevis,2007,Potato,Maize,0.34
saintkittsandnevis,2008,Potato,Maize,0.34
saintkittsandnevis,2009,Potato,Maize,0.34
saintkittsandnevis,2010,Potato,Maize,0.34
saintkittsandnevis,2011,Potato,Maize,0.34
saintkittsandnevis,2012,Potato,Maize,0.34
saintkittsandnevis,2013,Potato,Maize,0.34
saintvincentandthegrenadines,1990,Maize,Maize,0.74
saintvincentandthegrenadines,1991,Maize,Maize,0.74
saintvincentandthegrenadines,1992,Maize,Maize,0.74
saintvincentandthegrenadines,1993,Maize,Maize,0.74
saintvincentandthegrenadines,1994,Maize,Maize,0.74
saintvincentandthegrenadines,1995,Maize,Maize,0.74
saintvincentandthegrenadines,1996,Maize,Maize,0.74
saintvincentandthegrenadines,1997,Maize,Maize,0.74
saintvincentandthegrenadines,1998,Maize,Maize,0.74
saintvincentandthegrenadines,1999,Maize,Maize,0.74
saintvincentandthegrenadines,2000,Maize,Maize,0.74
saintvincentandthegrenadines,2001,Maize,Maize,0.74
saintvincentandthegrenadines,2002,Maize,Maize,0.74
saintvincentandthegrenadines,2003,Maize,Maize,0.74
saintvincentandthegrenadines,2004,Maize,Maize,0.74
saintvincentandthegrenadines,2005,Maize,Maize,0.74
saintvincentandthegrenadines,2006,Maize,Maize,0.74
saintvincentandthegrenadines,2007,Maize,Maize,0.74
saintvincentandthegrenadines,2008,Maize,Maize,0.74
saintvincentandthegrenadines,2009,Maize,Maize,0.74
saintvincentandthegrenadines,2010,Maize,Maize,0.74
saintvincentandthegrenadines,2011,Maize,Maize,0.74
saintvincentandthegrenadines,2012,Maize,Maize,0.74
saintvincentandthegrenadines,2013,Maize,Maize,0.74
saotomeandprincipe,1990,Maize,Maize,0.74
saotomeandprincipe,1991,Maize,Maize,0.74
saotomeandprincipe,1992,Maize,Maize,0.74
saotomeandprincipe,1993,Maize,Maize,0.74
saotomeandprincipe,1994,Maize,Maize,0.74
saotomeandprincipe,1995,Maize,Maize,0.74
saotomeandprincipe,1996,Maize,Maize,0.74
saotomeandprincipe,1997,Maize,Maize,0.74
saotomeandprincipe,1998,Maize,Maize,0.74
saotomeandprincipe,1999,Maize,Maize,0.74
saotomeandprincipe,2000,Maize,Maize,0.74
saotomeandprincipe,2001,Maize,Maize,0.74
saotomeandprincipe,2002,Maize,Maize,0.74
saotomeandprincipe,2003,Maize,Maize,0.74
saotomeandprincipe,2004,Maize,Maize,0.74
saotomeandprincipe,2005,Maize,Maize,0.74
saotomeandprincipe,2006,Maize,Maize,0.74
saotomeandprincipe,2007,Maize,Maize,0.74
saotomeandprincipe,2008,Maize,Maize,0.74
saotomeandprincipe,2009,Maize,Maize,0.74
saotomeandprincipe,2010,Maize,Maize,0.74
saotomeandprincipe,2011,Maize,Maize,0.74
saotomeandprincipe,2012,Maize,Maize,0.74
saotomeandprincipe,2013,Maize,Maize,0.74
saudiarabia,1990,Potato,Maize,0.34
saudiarabia,1991,Potato,Maize,0.34
saudiarabia,1992,Potato,Maize,0.34
saudiarabia,1993,Potato,Maize,0.34
saudiarabia,1994,Potato,Maize,0.34
saudiarabia,1995,Potato,Maize,0.34
saudiarabia,1996,Potato,Maize,0.34
saudiarabia,1997,Potato,Maize,0.34
saudiarabia,1998,Potato,Maize,0.34
saudiarabia,1999,Potato,Maize,0.34
saudiarabia,2000,Potato,Maize,0.34
saudiarabia,2001,Potato,Maize,0.34
saudiarabia,2002,Potato,Maize,0.34
