data_type,feature,bins,sample_size,good,bad,bin_bad_rate,total_bad_rate,woe,bin_iv,bin_ks,iv,ksmax,lift,cum_lift
train,aft_v5_f34,"(0.0356, 0.16]",139627,119027,20600,14.754%,20.454%,-0.3959,0.0277,0.0700722416,0.0493,0.0917,0.7213074576,0.7213074576
train,aft_v5_f34,"(0.16, 0.184]",139626,113527,26099,18.692%,20.454%,-0.112,0.0024,0.091730423,0.0493,0.0917,0.9138610759,0.817583922
train,aft_v5_f34,"(0.184, 0.207]",139628,110688,28940,20.727%,20.454%,0.0167,0.0001,0.0883805256,0.0493,0.0917,1.013324676,0.8828313072
train,aft_v5_f34,"(0.207, 0.236]",139617,107089,32528,23.298%,20.454%,0.1666,0.0058,0.0534226791,0.0493,0.0917,1.139047062,0.9468818053
train,aft_v5_f34,"(0.236, 0.689]",139625,104998,34627,24.800%,20.454%,0.2489,0.0133,0,0.0493,0.0917,1.21247918,1.000001432
train,aft_v5_f35,"(0.0323, 0.165]",139628,120526,19102,13.681%,20.454%,-0.4839,0.0403,0.0832625701,0.0704,0.1103,0.6688503095,0.6688503095
train,aft_v5_f35,"(0.165, 0.186]",139627,114143,25484,18.251%,20.454%,-0.1412,0.0038,0.1103372776,0.0704,0.1103,0.892320352,0.7805849306
train,aft_v5_f35,"(0.186, 0.204]",139621,110374,29247,20.947%,20.454%,0.0301,0.0002,0.1042723572,0.0704,0.1103,1.024125524,0.8617626088
train,aft_v5_f35,"(0.204, 0.225]",139624,106214,33410,23.929%,20.454%,0.2016,0.0086,0.0615624825,0.0704,0.1103,1.169873784,0.938789851
train,aft_v5_f35,"(0.225, 0.671]",139622,104071,35551,25.462%,20.454%,0.2841,0.0175,0,0.0704,0.1103,1.244860181,1.000002865
train,aft_v5_f36,"(0.0359, 0.155]",139632,119048,20584,14.742%,20.454%,-0.3969,0.0279,0.0702221066,0.0553,0.0964,0.72072141,0.72072141
train,aft_v5_f36,"(0.155, 0.18]",139620,114030,25590,18.328%,20.454%,-0.1361,0.0036,0.0963506328,0.0553,0.0964,0.8960768575,0.8083953661
train,aft_v5_f36,"(0.18, 0.201]",139624,110646,28978,20.754%,20.454%,0.0184,0.0001,0.092658987,0.0553,0.0964,1.014684302,0.877157688
train,aft_v5_f36,"(0.201, 0.228]",139625,108159,31466,22.536%,20.454%,0.1235,0.0032,0.0670652136,0.0553,0.0964,1.101795416,0.9333170194
train,aft_v5_f36,"(0.228, 0.709]",139622,103446,36176,25.910%,20.454%,0.3075,0.0206,0,0.0553,0.0964,1.266745293,1.000001432
train,aft_v5_f37,"(0.0393, 0.158]",139629,118571,21058,15.081%,20.454%,-0.3701,0.0244,0.0660436891,0.0437,0.0854,0.7373337319,0.7373337319
train,aft_v5_f37,"(0.158, 0.184]",139620,113264,26356,18.877%,20.454%,-0.0999,0.0019,0.0854284818,0.0437,0.0854,0.9228996349,0.8301136931
train,aft_v5_f37,"(0.184, 0.208]",139624,110325,29299,20.984%,20.454%,0.0323,0.0002,0.0789108066,0.0437,0.0854,1.025924334,0.8953837509
train,aft_v5_f37,"(0.208, 0.241]",139625,108458,31167,22.322%,20.454%,0.1112,0.0026,0.0559493783,0.0437,0.0854,1.091325803,0.9443694395
train,aft_v5_f37,"(0.241, 0.674]",139625,104711,34914,25.006%,20.454%,0.2598,0.0145,0,0.0437,0.0854,1.222528607,1.000001432
train,aft_v5_f38,"(0.041, 0.15]",139626,116998,22628,16.206%,20.454%,-0.2848,0.0149,0.0522162743,0.0325,0.0717,0.7923234004,0.7923234004
train,aft_v5_f38,"(0.15, 0.174]",139628,113283,26345,18.868%,20.454%,-0.1005,0.002,0.071712315,0.0325,0.0717,0.9224615959,0.8573929641
train,aft_v5_f38,"(0.174, 0.196]",139625,111016,28609,20.490%,20.454%,0.0022,0,0.071271083,0.0325,0.0717,1.001756342,0.9055136306
train,aft_v5_f38,"(0.196, 0.224]",139619,109308,30311,21.710%,20.454%,0.0755,0.0012,0.0558349285,0.0325,0.0717,1.061398209,0.94448324
train,aft_v5_f38,"(0.224, 0.854]",139625,104724,34901,24.996%,20.454%,0.2593,0.0145,0,0.0325,0.0717,1.222073407,1.000001432
train,aft_v5_f39,"(0.026, 0.168]",139627,118559,21068,15.089%,20.454%,-0.3695,0.0244,0.0659524338,0.0524,0.0924,0.7376944426,0.7376944426
train,aft_v5_f39,"(0.168, 0.193]",139631,113523,26108,18.698%,20.454%,-0.1116,0.0024,0.0875407524,0.0524,0.0924,0.9141434771,0.8259202235
train,aft_v5_f39,"(0.193, 0.213]",139617,111612,28005,20.058%,20.454%,-0.0245,0.0001,0.0924029897,0.0524,0.0924,0.9806632127,0.8774982645
train,aft_v5_f39,"(0.213, 0.236]",139622,108697,30925,22.149%,20.454%,0.1012,0.0021,0.0715670384,0.0524,0.0924,1.082875337,0.9288417052
train,aft_v5_f39,"(0.236, 0.556]",139625,102937,36688,26.276%,20.454%,0.3265,0.0234,0,0.0524,0.0924,1.284645974,1.000002865
train,aft_v5_f40,"(0.0586, 0.352]",139624,118900,20724,14.843%,20.454%,-0.3888,0.0268,0.0689751645,0.0574,0.0964,0.7256648998,0.7256648998
train,aft_v5_f40,"(0.352, 0.389]",139630,114130,25500,18.263%,20.454%,-0.1405,0.0038,0.0959140428,0.0574,0.0964,0.8928614069,0.8092649495
train,aft_v5_f40,"(0.389, 0.418]",139621,111116,28505,20.416%,20.454%,-0.0023,0,0.0963812062,0.0574,0.0964,0.9981433326,0.8722226069
train,aft_v5_f40,"(0.418, 0.453]",139626,108378,31248,22.380%,20.454%,0.1145,0.0027,0.0727084684,0.0574,0.0964,1.094154217,0.9277058074
train,aft_v5_f40,"(0.453, 0.779]",139622,102805,36817,26.369%,20.454%,0.3313,0.0241,0,0.0574,0.0964,1.289190664,1.000001432
train,aft_v5_f41,"(0.0521, 0.179]",139629,118884,20745,14.857%,20.454%,-0.3877,0.0267,0.0687992878,0.0578,0.0992,0.7263742173,0.7263742173
train,aft_v5_f41,"(0.179, 0.198]",139627,114218,25409,18.198%,20.454%,-0.1448,0.004,0.0965339124,0.0578,0.0992,0.8896942326,0.8080336401
train,aft_v5_f41,"(0.198, 0.213]",139624,111369,28255,20.236%,20.454%,-0.0134,0,0.0992074354,0.0578,0.0992,0.9893679669,0.8684772613
train,aft_v5_f41,"(0.213, 0.231]",139618,107936,31682,22.692%,20.454%,0.1324,0.0036,0.0716994296,0.0578,0.0992,1.109414368,0.9287087338
train,aft_v5_f41,"(0.231, 0.438]",139625,102922,36703,26.287%,20.454%,0.327,0.0234,0,0.0578,0.0992,1.285171206,1.000001432
train,aft_v5_f42,"(0.00326, 0.341]",139633,115996,23637,16.928%,20.454%,-0.2326,0.0101,0.0433458152,0.0216,0.0564,0.8276122214,0.8276122214
train,aft_v5_f42,"(0.341, 0.373]",139617,112436,27181,19.468%,20.454%,-0.0617,0.0007,0.0554620462,0.0216,0.0564,0.9518088479,0.8897069766
train,aft_v5_f42,"(0.373, 0.398]",139626,111177,28449,20.375%,20.454%,-0.0049,0,0.0564312277,0.0216,0.0564,0.9961467393,0.9251870669
train,aft_v5_f42,"(0.398, 0.427]",139625,109987,29638,21.227%,20.454%,0.0469,0.0004,0.046930855,0.0216,0.0564,1.037787216,0.9533370538
train,aft_v5_f42,"(0.427, 0.865]",139622,105733,33889,24.272%,20.454%,0.2203,0.0103,0,0.0216,0.0564,1.186663292,1.000001432
train,aft_v5_f43,"(0.0272, 0.309]",139625,119096,20529,14.703%,20.454%,-0.3999,0.0283,0.0706937121,0.0602,0.0996,0.7188316944,0.7188316944
train,aft_v5_f43,"(0.309, 0.35]",139626,114286,25340,18.148%,20.454%,-0.1482,0.0042,0.0990340002,0.0602,0.0996,0.8872845574,0.8030584275
train,aft_v5_f43,"(0.35, 0.381]",139623,111133,28490,20.405%,20.454%,-0.003,0,0.0996368225,0.0602,0.0996,0.997603796,0.8679061096
train,aft_v5_f43,"(0.381, 0.419]",139625,108044,31581,22.618%,20.454%,0.1282,0.0034,0.0730306086,0.0602,0.0996,1.10582219,0.9273852362
train,aft_v5_f43,"(0.419, 0.891]",139624,102770,36854,26.395%,20.454%,0.3326,0.0243,0,0.0602,0.0996,1.290467777,1.000001432
train,aft_v5_f44,"(0.0996, 0.433]",139625,117411,22214,15.910%,20.454%,-0.3068,0.0171,0.055859259,0.042,0.0848,0.7778326884,0.7778326884
train,aft_v5_f44,"(0.433, 0.465]",139628,114205,25423,18.208%,20.454%,-0.1442,0.004,0.0834724307,0.042,0.0848,0.8901780661,0.8340059807
train,aft_v5_f44,"(0.465, 0.49]",139621,111216,28405,20.344%,20.454%,-0.0068,0,0.0848199771,0.042,0.0848,0.9946416896,0.8875498109
train,aft_v5_f44,"(0.49, 0.52]",139634,108695,30939,22.157%,20.454%,0.1016,0.0021,0.0638820285,0.042,0.0848,1.08327246,0.9364829263
train,aft_v5_f44,"(0.52, 0.932]",139615,103802,35813,25.651%,20.454%,0.294,0.0188,0,0.042,0.0848,1.254097295,1.000001432
train,aft_v5_f45,"(0.0589, 0.166]",139624,116947,22677,16.241%,20.454%,-0.2822,0.0146,0.0517812851,0.0302,0.0685,0.7940505179,0.7940505179
train,aft_v5_f45,"(0.166, 0.188]",139629,112645,26984,19.325%,20.454%,-0.0708,0.001,0.0656534794,0.0302,0.0685,0.944829206,0.8694412118
train,aft_v5_f45,"(0.188, 0.206]",139625,111389,28236,20.223%,20.454%,-0.0143,0,0.0684960759,0.0302,0.0685,0.9886955879,0.9091923858
train,aft_v5_f45,"(0.206, 0.228]",139620,109400,30220,21.644%,20.454%,0.0717,0.001,0.0538628706,0.0302,0.0685,1.058204089,0.9464441109
train,aft_v5_f45,"(0.228, 0.497]",139625,104948,34677,24.836%,20.454%,0.2508,0.0135,0,0.0302,0.0685,1.214229951,1.000001432
train,aft_v5_f46,"(0.000914, 0.0408]",139627,117035,22592,16.180%,20.454%,-0.2867,0.0151,0.0525350129,0.0209,0.0531,0.7910571885,0.7910571885
train,aft_v5_f46,"(0.0408, 0.0641]",139622,111128,28494,20.408%,20.454%,-0.0028,0,0.0531008191,0.0209,0.0531,0.9977510057,0.8944022467
train,aft_v5_f46,"(0.0641, 0.0923]",139624,109730,29894,21.410%,20.454%,0.0578,0.0007,0.0413448653,0.0209,0.0531,1.046758662,0.9451875973
train,aft_v5_f46,"(0.0923, 0.133]",139628,109917,29711,21.279%,20.454%,0.0499,0.0005,0.0312072152,0.0209,0.0531,1.04032099,0.9689714138
train,aft_v5_f46,"(0.133, 0.478]",139622,107519,32103,22.993%,20.454%,0.1494,0.0047,0,0.0209,0.0531,1.124124396,1.000001432
train,aft_v5_f47,"(0.0445, 0.184]",139625,118978,20647,14.787%,20.454%,-0.3932,0.0274,0.0696548602,0.0461,0.0771,0.7229635148,0.7229635148
train,aft_v5_f47,"(0.184, 0.202]",139626,111906,27720,19.853%,20.454%,-0.0373,0.0003,0.0770420336,0.0461,0.0771,0.9706206761,0.8467925388
train,aft_v5_f47,"(0.202, 0.22]",139622,111070,28552,20.449%,20.454%,-0.0003,0,0.0770972177,0.0461,0.0771,0.9997819441,0.897788155
train,aft_v5_f47,"(0.22, 0.248]",139626,109236,30390,21.765%,20.454%,0.0788,0.0013,0.0609781658,0.0461,0.0771,1.064111196,0.9393692875
train,aft_v5_f47,"(0.248, 0.583]",139624,104139,35485,25.415%,20.454%,0.2815,0.0172,0,0.0461,0.0771,1.242531315,1.000001432
train,aft_v5_f48,"(0.03, 0.167]",139626,119442,20184,14.456%,20.454%,-0.4198,0.031,0.0737328341,0.0586,0.1011,0.7067463104,0.7067463104
train,aft_v5_f48,"(0.167, 0.198]",139625,114170,25455,18.231%,20.454%,-0.1426,0.0039,0.101058881,0.0586,0.1011,0.8913176862,0.7990316679
train,aft_v5_f48,"(0.198, 0.226]",139628,110785,28843,20.657%,20.454%,0.0124,0,0.0985629551,0.0586,0.1011,1.009928252,0.8693313685
train,aft_v5_f48,"(0.226, 0.259]",139619,106711,32908,23.570%,20.454%,0.1817,0.007,0.0602632548,0.0586,0.1011,1.15233718,0.9400800344
train,aft_v5_f48,"(0.259, 0.678]",139625,104221,35404,25.356%,20.454%,0.2785,0.0168,0,0.0586,0.1011,1.239686166,1.000001432
train,aft_v5_f49,"(0.0275, 0.203]",139626,118711,20915,14.979%,20.454%,-0.3781,0.0254,0.0672972346,0.0421,0.0741,0.732342404,0.732342404
train,aft_v5_f49,"(0.203, 0.245]",147347,117624,29723,20.172%,20.454%,-0.0174,0.0001,0.0709538069,0.0421,0.0741,0.9862203337,0.8626966579
train,aft_v5_f49,"(0.245, 0.285]",131900,105273,26627,20.187%,20.454%,-0.0165,0.0001,0.0740510926,0.0421,0.0741,0.9869611363,0.9018266202
train,aft_v5_f49,"(0.285, 0.348]",139625,109138,30487,21.835%,20.454%,0.0828,0.0014,0.0570762685,0.0421,0.0741,1.067515313,0.9432489418
train,aft_v5_f49,"(0.348, 0.799]",139625,104583,35042,25.097%,20.454%,0.2647,0.0151,0,0.0421,0.0741,1.227010582,1.000001432
train,aft_v5_f50,"(0.047, 0.177]",139625,119006,20619,14.767%,20.454%,-0.3948,0.0276,0.0699013674,0.0594,0.0988,0.7219830828,0.7219830828
train,aft_v5_f50,"(0.177, 0.198]",139624,114095,25529,18.284%,20.454%,-0.1391,0.0037,0.0965741302,0.0594,0.0988,0.8939152301,0.8079488486
train,aft_v5_f50,"(0.198, 0.214]",139632,111325,28307,20.273%,20.454%,-0.0112,0,0.09880426,0.0594,0.0988,0.9911319935,0.8690120835
train,aft_v5_f50,"(0.214, 0.235]",139619,108298,31321,22.433%,20.454%,0.1176,0.0029,0.0744762374,0.0594,0.0988,1.09676531,0.9259479432
train,aft_v5_f50,"(0.235, 0.459]",139623,102605,37018,26.513%,20.454%,0.3387,0.0252,0,0.0594,0.0988,1.296219632,1.000001432
train,aft_v5_f51,"(0.0378, 0.151]",139624,119309,20315,14.550%,20.454%,-0.4122,0.0299,0.0725759309,0.0651,0.1044,0.7113434878,0.7113434878
train,aft_v5_f51,"(0.151, 0.18]",139627,114158,25469,18.241%,20.454%,-0.142,0.0039,0.0997823257,0.0651,0.1044,0.8917951281,0.8015702772
train,aft_v5_f51,"(0.18, 0.206]",139626,111596,28030,20.075%,20.454%,-0.0235,0.0001,0.1044403119,0.0651,0.1044,0.9814753806,0.8615387882
train,aft_v5_f51,"(0.206, 0.237]",139622,108130,31492,22.555%,20.454%,0.1246,0.0032,0.0786122367,0.0651,0.1044,1.102729511,0.9218352812
train,aft_v5_f51,"(0.237, 0.544]",139624,102136,37488,26.849%,20.454%,0.3559,0.028,0,0.0651,0.1044,1.312667717,1.000001432
train,aft_v5_f52,"(0.0498, 0.217]",139626,118595,21031,15.062%,20.454%,-0.3716,0.0246,0.0662763749,0.0419,0.0835,0.7364041644,0.7364041644
train,aft_v5_f52,"(0.217, 0.253]",139625,113020,26605,19.055%,20.454%,-0.0883,0.0015,0.0834783841,0.0419,0.0835,0.9315854269,0.8339944462
train,aft_v5_f52,"(0.253, 0.288]",139622,109370,30252,21.667%,20.454%,0.073,0.0011,0.0685674124,0.0419,0.0835,1.059309449,0.9090981919
train,aft_v5_f52,"(0.288, 0.344]",139625,109417,30208,21.635%,20.454%,0.0711,0.001,0.0540492115,0.0419,0.0835,1.057746009,0.9462602793
train,aft_v5_f52,"(0.344, 0.813]",139624,104926,34698,24.851%,20.454%,0.2516,0.0136,0,0.0419,0.0835,1.214973977,1.000002865
train,aft_v5_f53,"(0.00155, 0.146]",139624,118817,20807,14.902%,20.454%,-0.3841,0.0262,0.0682444467,0.0462,0.0881,0.7285712011,0.7285712011
train,aft_v5_f53,"(0.146, 0.179]",139626,113321,26305,18.840%,20.454%,-0.1023,0.002,0.0880890391,0.0462,0.0881,0.9210742022,0.824823391
train,aft_v5_f53,"(0.179, 0.205]",139624,110675,28949,20.734%,20.454%,0.0171,0.0001,0.0846527043,0.0462,0.0881,1.013668847,0.8877715758
train,aft_v5_f53,"(0.205, 0.225]",139630,107470,32160,23.032%,20.454%,0.1517,0.0048,0.0529580767,0.0462,0.0881,1.126055798,0.9473443379
train,aft_v5_f53,"(0.225, 0.921]",139619,105046,34573,24.762%,20.454%,0.2468,0.0131,0,0.0462,0.0881,1.210640371,1.000001432
train,aft_v5_f54,"(0.0232, 0.384]",139624,119489,20135,14.421%,20.454%,-0.4226,0.0313,0.0741606203,0.0532,0.0944,0.7050406658,0.7050406658
train,aft_v5_f54,"(0.384, 0.421]",139627,113369,26258,18.806%,20.454%,-0.1045,0.0021,0.0944207934,0.0532,0.0944,0.919421904,0.8122324365
train,aft_v5_f54,"(0.421, 0.449]",139630,110416,29214,20.922%,20.454%,0.0286,0.0002,0.0886622481,0.0532,0.0944,1.022904045,0.8824578147
train,aft_v5_f54,"(0.449, 0.473]",139622,107323,32299,23.133%,20.454%,0.1574,0.0052,0.0557294824,0.0532,0.0944,1.130987567,0.9445885841
train,aft_v5_f54,"(0.473, 0.749]",139620,104732,34888,24.988%,20.454%,0.2589,0.0144,0,0.0532,0.0944,1.221661954,1.000001432
train,aft_v5_f55,"(0.00298, 0.153]",139627,118916,20711,14.833%,20.454%,-0.3896,0.0269,0.0690950165,0.0455,0.0882,0.7251941143,0.7251941143
train,aft_v5_f55,"(0.153, 0.183]",139624,113234,26390,18.901%,20.454%,-0.0983,0.0019,0.088187682,0.0455,0.0882,0.9240637284,0.8246278531
train,aft_v5_f55,"(0.183, 0.204]",139623,110309,29314,20.995%,20.454%,0.0329,0.0002,0.0815361486,0.0455,0.0882,1.026456921,0.891903406
train,aft_v5_f55,"(0.204, 0.223]",139625,107510,32115,23.001%,20.454%,0.1499,0.0047,0.0502286897,0.0455,0.0882,1.124520428,0.9500577656
train,aft_v5_f55,"(0.223, 0.733]",139624,105360,34264,24.540%,20.454%,0.2349,0.0118,0,0.0455,0.0882,1.199777173,1.000001432
train,aft_v5_f56,"(0.000487, 0.161]",139624,116420,23204,16.619%,20.454%,-0.2547,0.012,0.0471416669,0.027,0.0713,0.81250378,0.81250378
train,aft_v5_f56,"(0.161, 0.187]",139626,113814,25812,18.487%,20.454%,-0.1256,0.003,0.0713265474,0.027,0.0713,0.9038117204,0.8581580772
train,aft_v5_f56,"(0.187, 0.204]",140530,111498,29032,20.659%,20.454%,0.0125,0,0.06879096,0.027,0.0713,1.010021266,0.9089974071
train,aft_v5_f56,"(0.204, 0.223]",138719,107402,31317,22.576%,20.454%,0.1257,0.0033,0.0428774919,0.027,0.0713,1.103740076,0.957367249
train,aft_v5_f56,"(0.223, 0.727]",139624,106195,33429,23.942%,20.454%,0.2023,0.0087,0,0.027,0.0713,1.170539082,1.000001432
train,aft_v5_f57,"(0.00626, 0.167]",139626,118884,20742,14.855%,20.454%,-0.3878,0.0267,0.0688202971,0.0402,0.0819,0.7262847786,0.7262847786
train,aft_v5_f57,"(0.167, 0.192]",139628,112554,27074,19.390%,20.454%,-0.0667,0.0009,0.0818983459,0.0402,0.0819,0.9479872935,0.83713683
train,aft_v5_f57,"(0.192, 0.214]",139625,109846,29779,21.328%,20.454%,0.0529,0.0006,0.0711566332,0.0402,0.0819,1.042724391,0.9056653626
train,aft_v5_f57,"(0.214, 0.226]",220637,168946,51691,23.428%,20.454%,0.1739,0.01,0.0133864943,0.0402,0.0819,1.145405329,0.9883771429
train,aft_v5_f57,"(0.226, 0.925]",58607,45099,13508,23.048%,20.454%,0.1526,0.002,0,0.0402,0.0819,1.126844968,1.000001432
train,aft_v5_f58,"(0.0267, 0.181]",139624,119460,20164,14.442%,20.454%,-0.4209,0.0311,0.0739053092,0.0502,0.0958,0.7060561205,0.7060561205
train,aft_v5_f58,"(0.181, 0.2]",139634,113561,26073,18.672%,20.454%,-0.1133,0.0025,0.095806796,0.0502,0.0958,0.912898376,0.8094809517
train,aft_v5_f58,"(0.2, 0.211]",139629,108995,30634,21.940%,20.454%,0.089,0.0016,0.0775450118,0.0502,0.0958,1.072631852,0.8971979185
train,aft_v5_f58,"(0.211, 0.226]",139611,107714,31897,22.847%,20.454%,0.1412,0.0042,0.0481315775,0.0502,0.0958,1.116999065,0.952142892
train,aft_v5_f58,"(0.226, 0.501]",139625,105599,34026,24.370%,20.454%,0.2256,0.0109,0,0.0502,0.0958,1.191434908,1.000001432
train,aft_v5_f59,"(0.0133, 0.168]",139627,118375,21252,15.221%,20.454%,-0.3592,0.0231,0.0643321447,0.0356,0.0775,0.7441371888,0.7441371888
train,aft_v5_f59,"(0.168, 0.192]",139628,112567,27061,19.381%,20.454%,-0.0673,0.0009,0.0775246433,0.0356,0.0775,0.9475321027,0.8458350099
train,aft_v5_f59,"(0.192, 0.207]",139627,109935,29692,21.265%,20.454%,0.0491,0.0005,0.0675524652,0.0356,0.0775,1.039663157,0.910444238
train,aft_v5_f59,"(0.207, 0.217]",139618,106615,33003,23.638%,20.454%,0.1855,0.0073,0.0284146004,0.0356,0.0775,1.155672066,0.9717481213
train,aft_v5_f59,"(0.217, 0.7]",139623,107837,31786,22.766%,20.454%,0.1366,0.0039,0,0.0356,0.0775,1.113016296,1.000001432
train,aft_v5_f60,"(0.0511, 0.171]",139625,119603,20022,14.340%,20.454%,-0.4292,0.0323,0.0751572537,0.0537,0.0952,0.7010788731,0.7010788731
train,aft_v5_f60,"(0.171, 0.191]",139631,113348,26283,18.823%,20.454%,-0.1034,0.0021,0.0952045341,0.0537,0.0952,0.9202709134,0.810677248
train,aft_v5_f60,"(0.191, 0.207]",139623,110234,29389,21.049%,20.454%,0.0362,0.0003,0.0878927135,0.0537,0.0952,1.029083115,0.8834774658
train,aft_v5_f60,"(0.207, 0.219]",139623,107229,32394,23.201%,20.454%,0.1612,0.0054,0.0541253846,0.0537,0.0952,1.13430598,0.9461834716
train,aft_v5_f60,"(0.219, 0.286]",139621,104915,34706,24.857%,20.454%,0.2519,0.0136,0,0.0537,0.0952,1.215280214,1.000001432
train,aft_v5_f61,"(0.0868, 0.164]",139624,119079,20545,14.715%,20.454%,-0.399,0.0282,0.0705514362,0.0471,0.0827,0.7193970936,0.7193970936
train,aft_v5_f61,"(0.164, 0.186]",139626,112354,27272,19.532%,20.454%,-0.0576,0.0007,0.0818830896,0.0471,0.0827,0.9549338773,0.8371663289
train,aft_v5_f61,"(0.186, 0.207]",139626,111160,28466,20.387%,20.454%,-0.0041,0,0.0827029665,0.0471,0.0827,0.9967419973,0.8903584723
train,aft_v5_f61,"(0.207, 0.23]",139728,108244,31484,22.532%,20.454%,0.1232,0.0032,0.0571365508,0.0471,0.0827,1.101613045,0.9432012355
train,aft_v5_f61,"(0.23, 0.265]",139518,104491,35027,25.106%,20.454%,0.2652,0.0152,0,0.0471,0.0827,1.227425974,1.000002865
train,aft_v5_f62,"(9.0, 29.0]",147152,117541,29611,20.123%,20.454%,-0.0205,0.0001,0.0042910769,0.0231,0.0285,0.983806107,0.983806107
train,aft_v5_f62,"(29.0, 34.0]",139723,112751,26972,19.304%,20.454%,-0.0722,0.001,0.0184378205,0.0231,0.0285,0.9437736726,0.9643082357
train,aft_v5_f62,"(34.0, 38.0]",132780,106131,26649,20.070%,20.454%,-0.0238,0.0001,0.0229257241,0.0231,0.0285,0.9812300987,0.9696623599
train,aft_v5_f62,"(38.0, 44.0]",138196,110560,27636,19.998%,20.454%,-0.0283,0.0002,0.0284770106,0.0231,0.0285,0.9776925822,0.9716516807
train,aft_v5_f62,"(44.0, 109.0]",132290,104019,28271,21.370%,20.454%,0.0554,0.0006,0.0178027494,0.0231,0.0285,1.044808659,0.9856748102
train,aft_v5_f62,NaN,7983,4328,3655,45.785%,20.454%,1.1892,0.0212,0,0.0231,0.0285,2.238431769,1
train,aft_v5_f63,"(1.0, 2.0]",165219,133441,31778,19.234%,20.454%,-0.0767,0.0014,0.0177469937,0.0018,0.0177,0.9403492455,0.9403492455
train,aft_v5_f63,NaN,532905,421889,111016,20.832%,20.454%,0.0231,0.0004,0,0.0018,0.0177,1.018493799,1
train,aft_v5_f64,"(0.0, 0.151]",135629,114696,20933,15.434%,20.454%,-0.3428,0.0205,0.0599408585,0.039,0.0775,0.7545734543,0.7545734543
train,aft_v5_f64,"(0.151, 0.256]",134653,109107,25546,18.972%,20.454%,-0.0937,0.0016,0.0775121521,0.039,0.0775,0.9275332416,0.8407410653
train,aft_v5_f64,"(0.256, 0.393]",136202,107992,28210,20.712%,20.454%,0.0158,0,0.0744193843,0.039,0.0775,1.012609996,0.8983297825
train,aft_v5_f64,"(0.393, 0.622]",134150,104233,29917,22.301%,20.454%,0.11,0.0024,0.0526033846,0.039,0.0775,1.090309945,0.9459667028
train,aft_v5_f64,"(0.622, 1.0]",134950,103356,31594,23.412%,20.454%,0.1729,0.0061,0.0174639528,0.039,0.0775,1.144601561,0.985644632
train,aft_v5_f64,NaN,22540,15946,6594,29.255%,20.454%,0.4751,0.0083,0,0.039,0.0775,1.430268718,1
train,aft_v5_f65,"(0.28, 0.345]",113002,92158,20844,18.446%,20.454%,-0.1283,0.0026,0.0199792566,0.0071,0.0347,0.9018151842,0.9018151842
train,aft_v5_f65,"(0.345, 0.374]",134704,108741,25963,19.274%,20.454%,-0.0741,0.001,0.0339711917,0.0071,0.0347,0.9423169219,0.9238402707
train,aft_v5_f65,"(0.374, 0.392]",137808,109706,28102,20.392%,20.454%,-0.0038,0,0.0347212114,0.0071,0.0347,0.996977618,0.9499843577
train,aft_v5_f65,"(0.392, 0.417]",132748,104922,27826,20.962%,20.454%,0.0309,0.0002,0.0287893878,0.0071,0.0347,1.024814834,0.9691514895
train,aft_v5_f65,"(0.417, 0.594]",135199,105447,29752,22.006%,20.454%,0.0928,0.0017,0.0103149864,0.0071,0.0347,1.075883619,0.9912340271
train,aft_v5_f65,NaN,44663,34356,10307,23.077%,20.454%,0.1542,0.0016,0,0.0071,0.0347,1.128254291,1
train,aft_v5_f66,"(27216.4, 40848.0]",133031,104671,28360,21.318%,20.454%,0.0523,0.0005,0.01012346,0.0122,0.0193,1.042259782,1.042259782
train,aft_v5_f66,"(40848.0, 47435.0]",135388,107742,27646,20.420%,20.454%,-0.0021,0,0.0097166647,0.0122,0.0193,0.9983314206,1.020102733
train,aft_v5_f66,"(47435.0, 59459.0]",136149,110608,25541,18.760%,20.454%,-0.1075,0.0022,0.0105925416,0.0122,0.0193,0.9171619948,0.9854601547
train,aft_v5_f66,"(59459.0, 73879.0]",130763,103089,27674,21.163%,20.454%,0.0431,0.0004,0.0024244485,0.0122,0.0193,1.034688614,0.9974849785
train,aft_v5_f66,"(73879.0, 89477.0]",132111,107006,25105,19.003%,20.454%,-0.0917,0.0015,0.019300771,0.0122,0.0193,0.9290601979,0.9839412306
train,aft_v5_f66,NaN,30682,22214,8468,27.599%,20.454%,0.3937,0.0076,0,0.0122,0.0193,1.349335022,1
train,aft_v5_f67,"(27216.4, 37498.0]",137249,107854,29395,21.417%,20.454%,0.0582,0.0007,0.0116399366,0.0199,0.0218,1.047096926,1.047096926
train,aft_v5_f67,"(37498.0, 41210.0]",131684,103702,27982,21.249%,20.454%,0.0482,0.0004,0.020861135,0.0199,0.0218,1.038887094,1.043076953
